Geneid	Ctrl_R1	Ctrl_R2	Ctrl_R3	0_R1	0_R2	0_R3	2_R1	2_R2	2_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R1	20_R2	20_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-SAURSH1000_RS08250	798	1282	820	890	783	1046	607	778	482	1943	935	462	2262	1318	700	486	603	250	267	445	93	host	gene-SAURSH1000_RS08250
gene-SAURSH1000_RS08380	539	670	588	1075	468	694	1267	478	762	1208	543	500	869	563	264	268	236	123	186	241	62	host	gene-SAURSH1000_RS08380
gene-SAURSH1000_RS08450	101	52	66	160	93	57	133	164	84	116	162	40	63	144	17	27	30	9	25	24	6	host	gene-SAURSH1000_RS08450
gene-SAURSH1000_RS03520	300	826	341	510	664	322	477	737	398	501	539	123	376	779	110	99	186	30	71	122	18	host	nrdI
gene-SAURSH1000_RS01385	72	31	156	80	13	119	73	14	62	112	16	43	166	66	27	42	57	21	35	117	4	host	gene-SAURSH1000_RS01385
gene-SAURSH1000_RS10835	150	194	143	232	296	125	278	304	163	290	333	87	152	246	42	68	73	10	67	39	13	host	gene-SAURSH1000_RS10835
gene-SAURSH1000_RS01770	4658	2653	3541	4695	2983	2931	5917	4699	3119	4377	7985	2127	1745	4596	959	807	947	475	578	944	301	host	guaA
gene-SAURSH1000_RS04235	45	3788	44	38	131	46	48	43	30	75	75	28	631	7198	86	313	739	108	142	339	40	host	gene-SAURSH1000_RS04235
gene-SAURSH1000_RS05040	579	710	473	879	575	518	991	600	608	1383	695	326	755	997	148	257	279	60	269	259	45	host	gene-SAURSH1000_RS05040
gene-SAURSH1000_RS05560	829	942	747	914	1007	818	1084	1348	702	994	1386	368	402	826	169	182	236	100	122	282	49	host	rlmN
gene-SAURSH1000_RS02075	768252	362580	440698	454054	274771	176434	492544	186474	348717	507578	274358	349626	406277	506949	249526	562879	172749	322977	365678	263027	322326	host	ffs
gene-SAURSH1000_RS04665	767	784	687	937	1241	782	1063	1263	715	979	1339	346	502	904	150	187	256	60	144	301	39	host	menD
gene-SAURSH1000_RS01210	138	83	124	169	71	139	139	116	68	229	239	65	128	249	51	39	72	11	41	61	21	host	essC
gene-SAURSH1000_RS10055	226	268	240	278	321	218	332	380	256	261	426	104	106	273	45	54	61	19	37	77	8	host	gene-SAURSH1000_RS10055
gene-SAURSH1000_RS11530	93	2473	141	162	929	140	182	368	105	161	192	66	381	1248	37	566	1657	71	315	1096	33	host	nreA
gene-SAURSH1000_RS12315	131	1015	231	167	976	301	150	1295	238	197	1523	83	266	425	131	100	159	54	84	130	28	host	gene-SAURSH1000_RS12315
gene-SAURSH1000_RS12800	71	89	80	91	54	97	114	45	75	119	59	49	84	70	22	20	21	9	6	22	5	host	gene-SAURSH1000_RS12800
gene-SAURSH1000_RS03920	54	50	75	93	57	68	115	58	70	90	67	30	53	75	19	23	17	4	19	19	5	host	aroD
gene-SAURSH1000_RS02680	40	44	39	53	46	33	50	39	29	48	58	12	23	47	7	11	6	1	5	12	1	host	gene-SAURSH1000_RS02680
gene-SAURSH1000_RS11925	57	38	52	79	31	57	92	38	39	99	48	26	63	78	9	19	18	7	19	32	5	host	opp1B
gene-SAURSH1000_RS11405	306	387	366	492	308	309	531	265	362	533	317	186	352	359	70	96	112	39	81	103	23	host	gene-SAURSH1000_RS11405
gene-SAURSH1000_RS03530	1584	2663	1433	2758	2593	1389	3222	3510	1925	2638	3374	1036	1550	3436	440	652	749	206	424	530	154	host	nrdF
gene-CPT_phageK_gp008	0	0	0	2	0	0	38	4	13	796	160	1065	2261	1709	1338	589	607	337	274	211	128	phage	gene-CPT_phageK_gp008
gene-SAURSH1000_RS07905	45	52	37	59	41	87	59	65	42	120	90	32	58	62	9	14	23	8	9	25	3	host	gene-SAURSH1000_RS07905
gene-SAURSH1000_RS10860	856	925	981	1083	939	1111	1418	1042	958	1295	1130	562	693	1037	277	228	329	115	160	313	77	host	femX
gene-SAURSH1000_RS07570	298	200	340	444	110	407	436	96	324	661	93	243	511	295	159	153	107	71	93	70	40	host	gene-SAURSH1000_RS07570
gene-CPT_phageK_gp009	0	0	0	7	0	4	244	32	181	1679	202	427	1402	456	311	186	123	228	153	62	118	phage	gene-CPT_phageK_gp009
gene-SAURSH1000_RS06535	6	7	2	17	24	13	14	21	6	22	7	3	8	14	3	3	5	1	5	6	0	host	msaC
gene-SAURSH1000_RS04545	1997	728	820	863	515	233	873	405	669	912	573	615	467	723	208	442	133	219	268	191	157	host	gene-SAURSH1000_RS04545
gene-SAURSH1000_RS06490	2016	1276	1863	3311	1543	2053	3911	2044	2374	3133	2721	1405	1200	1962	685	445	482	248	393	546	152	host	gene-SAURSH1000_RS06490
gene-SAURSH1000_RS06225	574	783	476	627	783	419	548	566	341	516	463	163	326	415	105	191	140	62	168	160	55	host	lexA
gene-CPT_phageK_gp155	0	1	2	121	1	3	84	25	20	2974	445	3989	12602	8143	8717	8736	10000	11152	11809	12046	7413	phage	gene-CPT_phageK_gp155
gene-SAURSH1000_RS03105	215	97	392	250	33	265	354	36	192	317	51	176	291	89	128	61	60	50	19	97	41	host	dhaK
gene-SAURSH1000_RS09915	312	317	258	411	314	291	505	322	310	628	428	164	360	499	93	111	142	21	81	113	21	host	gene-SAURSH1000_RS09915_gene_cls
gene-SAURSH1000_RS04090	2567	1014	1920	4697	1490	2166	5633	2928	2682	5131	5899	1886	1615	4460	606	466	742	271	507	804	181	host	dltA
gene-SAURSH1000_RS12820	96	110	80	216	124	99	208	125	128	212	167	76	144	195	39	41	59	17	32	46	5	host	gene-SAURSH1000_RS12820
gene-SAURSH1000_RS11275	92	97	59	145	65	54	144	108	64	176	114	50	114	108	25	41	40	8	44	30	4	host	gene-SAURSH1000_RS11275
gene-SAURSH1000_RS11125	565	371	507	866	469	555	762	474	554	774	498	260	337	371	86	148	108	23	147	115	28	host	sdpB
gene-SAURSH1000_RS08310	654	744	628	1089	569	740	1155	612	623	1250	688	419	754	1012	223	189	303	96	143	251	77	host	dat
gene-SAURSH1000_RS12305	795	682	1325	902	686	1703	1140	702	1982	1302	1121	885	1385	5671	616	585	1477	369	376	992	243	host	gene-SAURSH1000_RS12305_gene_ptsG
gene-SAURSH1000_RS02835	39	17	27	60	28	28	43	33	19	70	41	15	42	46	6	4	15	1	3	14	1	host	gene-SAURSH1000_RS02835
gene-SAURSH1000_RS09640	349	367	347	448	336	409	567	326	327	484	410	238	261	376	107	90	126	51	70	134	32	host	gene-SAURSH1000_RS09640
gene-SAURSH1000_RS09135	83	126	102	149	148	106	182	147	125	159	216	41	64	163	26	32	36	15	32	50	6	host	mutY
gene-SAURSH1000_RS01325	47	62	58	137	72	76	120	100	60	178	133	32	61	78	12	16	24	6	12	27	2	host	gene-SAURSH1000_RS01325
gene-SAURSH1000_RS09260	984	1084	1147	1222	1217	1291	1361	1315	1011	971	1199	467	540	803	203	194	224	97	131	292	58	host	murT
gene-SAURSH1000_RS10620	88	221	111	173	162	149	180	167	118	256	213	60	193	204	43	32	68	16	36	57	10	host	gene-SAURSH1000_RS10620
gene-SAURSH1000_RS09195	124	112	189	180	130	200	206	129	169	224	141	66	100	135	45	21	31	10	16	36	7	host	gene-SAURSH1000_RS09195
gene-SAURSH1000_RS06270	1688	1463	1021	2933	1259	1094	2960	1765	1399	3528	2411	957	1889	2430	470	475	538	155	414	382	87	host	mscL
gene-SAURSH1000_RS04730	669	797	693	942	1127	607	929	1086	757	764	902	249	362	589	109	171	180	56	115	193	24	host	gene-SAURSH1000_RS04730
gene-SAURSH1000_RS12295	66	79	82	68	105	62	84	80	72	73	68	30	43	69	18	16	21	8	17	18	6	host	gene-SAURSH1000_RS12295
gene-CPT_phageK_gp098	0	0	1	15	0	0	106	12	49	1880	230	1990	6462	2985	3988	1880	2208	2775	1653	1505	1874	phage	gene-CPT_phageK_gp098
gene-SAURSH1000_RS04930	19508	17908	18123	19816	11675	16800	23037	12524	12973	23021	16429	11335	15907	20661	8225	4648	4669	3634	2290	4129	2007	host	gene-SAURSH1000_RS04930
gene-SAURSH1000_RS06050	3	0	5	5	2	3	5	1	3	6	2	2	1	7	0	1	2	0	1	0	0	host	gene-SAURSH1000_RS06050
gene-SAURSH1000_RS07205	521	612	612	921	797	765	1091	713	702	988	711	377	575	672	199	167	212	80	128	290	36	host	gene-SAURSH1000_RS07205
gene-SAURSH1000_RS10810	1481	1429	1183	2344	2486	1239	2302	2318	1472	3281	2590	795	2556	5326	514	1169	1358	237	1020	1411	132	host	gene-SAURSH1000_RS10810
gene-SAURSH1000_RS00835	313	58	591	231	29	568	183	18	372	197	37	78	180	127	64	111	72	50	32	112	28	host	gene-SAURSH1000_RS00835
gene-CPT_phageK_gp046	0	0	0	1	1	0	29	6	7	853	143	1113	2179	1701	1338	567	681	343	309	202	132	phage	gene-CPT_phageK_gp046
gene-SAURSH1000_RS02030	266	171	221	317	166	231	304	201	256	285	210	143	132	199	56	78	75	20	51	65	20	host	gene-SAURSH1000_RS02030
gene-SAURSH1000_RS12375	21	11	21	22	12	14	19	8	15	21	15	9	15	28	8	0	7	0	1	5	2	host	gene-SAURSH1000_RS12375
gene-SAURSH1000_RS12220	323	337	361	430	440	302	606	403	386	440	371	198	214	251	106	94	86	48	60	90	35	host	gene-SAURSH1000_RS12220
gene-SAURSH1000_RS07870	201	298	182	273	196	228	358	273	181	393	403	115	267	597	78	110	138	33	88	160	25	host	gene-SAURSH1000_RS07870
gene-SAURSH1000_RS01225	31	24	25	27	17	24	27	27	11	47	42	6	31	36	6	8	16	5	4	20	2	host	gene-SAURSH1000_RS01225
gene-SAURSH1000_RS00340	47	2	70	51	7	59	40	11	44	37	9	19	9	9	12	2	3	7	1	3	3	host	sbnB
gene-SAURSH1000_RS11200	208	545	384	233	312	311	215	164	272	247	128	139	382	340	151	153	216	101	87	193	57	host	gene-SAURSH1000_RS11200
gene-CPT_phageK_gp061	0	0	0	4	0	0	73	2	38	1498	182	1260	3263	1744	1889	679	858	607	340	292	199	phage	gene-CPT_phageK_gp061
gene-SAURSH1000_RS03725	5181	2101	5483	8837	1897	5036	7511	1681	5444	6189	1652	3616	3347	1266	1551	971	446	725	627	510	450	host	clpP
gene-SAURSH1000_RS05015	791	798	676	1611	572	653	1692	645	800	1654	1002	480	939	1069	253	282	301	89	263	261	62	host	gene-SAURSH1000_RS05015
gene-CPT_phageK_gp021	0	0	0	17	0	5	408	50	286	2734	630	1918	3855	1933	1660	1008	923	1299	558	467	676	phage	gene-CPT_phageK_gp021
gene-SAURSH1000_RS00655	16	9	2	17	12	6	14	12	11	12	10	6	6	10	6	4	5	3	4	5	1	host	gene-SAURSH1000_RS00655
gene-SAURSH1000_RS03490	139	271	153	212	96	241	140	79	143	390	82	76	437	185	99	79	95	41	48	65	16	host	gene-SAURSH1000_RS03490
gene-SAURSH1000_RS02880	506	388	399	764	494	494	875	513	524	784	588	363	339	578	96	127	154	64	92	186	32	host	gene-SAURSH1000_RS02880
gene-SAURSH1000_RS11170	41	36	46	44	21	34	56	35	51	62	33	24	64	33	4	15	17	1	11	15	3	host	gene-SAURSH1000_RS11170
gene-SAURSH1000_RS08645	3	5	5	1	1	3	3	6	2	6	5	1	4	2	3	5	0	2	1	0	0	host	splD
gene-SAURSH1000_RS05850	4045	5640	3586	4312	6163	3698	4750	5993	3371	3464	5688	1526	1664	3401	794	659	846	375	572	1026	200	host	pnp
gene-SAURSH1000_RS00565	24	17	26	40	36	33	26	15	27	39	30	10	35	26	5	6	8	6	4	6	1	host	gene-SAURSH1000_RS00565
gene-SAURSH1000_RS10410	257	85	256	324	83	254	266	91	244	285	110	128	88	81	45	37	24	23	26	22	14	host	gene-SAURSH1000_RS10410
gene-SAURSH1000_RS06585	179	279	180	332	176	246	315	168	200	385	168	110	317	229	77	80	104	46	57	88	27	host	gene-SAURSH1000_RS06585
gene-SAURSH1000_RS07670	487	1199	739	806	904	1241	692	560	769	1890	304	325	2419	563	341	280	394	139	173	281	84	host	gene-SAURSH1000_RS07670
gene-SAURSH1000_RS13195	50	32	31	66	36	47	70	42	46	55	37	23	28	32	8	9	7	0	21	8	3	host	gene-SAURSH1000_RS13195
gene-SAURSH1000_RS07260	7	3	3	9	2	8	3	1	7	14	4	4	5	3	0	0	0	1	1	2	0	host	gene-SAURSH1000_RS07260
gene-CPT_phageK_gp030	0	0	0	17	1	1	133	11	56	2224	291	2251	6383	3349	4083	2399	2599	2613	1356	1612	724	phage	gene-CPT_phageK_gp030
gene-SAURSH1000_RS03815	75	106	57	114	79	90	130	97	64	195	162	43	162	188	32	34	71	13	27	44	5	host	gene-SAURSH1000_RS03815
gene-SAURSH1000_RS12805	27	15	19	17	10	24	24	20	31	27	8	17	23	9	20	9	7	13	8	8	16	host	gene-SAURSH1000_RS12805
gene-SAURSH1000_RS10275	277	1884	950	381	728	947	393	453	842	347	340	278	394	593	185	135	240	98	70	313	59	host	gene-SAURSH1000_RS10275
gene-SAURSH1000_RS08640	7	2	3	2	2	5	5	6	8	7	6	2	6	5	0	1	0	2	4	5	2	host	splE
gene-SAURSH1000_RS01605	11	5	7	3	7	5	11	8	2	9	11	3	5	15	3	8	6	3	1	2	1	host	metC
gene-SAURSH1000_RS06385	4	4	1	1	1	6	4	7	3	8	4	0	5	5	0	0	1	1	1	2	0	host	gene-SAURSH1000_RS06385
gene-SAURSH1000_RS12540	225	222	406	283	252	309	318	96	327	327	130	186	506	380	233	245	249	136	142	229	60	host	gene-SAURSH1000_RS12540
gene-SAURSH1000_RS02980	44	93	88	101	85	92	59	63	77	115	48	26	351	64	25	44	48	12	38	28	7	host	mnhC2
gene-SAURSH1000_RS12710	49	47	65	76	36	75	49	33	47	84	36	35	43	57	29	8	16	3	10	18	5	host	gene-SAURSH1000_RS12710
gene-SAURSH1000_RS01295	17	26	19	28	27	21	24	39	22	53	53	13	24	49	9	6	17	6	5	21	1	host	gene-SAURSH1000_RS01295
gene-SAURSH1000_RS12190	422	271	337	540	270	292	516	269	397	440	326	169	190	245	64	90	67	23	79	70	14	host	gene-SAURSH1000_RS12190
gene-SAURSH1000_RS13150	80	149	97	149	220	119	141	166	130	143	144	48	84	109	24	24	34	3	31	30	2	host	rarD
gene-SAURSH1000_RS00130	71	102	42	53	63	54	95	71	41	107	96	52	99	151	29	39	56	22	10	52	2	host	rlmH
gene-SAURSH1000_RS05020	918	860	761	1618	1042	903	1372	1062	857	1276	1241	475	735	828	159	249	288	77	246	288	50	host	ftsW
gene-SAURSH1000_RS05455	682	775	549	1066	1085	587	1087	996	665	1078	1138	343	414	648	114	157	153	56	147	186	40	host	gene-SAURSH1000_RS05455
gene-SAURSH1000_RS05485	1459	13697	752	2180	16847	751	3936	27422	1722	4716	16255	1017	1969	1909	393	803	342	357	628	465	194	host	carB
gene-SAURSH1000_RS05540	604	1182	515	1076	898	451	925	568	570	1221	478	405	1542	736	319	793	481	271	569	385	117	host	gene-SAURSH1000_RS05540
gene-SAURSH1000_RS02900	1048	1052	937	1621	1126	1011	1846	1406	1036	1690	1883	620	926	1734	352	374	495	160	299	453	79	host	argS
gene-SAURSH1000_RS06570	537	281	260	677	585	297	614	782	401	483	960	139	186	505	35	110	127	10	138	131	13	host	gene-SAURSH1000_RS06570_gene_brnQ
gene-SAURSH1000_RS09495	165	120	130	320	103	145	290	149	141	318	229	102	131	241	49	52	54	17	30	55	7	host	gene-SAURSH1000_RS09495
gene-SAURSH1000_RS07335	147	181	128	269	260	143	286	281	144	268	384	68	114	188	29	25	59	12	63	66	7	host	gene-SAURSH1000_RS07335
gene-SAURSH1000_RS07030	256	398	292	426	360	282	413	377	273	401	322	133	267	352	58	96	106	31	65	112	17	host	gene-SAURSH1000_RS07030
gene-CPT_phageK_gp084	0	0	0	9	1	0	181	24	98	3253	577	3597	8739	5595	5758	2262	2815	2424	1119	1130	1087	phage	gene-CPT_phageK_gp084
gene-CPT_phageK_gp181	0	0	0	25	0	0	3	2	1	135	15	118	850	290	609	1852	1848	2884	2449	2275	1090	phage	gene-CPT_phageK_gp181
gene-SAURSH1000_RS00320	396	222	326	460	132	281	330	117	303	416	130	187	336	277	144	131	98	60	99	84	25	host	sirC
gene-SAURSH1000_RS00140	7	13	13	15	15	12	17	13	12	34	21	4	27	11	3	3	5	4	2	3	2	host	gene-SAURSH1000_RS00140
gene-SAURSH1000_RS02480	132	243	142	208	163	216	206	272	142	323	289	60	187	203	47	53	80	13	44	61	12	host	gene-SAURSH1000_RS02480
gene-SAURSH1000_RS03255	89	97	76	102	94	91	87	65	56	141	89	47	107	98	36	24	51	20	18	39	6	host	gene-SAURSH1000_RS03255
gene-SAURSH1000_RS11240	148	135	128	241	149	140	290	141	145	313	236	81	209	267	59	54	116	25	46	109	16	host	gene-SAURSH1000_RS11240
gene-CPT_phageK_gp083	0	1	0	22	0	1	197	33	100	4624	698	5734	15488	9781	11516	5286	5979	5217	2141	2531	1991	phage	gene-CPT_phageK_gp083
gene-SAURSH1000_RS00690	16	16	15	16	18	12	29	15	11	16	23	7	14	28	5	7	5	2	3	5	1	host	argC
gene-SAURSH1000_RS02130	151	150	178	218	190	176	275	193	191	182	224	66	137	190	35	49	67	36	25	42	22	host	tmk
gene-SAURSH1000_RS06505	19	220	25	28	66	25	35	35	12	41	26	14	60	142	13	18	24	9	8	7	5	host	dapA
gene-SAURSH1000_RS01070	2735	800	4700	2778	632	4031	2727	469	2698	2801	402	1597	5083	2150	1361	3970	626	1631	3157	763	987	host	lrgB
gene-SAURSH1000_RS05770	1749	1383	1449	1982	2577	1707	1861	2336	1097	2185	2505	694	992	1879	353	326	438	137	259	498	59	host	pyrH
gene-SAURSH1000_RS02770	110	96	72	119	177	74	166	171	86	88	246	49	81	154	16	28	34	7	20	53	7	host	gene-SAURSH1000_RS02770
gene-SAURSH1000_RS05855	2033	3564	2191	2850	2698	2329	3187	2500	2287	2715	2429	1033	1594	2374	548	535	748	241	400	754	143	host	gene-SAURSH1000_RS05855
gene-SAURSH1000_RS03230	289	213	241	399	294	272	425	346	260	473	316	148	294	307	61	107	113	38	110	103	19	host	gene-SAURSH1000_RS03230
gene-SAURSH1000_RS12420	467	424	332	540	620	293	578	398	374	495	427	290	347	505	141	186	134	102	90	144	58	host	gene-SAURSH1000_RS12420
gene-SAURSH1000_RS13100	3	15	3	6	6	5	4	3	8	13	9	4	6	8	0	0	4	1	1	0	0	host	gene-SAURSH1000_RS13100
gene-SAURSH1000_RS12915	276	411	288	413	333	328	384	368	303	424	553	158	435	470	116	113	213	49	53	137	32	host	gtfB
gene-SAURSH1000_RS05340	4	0	0	1	9	1	2	4	3	4	2	2	2	3	2	2	1	1	1	1	0	host	gene-SAURSH1000_RS05340
gene-SAURSH1000_RS00980	4	2	1	1	0	0	1	5	1	4	5	0	1	1	3	0	0	0	0	1	0	host	gene-SAURSH1000_RS00980
gene-SAURSH1000_RS12905	353	540	363	462	411	353	517	373	352	426	490	182	316	437	98	94	153	42	64	147	18	host	gene-SAURSH1000_RS12905
gene-SAURSH1000_RS12130	235	220	317	241	241	343	287	192	277	242	170	146	167	223	65	80	79	27	47	86	29	host	gene-SAURSH1000_RS12130
gene-SAURSH1000_RS08720	8	5	1	6	4	6	6	7	2	7	11	0	3	7	2	1	2	0	0	1	2	host	lukE
gene-SAURSH1000_RS11910	53	31	52	76	26	51	71	37	44	49	48	17	29	68	8	18	13	8	10	29	4	host	gene-SAURSH1000_RS11910
gene-SAURSH1000_RS01555	150	184	113	163	343	103	126	240	172	95	180	77	55	75	15	35	20	9	26	24	2	host	gene-SAURSH1000_RS01555
gene-SAURSH1000_RS13145	443	442	401	556	264	348	608	270	418	703	371	290	405	548	160	230	192	79	163	174	35	host	gene-SAURSH1000_RS13145
gene-SAURSH1000_RS02235	158	287	180	230	162	239	301	209	177	248	236	123	151	182	46	31	78	21	38	68	12	host	pth
gene-SAURSH1000_RS04295	48	33	30	80	58	44	78	64	44	56	63	24	33	51	6	17	18	5	19	19	1	host	gene-SAURSH1000_RS04295
gene-SAURSH1000_RS04220	2110	1276	3787	2318	634	2973	2651	595	1944	2692	692	1326	1878	1035	1089	586	515	406	271	654	248	host	gene-SAURSH1000_RS04220
gene-SAURSH1000_RS09680	4	7	3	5	6	7	3	4	8	8	7	4	5	4	2	0	2	1	1	3	0	host	gene-SAURSH1000_RS09680
gene-SAURSH1000_RS08940	5191	1985	2560	4227	1821	1104	4434	2142	2310	3659	3101	2187	1585	2917	852	1055	320	319	1794	458	244	host	gene-SAURSH1000_RS08940
gene-SAURSH1000_RS10035	1215	2006	1367	1529	1356	1424	1681	1488	1069	2047	1532	652	1438	1604	458	424	538	232	219	532	116	host	upp
gene-SAURSH1000_RS06770	536	1194	782	900	1137	769	1045	932	855	910	873	360	726	802	200	200	303	63	153	282	49	host	gene-SAURSH1000_RS06770
gene-SAURSH1000_RS10295	504	565	534	829	416	552	822	473	522	938	657	292	565	657	159	137	200	55	138	208	26	host	cdaA
gene-SAURSH1000_RS05585	268	383	339	500	417	409	536	398	396	497	403	200	256	323	89	89	126	36	67	117	19	host	gene-SAURSH1000_RS05585
gene-SAURSH1000_RS12565	34	38	33	46	56	40	66	39	35	51	76	11	36	53	12	12	24	4	6	19	3	host	gene-SAURSH1000_RS12565
gene-SAURSH1000_RS07560	23	12	24	48	27	37	72	16	32	81	40	19	39	35	5	13	14	3	12	4	1	host	sel26
gene-SAURSH1000_RS12255	38	38	19	59	41	19	46	27	36	38	35	18	21	50	8	7	9	7	7	13	5	host	gene-SAURSH1000_RS12255
gene-CPT_phageK_gp060	1	0	1	1	1	0	99	6	50	1139	228	960	1744	1226	903	219	363	292	96	123	109	phage	gene-CPT_phageK_gp060
gene-SAURSH1000_RS11880	185	112	143	328	94	202	328	78	150	440	167	82	282	138	46	36	66	24	45	48	21	host	gene-SAURSH1000_RS11880
gene-SAURSH1000_RS09540	13	8	21	27	11	19	22	13	22	43	18	11	14	21	4	5	4	9	8	2	5	host	gene-SAURSH1000_RS09540
gene-CPT_phageK_gp225	1	2	0	123	1	1	108	17	31	3569	414	4520	15558	7731	9711	11453	10997	12658	10203	8822	4023	phage	gene-CPT_phageK_gp225
gene-SAURSH1000_RS09105	96	152	157	190	177	180	201	141	163	234	128	61	122	133	44	32	48	19	26	47	24	host	bcp
gene-SAURSH1000_RS09550	58	82	42	93	81	43	117	70	47	95	76	24	72	71	13	29	34	5	35	28	1	host	gene-SAURSH1000_RS09550
gene-CPT_phageK_gt002	0	0	0	93	0	0	9	0	7	175	32	269	1124	695	1085	7886	2574	5099	7895	3516	2510	phage	tRNA-Trp
gene-SAURSH1000_RS05185	13	14	16	12	32	12	15	26	14	25	12	5	7	14	0	2	6	1	2	4	1	host	gene-SAURSH1000_RS05185
gene-SAURSH1000_RS05380	620	619	683	966	620	892	986	815	708	1343	1171	436	795	986	234	195	283	63	132	230	40	host	mraY
gene-SAURSH1000_RS10045	1162	1973	1205	1376	1367	1100	1580	1300	1018	1760	1381	724	1189	1519	482	347	441	257	241	441	127	host	gene-SAURSH1000_RS10045
gene-SAURSH1000_RS07080	1503	1786	1710	2656	1973	1625	2821	1364	1924	2195	1354	997	1334	1468	401	478	501	208	297	479	120	host	zwf
gene-SAURSH1000_RS07110	5134	5737	4962	6413	5210	4655	9015	4698	5702	7361	5305	2883	3813	5371	1515	1272	1293	664	892	1420	388	host	gndA
gene-SAURSH1000_RS09360	14	9	14	25	14	21	17	18	21	39	14	9	25	16	3	4	3	3	2	11	2	host	gene-SAURSH1000_RS09360
gene-SAURSH1000_RS07120	81	43	53	148	51	73	115	52	68	194	72	43	74	58	17	23	22	6	16	13	2	host	prli42
gene-SAURSH1000_RS12630	237	299	193	314	275	166	344	235	207	265	294	125	141	286	66	79	62	31	54	62	16	host	gene-SAURSH1000_RS12630
gene-SAURSH1000_RS10400	341	95	696	695	22	392	552	24	315	710	38	227	665	141	185	88	79	74	73	115	42	host	gene-SAURSH1000_RS10400
gene-SAURSH1000_RS06460	6	7	16	18	8	12	23	11	18	41	11	10	20	3	3	5	2	7	3	3	2	host	pstB
gene-SAURSH1000_RS11500	273	432	260	474	164	235	484	161	306	455	135	173	313	198	82	92	148	36	74	88	14	host	gene-SAURSH1000_RS11500
gene-SAURSH1000_RS08065	462	477	457	793	350	518	793	249	514	801	355	295	982	644	209	292	378	138	197	304	78	host	gene-SAURSH1000_RS08065
gene-SAURSH1000_RS12065	34	27	34	41	40	34	40	20	27	49	19	18	43	29	5	19	7	3	10	10	1	host	gene-SAURSH1000_RS12065
gene-SAURSH1000_RS05505	163	266	174	265	218	128	261	425	187	237	382	113	142	167	66	51	43	31	31	38	16	host	gene-SAURSH1000_RS05505
gene-SAURSH1000_RS05290	9	10	5	16	11	6	9	12	7	18	12	4	10	11	1	2	3	0	3	7	0	host	gene-SAURSH1000_RS05290
gene-SAURSH1000_RS06715	24	415	33	35	195	29	50	85	25	69	66	20	255	473	10	195	358	23	166	498	13	host	norB
gene-SAURSH1000_RS06420	80	49	66	142	57	66	134	76	84	106	101	40	70	71	31	18	29	11	14	31	5	host	gene-SAURSH1000_RS06420
gene-SAURSH1000_RS03860	7677	16262	4909	8967	8743	3336	6443	6674	4646	4046	3269	1766	2176	2354	430	1181	665	192	953	916	139	host	gene-SAURSH1000_RS03860
gene-SAURSH1000_RS06180	259	207	213	475	154	182	524	173	235	611	213	161	374	288	80	124	112	50	93	91	31	host	gene-SAURSH1000_RS06180
gene-CPT_phageK_gp111	1	2	0	197	3	6	319	45	121	6843	968	10840	26580	17291	22222	18774	19214	22306	14872	13218	8762	phage	gene-CPT_phageK_gp111
gene-SAURSH1000_RS01985	41	163	31	51	239	22	91	112	34	65	84	18	40	42	10	19	11	4	5	16	3	host	gene-SAURSH1000_RS01985
gene-SAURSH1000_RS09555	56	50	54	128	53	78	84	33	68	159	56	43	120	84	44	17	25	8	23	26	12	host	gene-SAURSH1000_RS09555
gene-SAURSH1000_RS13255	81	81	69	118	135	78	101	136	65	93	152	41	57	103	12	19	36	10	23	27	5	host	rnpA
gene-SAURSH1000_RS08900	311	477	411	589	271	542	615	291	435	823	325	234	569	452	162	140	207	73	93	140	36	host	gene-SAURSH1000_RS08900
gene-SAURSH1000_RS01675	321	465	496	616	163	754	518	86	395	1184	142	276	1797	999	558	322	714	179	232	365	122	host	gene-SAURSH1000_RS01675
gene-SAURSH1000_RS00595	106	86	131	135	91	87	159	105	115	107	130	52	78	152	50	48	40	15	22	39	17	host	cap8P
gene-SAURSH1000_RS08610	48	49	35	99	68	75	78	80	55	119	103	24	62	49	8	10	15	3	21	19	1	host	gene-SAURSH1000_RS08610
gene-SAURSH1000_RS04270	1542	2441	1974	2305	1674	1989	2478	1488	1977	2169	1505	793	1304	1637	481	492	540	231	309	539	133	host	gene-SAURSH1000_RS04270
gene-SAURSH1000_RS12055	466	246	614	806	205	444	968	244	511	777	245	341	441	387	110	126	145	53	109	159	27	host	gene-SAURSH1000_RS12055
gene-SAURSH1000_RS07595	132	91	190	235	44	163	276	49	165	300	52	87	162	72	62	23	20	29	18	11	15	host	pxpB
gene-SAURSH1000_RS05165	228	211	162	436	212	236	369	214	223	357	257	108	240	188	44	77	65	27	69	82	13	host	gene-SAURSH1000_RS05165
gene-SAURSH1000_RS11560	3	1010	10	12	104	4	13	36	10	46	21	3	319	732	26	197	578	35	85	392	17	host	nirD
gene-SAURSH1000_RS11525	232	4668	255	268	1880	227	345	666	222	295	494	132	575	1891	92	1059	2956	178	600	2151	73	host	nreB
gene-SAURSH1000_RS04450	243	332	389	425	361	336	609	321	405	578	445	211	363	534	149	104	152	79	50	152	27	host	gene-SAURSH1000_RS04450
