Geneid	Ctrl_R1	Ctrl_R2	Ctrl_R3	0_R1	0_R2	0_R3	2_R1	2_R2	2_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R1	20_R2	20_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-NWMN_RS01715	24	10	121	43	28	92	46	24	77	35	31	88	34	13	59	63	20	67	67	15	67	host	gene-NWMN_RS01715
gene-NWMN_RS13690	474	295	198	250	298	145	304	163	203	156	139	132	89	279	61	92	68	68	74	50	33	host	gene-NWMN_RS13690
gene-NWMN_RS07750	153	130	311	243	298	271	266	224	238	234	282	187	100	139	58	85	92	56	95	73	41	host	aroC
gene-NWMN_RS01235	10	8	8	7	6	9	6	3	6	6	0	2	2	8	0	7	0	2	3	2	1	host	esaB
gene-NWMN_RS04580	335	274	247	249	239	171	217	129	201	87	120	92	61	104	44	84	47	39	61	50	37	host	gene-NWMN_RS04580
gene-NWMN_RS08555	414	313	756	538	590	684	440	462	545	379	445	313	179	346	174	218	176	163	228	195	112	host	mnmA
gene-NWMN_RS12930	87	87	56	64	61	45	68	41	62	51	33	28	37	51	33	28	26	19	42	21	10	host	gene-NWMN_RS12930
gene-CPT_phageK_gp018	0	1	0	8	34	93	882	103	2492	2320	863	4078	2471	2813	3597	3402	3100	3989	3374	1693	3270	phage	gene-CPT_phageK_gp018
gene-NWMN_RS04070	21	15	23	8	17	11	20	11	14	7	6	13	7	14	4	7	5	9	13	4	8	host	gene-NWMN_RS04070
gene-CPT_phageK_gp140	1	0	0	0	13	9	391	85	1185	2990	443	6693	5648	5106	7307	8131	7222	5890	4767	4021	3484	phage	gene-CPT_phageK_gp140
gene-NWMN_RS00970	593	1697	464	445	1607	453	305	672	425	398	451	385	495	1003	257	583	618	218	248	416	139	host	gene-NWMN_RS00970
gene-CPT_phageK_gp130	0	3	0	0	2	7	55	31	178	1973	206	3343	6245	3963	10688	25631	14247	14238	22135	16770	7787	phage	gene-CPT_phageK_gp130
gene-NWMN_RS12165	95	30	32	27	34	30	66	28	30	26	14	14	15	44	6	18	7	10	15	14	6	host	gene-NWMN_RS12165
gene-NWMN_RS01860	150	190	71	85	129	87	105	132	84	55	88	51	35	91	21	42	27	20	43	23	14	host	mepA
gene-NWMN_RS06865	21	5	10	16	15	11	21	8	10	14	14	3	1	15	3	7	2	2	2	7	2	host	gene-NWMN_RS06865
gene-NWMN_RS05560	4320	2896	3192	3703	3288	2317	4758	2900	3004	2304	2248	1617	1264	1989	859	1396	841	889	1444	839	433	host	rpmF
gene-NWMN_RS09055	64	41	62	56	51	45	60	27	47	37	31	27	23	42	24	31	23	23	30	21	19	host	gene-NWMN_RS09055
gene-NWMN_RS05970	3321	2117	1596	2428	2364	1282	2744	1453	1472	1220	1032	1010	702	1214	550	904	638	594	561	494	237	host	trxA
gene-NWMN_RS04445	1252	997	3267	1943	2307	2821	2068	1745	2162	2192	2202	2182	1221	2297	1175	1067	1035	958	1226	707	740	host	sufD
gene-NWMN_RS05825	15	12	25	18	16	18	21	16	24	15	12	20	3	14	11	11	7	14	14	2	7	host	gene-NWMN_RS05825
gene-NWMN_RS02990	638	459	856	812	598	469	1142	441	665	654	660	485	296	634	228	194	208	224	217	132	160	host	gene-NWMN_RS02990
gene-CPT_phageK_gp158	0	0	1	3	12	7	113	26	441	989	236	1729	1811	1410	3201	34778	5515	18529	72309	33605	19491	phage	gene-CPT_phageK_gp158
gene-NWMN_RS14880	79	67	73	44	63	60	59	31	48	37	19	34	21	96	15	36	28	13	22	21	14	host	gene-NWMN_RS14880
gene-NWMN_RS07445	297	294	292	248	352	244	299	205	229	224	187	185	151	305	113	174	132	106	99	94	43	host	gene-NWMN_RS07445
gene-NWMN_RS00255	5	2	14	4	7	6	8	11	12	5	7	5	2	10	3	10	4	2	12	7	2	host	gene-NWMN_RS00255
gene-NWMN_RS08990	601	532	1163	1046	946	726	1208	746	688	946	1094	751	449	955	354	372	476	358	329	267	237	host	gene-NWMN_RS08990_gene_ald
gene-NWMN_RS03560	360	301	268	238	289	192	233	174	192	154	131	100	92	156	63	83	77	39	61	67	23	host	gene-NWMN_RS03560
gene-NWMN_RS02010	926	753	1925	1381	1602	1373	1460	1279	1361	1021	1365	696	533	752	380	602	532	360	625	490	221	host	ychF
gene-NWMN_RS04900	174	109	143	145	159	106	153	80	116	119	64	78	68	136	37	58	39	22	40	39	14	host	gene-NWMN_RS04900
gene-NWMN_RS02395	3469	2876	1338	2061	1733	768	868	1303	877	328	434	237	185	194	114	321	163	197	341	220	108	host	gene-NWMN_RS02395
gene-NWMN_RS07105	334	212	501	356	387	354	475	321	364	244	274	204	132	184	140	234	136	135	275	157	82	host	sbcC
gene-NWMN_RS12645	25	23	27	25	27	22	21	12	27	18	15	15	17	17	12	12	10	6	12	10	1	host	ureE
gene-NWMN_RS14210	52	30	61	55	45	45	58	45	50	41	30	36	16	27	26	38	18	19	32	17	17	host	gene-NWMN_RS14210
gene-NWMN_RS01995	63	37	192	131	101	153	158	111	129	123	114	75	71	75	44	57	58	32	69	55	31	host	gene-NWMN_RS01995
gene-NWMN_RS08655	700	453	1468	1030	1003	1030	1127	997	1003	794	1148	616	356	523	334	507	362	302	579	403	216	host	ruvB
gene-NWMN_RS08945	552	439	908	707	826	767	897	760	740	556	816	377	255	481	228	275	258	202	322	250	132	host	accD
gene-NWMN_RS04085	17	10	25	14	33	20	14	20	14	11	10	7	6	8	12	10	5	2	8	3	5	host	gene-NWMN_RS04085
gene-NWMN_RS13225	68	156	223	57	741	443	71	168	511	760	845	1978	1073	3087	1028	990	2146	442	514	586	281	host	nirB
gene-NWMN_RS06285	890	1813	1057	1193	4139	828	1004	4714	947	719	2532	595	476	336	380	661	343	342	775	297	256	host	gene-NWMN_RS06285
gene-NWMN_RS13870	498	245	316	300	349	254	439	222	294	283	292	143	142	315	56	91	81	32	92	65	30	host	gene-NWMN_RS13870
gene-NWMN_RS14940	483	279	1348	904	768	801	909	788	913	666	824	582	379	356	354	590	308	424	711	335	274	host	noc
gene-CPT_phageK_gp003	0	1	0	0	4	1	91	13	303	597	82	1319	798	1247	806	708	852	577	387	308	332	phage	gene-CPT_phageK_gp003
gene-NWMN_RS02200	39	24	96	56	42	69	48	33	65	57	27	49	39	28	48	87	53	37	67	51	31	host	gene-NWMN_RS02200
gene-NWMN_RS11265	1244	643	924	1002	832	715	1076	557	997	572	547	367	334	562	179	298	232	148	266	203	89	host	gene-NWMN_RS11265
gene-NWMN_RS12105	468	614	583	579	793	524	485	406	447	299	314	298	185	385	167	208	197	165	143	155	92	host	gene-NWMN_RS12105
gene-NWMN_RS14600	1176	2004	2038	1392	2509	1668	1578	1271	1278	2204	1388	1616	1557	3585	918	928	1322	603	581	501	307	host	manA
gene-NWMN_RS14910	86	51	68	46	55	44	59	45	40	32	25	24	20	39	13	12	14	10	11	14	5	host	gene-NWMN_RS14910
gene-NWMN_RS02885	201	159	494	313	508	419	397	360	376	281	346	258	132	224	116	127	145	70	98	114	41	host	rlmB
gene-NWMN_RS02470	1073	1932	918	1355	1046	667	2524	1134	694	1120	1066	687	693	1001	654	331	638	589	533	337	856	host	gene-NWMN_RS02470
gene-NWMN_RS14430	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	host	gene-NWMN_RS14430
gene-CPT_phageK_gp169	0	0	0	0	1	2	14	1	40	110	23	260	357	267	540	6235	1188	3712	14474	6484	4289	phage	gene-CPT_phageK_gp169
gene-NWMN_RS10715	310	250	245	192	272	176	346	230	181	133	141	96	79	201	34	55	57	33	47	74	8	host	gene-NWMN_RS10715
gene-NWMN_RS03635	308	198	357	290	372	292	322	253	243	203	185	166	130	213	95	130	93	77	112	82	40	host	gene-NWMN_RS03635
gene-NWMN_RS09875	3416	4137	2194	3665	3159	1861	5127	2932	2303	2779	2719	1374	1051	1261	557	309	468	354	447	350	388	host	gene-NWMN_RS09875
gene-CPT_phageK_gp089	0	0	0	2	4	1	122	46	353	1314	167	2828	2363	2613	2637	2556	2629	2241	1664	1324	1360	phage	gene-CPT_phageK_gp089
gene-NWMN_RS07290	171	95	104	102	105	89	137	61	95	64	50	40	41	87	16	40	41	18	33	33	16	host	gene-NWMN_RS07290
gene-NWMN_RS14990	33720	30141	23159	33737	26697	18175	29159	17695	22303	25509	19896	18775	20488	22679	18484	22739	17459	28429	27734	16329	13977	host	rnpB
gene-NWMN_RS09965	1685	2568	1259	1836	1708	967	1727	1486	1343	992	1717	509	348	621	193	237	247	267	326	283	269	host	gene-NWMN_RS09965
gene-NWMN_RS15900	5	3	16	7	2	8	6	5	1	3	4	1	4	2	0	2	0	7	3	3	2	host	lacB
gene-NWMN_RS12790	3579	2102	1928	2412	2289	1395	3094	1836	1812	1566	1495	892	587	1145	360	471	371	307	441	265	188	host	gene-NWMN_RS12790
gene-NWMN_RS01420	52	58	63	53	60	33	92	29	49	94	78	64	51	145	31	32	46	28	28	27	20	host	gene-NWMN_RS01420
gene-NWMN_RS07195	135	82	251	165	155	168	227	96	156	155	92	172	124	101	134	340	122	159	450	132	174	host	gene-NWMN_RS07195
gene-NWMN_RS10590	475	294	1217	840	871	963	913	832	795	599	767	453	341	449	267	363	302	223	316	288	140	host	pcrA
gene-NWMN_RS04830	43	68	73	56	179	115	78	109	59	81	94	80	61	82	35	32	43	22	24	25	12	host	gene-NWMN_RS04830
gene-CPT_phageK_gp094	0	0	0	1	2	2	60	27	203	604	74	1413	1446	1422	2139	3160	2334	2299	1651	1548	1052	phage	gene-CPT_phageK_gp094
gene-NWMN_RS14365	3154	4291	2508	2911	4108	1996	2606	2443	1855	1676	1676	1369	911	2106	599	878	843	546	598	628	285	host	gene-NWMN_RS14365
gene-NWMN_RS06965	114	65	95	73	97	67	103	66	70	45	53	45	27	79	25	42	21	26	39	25	19	host	gene-NWMN_RS06965
gene-NWMN_RS09430	501	515	538	513	602	370	718	407	378	615	529	435	324	478	192	242	217	225	204	170	148	host	pckA
gene-NWMN_RS10585	555	315	1481	1078	1071	1046	1128	920	958	667	913	600	336	390	272	366	287	252	405	324	160	host	ligA
gene-NWMN_RS03715	10336	6953	6596	6981	6745	3951	5488	4265	4329	3167	2773	2286	1691	2674	1273	1997	1213	1353	1773	1255	601	host	mgrA
gene-NWMN_RS03825	12554	9767	11831	9136	9974	7575	9422	6359	7764	8404	6267	5804	5048	11161	2833	4817	4842	2827	3965	3578	1695	host	gene-NWMN_RS03825
gene-NWMN_RS01390	203	270	285	176	255	281	202	162	245	253	140	379	221	729	242	205	228	192	144	102	112	host	gene-NWMN_RS01390
gene-NWMN_RS06085	28	7	6	8	12	12	17	6	5	10	7	3	4	10	3	7	8	4	5	6	0	host	gene-NWMN_RS06085
gene-CPT_phageK_gp182	0	0	0	0	4	6	123	21	421	1026	200	2160	3327	2409	7613	31452	9785	21408	34320	24250	10840	phage	gene-CPT_phageK_gp182
gene-NWMN_RS12975	1327	1169	1311	1330	1763	1302	1595	1880	1602	640	1422	569	208	527	215	114	149	201	184	106	107	host	gene-NWMN_RS12975
gene-NWMN_RS04465	24	10	14	14	22	12	14	13	8	5	5	5	8	14	4	8	3	1	8	4	5	host	gene-NWMN_RS04465
gene-NWMN_RS10835	460	355	332	286	359	256	453	258	301	251	188	197	131	305	105	156	91	120	118	71	73	host	sea
gene-NWMN_RS14290	516	431	329	391	398	240	388	291	296	231	179	104	106	191	53	103	65	53	87	80	25	host	gene-NWMN_RS14290
gene-NWMN_RS06330	724	531	840	822	803	674	1076	626	562	528	542	309	226	434	174	223	186	122	235	156	74	host	rpoZ
gene-NWMN_RS07340	1710	1036	2087	2030	2000	1571	2450	1791	1786	1493	1734	942	616	1090	429	674	444	439	731	473	268	host	gene-NWMN_RS07340
gene-CPT_phageK_gp030	0	0	0	1	6	3	217	37	568	1405	180	3380	2613	2363	3444	4539	3653	3083	2512	2304	1417	phage	gene-CPT_phageK_gp030
gene-NWMN_RS07030	1638	965	951	1045	1114	783	1090	895	995	835	932	409	345	732	151	235	194	148	232	168	94	host	gene-NWMN_RS07030
gene-NWMN_RS00845	109	107	318	204	160	204	327	147	119	381	282	182	109	201	73	76	123	61	88	66	37	host	gene-NWMN_RS00845
gene-NWMN_RS11915	573	372	781	582	665	560	748	501	517	476	551	374	298	451	179	292	240	145	206	185	79	host	cdaA
gene-NWMN_RS08895	192	146	252	192	226	186	236	187	186	241	182	151	144	366	81	96	99	51	86	75	31	host	gene-NWMN_RS08895
gene-NWMN_RS04600	1242	1118	818	807	1002	575	604	741	780	446	422	349	268	490	138	270	221	100	229	142	73	host	gene-NWMN_RS04600
gene-NWMN_RS15600	27	18	33	19	35	15	19	16	30	8	17	17	10	22	7	15	6	9	13	17	5	host	gene-NWMN_RS15600
gene-NWMN_RS01045	170	218	378	203	403	298	210	215	198	233	262	262	154	244	115	150	181	60	102	104	33	host	gene-NWMN_RS01045
gene-NWMN_RS09380	54	40	36	23	30	29	27	13	36	15	11	17	15	19	11	22	14	14	22	13	5	host	sdpA
gene-NWMN_RS07120	4692	3393	6065	5379	5430	4272	6276	4040	4866	4734	4734	3299	1729	3968	1503	1330	1389	1350	1377	1056	866	host	acnA
gene-NWMN_RS01275	1164	713	676	833	927	614	1307	743	660	459	425	417	292	612	185	290	213	152	199	191	93	host	gene-NWMN_RS01275
gene-NWMN_RS07790	1169	1041	1576	1425	1846	1275	1619	1512	1846	991	1276	710	374	652	338	379	308	309	366	280	187	host	gene-NWMN_RS07790
gene-NWMN_RS06020	15230	8755	6135	8591	9469	4650	11525	7051	5488	5365	4566	2482	2564	6041	1056	3039	2076	1506	2931	2408	759	host	ecb
gene-NWMN_RS06610	917	729	1211	961	1260	851	1040	1050	880	649	788	474	301	541	217	350	264	185	343	267	129	host	rseP
gene-NWMN_RS04100	60	35	55	55	51	44	42	33	58	34	32	28	19	32	20	43	17	23	40	17	17	host	gene-NWMN_RS04100
gene-CPT_phageK_gp194	0	1	0	0	4	4	86	26	312	709	125	1595	1225	1399	1629	2912	1756	2900	4929	2411	2223	phage	gene-CPT_phageK_gp194
gene-NWMN_RS15930	28	28	40	24	33	23	30	33	17	21	18	9	4	26	2	6	8	1	6	10	0	host	gene-NWMN_RS15930
gene-NWMN_RS06850	2	6	7	2	3	0	3	3	2	3	1	1	0	1	0	1	0	2	0	0	0	host	gene-NWMN_RS06850
gene-NWMN_RS01540	31	19	66	32	30	68	61	17	49	34	17	35	23	14	31	24	13	34	52	16	25	host	gene-NWMN_RS01540
gene-NWMN_RS12135	8	5	12	10	11	10	5	5	8	12	7	2	2	7	4	1	7	6	6	3	2	host	lacC
gene-NWMN_RS13260	241	161	157	158	177	109	197	102	165	91	82	95	92	183	53	102	71	95	101	61	50	host	gene-NWMN_RS13260
gene-NWMN_RS06690	422	273	545	542	508	421	516	494	336	248	339	146	129	278	59	112	103	57	138	117	35	host	gene-NWMN_RS06690
gene-NWMN_RS01210	49	34	30	25	31	21	37	30	27	17	17	11	12	29	9	15	5	9	11	4	1	host	gene-NWMN_RS01210
gene-NWMN_RS11720	16178	18150	12550	13962	17888	11378	12316	12276	12861	11340	10526	8796	6804	11507	3824	4708	4606	3447	3465	3145	1666	host	fdaB
gene-CPT_phageK_gp081	0	0	1	0	3	5	97	26	303	1419	170	3199	3807	3398	5441	8969	7179	4691	4276	3783	2510	phage	gene-CPT_phageK_gp081
gene-NWMN_RS05535	372	361	371	326	402	304	403	277	285	197	188	140	90	244	82	114	71	69	106	93	48	host	rsmD
gene-NWMN_RS13085	124	94	205	175	173	125	133	147	109	78	108	76	53	81	39	51	56	20	40	28	16	host	gene-NWMN_RS13085
gene-NWMN_RS08935	1026	822	2777	1659	2350	2703	1538	1673	2109	1767	2052	1602	1028	1575	877	1059	1268	535	895	958	360	host	pfkA
gene-NWMN_RS10920	18	8	24	27	29	26	25	12	17	12	7	37	7	7	7	13	5	8	18	11	4	host	gene-NWMN_RS10920
gene-NWMN_RS13095	352	354	207	199	325	171	301	168	190	231	147	193	142	321	70	128	124	62	97	95	27	host	gene-NWMN_RS13095
gene-NWMN_RS12755	276	252	514	426	501	440	428	332	415	391	434	372	228	493	231	269	241	213	256	151	134	host	gene-NWMN_RS12755
gene-NWMN_RS05810	7	1	15	7	9	3	4	6	6	7	2	13	3	2	2	4	0	0	3	4	0	host	gene-NWMN_RS05810
gene-NWMN_RS03500	459	443	324	330	413	256	271	345	266	273	222	171	158	326	100	118	100	97	148	84	62	host	gene-NWMN_RS03500
gene-NWMN_RS13970	170	160	235	168	216	164	209	210	206	184	174	131	101	133	77	181	79	89	218	110	74	host	sdaAB
gene-NWMN_RS12415	1993	984	7463	3969	3399	4804	4247	3729	4518	2995	4881	2722	976	1581	1026	1263	914	1104	1535	980	812	host	rplW
gene-NWMN_RS06220	978	897	1933	1533	1757	1357	1214	1193	1162	853	953	697	427	566	322	524	391	352	540	394	205	host	gene-NWMN_RS06220
gene-NWMN_RS14050	54	39	22	19	46	23	42	36	21	14	14	12	16	23	8	11	13	3	4	3	3	host	gene-NWMN_RS14050
gene-NWMN_RS15890	2	2	2	3	0	2	2	2	6	1	0	1	0	2	1	1	0	2	4	1	0	host	gene-NWMN_RS15890
gene-NWMN_RS09310	218	195	228	204	216	161	299	156	190	204	180	219	139	338	110	110	128	102	105	66	50	host	gene-NWMN_RS09310
gene-NWMN_RS02630	1078	1980	1806	1199	1863	1824	837	1077	1436	1540	952	2236	1208	3257	1331	1113	1417	1230	765	644	603	host	spoVG
gene-NWMN_RS10365	37	9	66	36	31	45	45	22	42	38	22	48	14	21	38	29	14	34	37	9	28	host	gene-NWMN_RS10365
gene-NWMN_RS09065	146	175	146	133	186	135	95	122	118	104	107	110	66	94	47	52	29	38	45	31	19	host	gene-NWMN_RS09065
gene-NWMN_RS07705	200	154	415	304	367	345	271	299	254	183	213	181	113	148	78	111	112	82	100	87	36	host	gene-NWMN_RS07705
gene-NWMN_RS00310	1380	804	1121	1030	751	857	1276	865	1112	959	777	665	583	1866	377	496	390	318	391	246	152	host	gene-NWMN_RS00310
gene-NWMN_RS01650	37	19	110	44	37	75	48	29	74	43	31	92	20	14	63	49	21	63	65	12	44	host	gene-NWMN_RS01650
gene-NWMN_RS06290	623	998	758	936	3579	686	955	3898	959	572	2540	549	477	361	313	568	248	352	631	245	198	host	gene-NWMN_RS06290
gene-NWMN_RS10120	8	2	16	6	5	22	5	1	14	6	6	14	3	6	12	4	1	9	7	2	5	host	gene-NWMN_RS10120
gene-NWMN_RS03205	100	45	155	90	96	130	206	135	117	113	139	78	53	140	54	50	51	33	39	32	25	host	gene-NWMN_RS03205
gene-CPT_phageK_gp118	1	0	0	1	3	2	29	19	115	834	112	1584	2664	1645	5117	11760	7119	7145	7646	8176	3334	phage	gene-CPT_phageK_gp118
gene-NWMN_RS11615	3097	1910	7782	4907	5155	5558	5326	4214	4633	5011	4670	3665	2306	3053	1523	1659	1827	1261	1712	1555	810	host	atpG
gene-NWMN_RS03375	6	9	4	5	7	8	10	10	3	8	4	5	4	5	4	4	2	4	3	0	0	host	gene-NWMN_RS03375
gene-NWMN_RS10220	44	28	155	69	61	112	96	54	100	77	45	103	32	41	57	73	44	61	84	33	31	host	gene-NWMN_RS10220
gene-NWMN_RS13935	30	17	19	12	23	10	17	20	4	14	12	4	4	13	4	9	6	2	4	3	2	host	gene-NWMN_RS13935
gene-NWMN_RS05025	539	445	389	415	541	283	456	305	324	208	165	179	114	249	66	153	106	88	102	104	49	host	gene-NWMN_RS05025
gene-NWMN_RS03565	225	168	220	198	229	179	222	175	194	140	152	110	87	197	53	112	65	50	78	63	26	host	graX
gene-NWMN_RS06465	107	66	271	160	191	195	222	172	183	122	160	139	55	110	50	77	72	47	92	68	20	host	gene-NWMN_RS06465
gene-NWMN_RS04055	356	287	220	262	267	177	237	171	237	155	136	99	79	165	49	90	65	46	70	55	20	host	gene-NWMN_RS04055
gene-NWMN_RS08955	1051	972	1352	978	1525	1038	1292	1191	1123	794	870	700	418	851	359	451	394	351	460	372	247	host	gene-NWMN_RS08955
gene-NWMN_RS10340	2	1	16	10	4	15	9	8	16	10	10	18	9	10	7	9	6	14	15	7	5	host	gene-NWMN_RS10340
gene-NWMN_RS00785	66	72	88	74	119	79	60	105	66	41	90	42	42	67	35	43	36	33	33	17	22	host	gene-NWMN_RS00785
gene-NWMN_RS07335	1589	1660	1114	1368	1570	786	1449	1148	1052	860	880	552	370	824	263	370	260	250	337	256	149	host	cvfB
gene-NWMN_RS02845	806	593	1761	1138	1439	1351	1140	1069	1086	820	972	810	620	845	505	712	741	465	505	625	341	host	gene-NWMN_RS02845
gene-NWMN_RS10790	584	255	308	298	272	239	471	197	272	189	127	153	128	280	102	191	122	97	108	96	56	host	gene-NWMN_RS10790
gene-NWMN_RS04530	336	341	684	517	645	567	585	507	527	495	576	404	274	612	162	230	278	175	170	192	93	host	gene-NWMN_RS04530
gene-NWMN_RS12650	51	45	52	51	40	36	46	39	51	30	26	30	18	33	10	24	11	11	24	18	8	host	gene-NWMN_RS12650
gene-NWMN_RS14955	496	280	1096	754	671	751	815	683	717	524	574	466	309	350	344	581	284	355	630	365	244	host	mnmE
gene-NWMN_RS01460	463	376	468	368	413	347	530	357	352	315	326	239	166	464	152	242	145	157	236	136	112	host	gene-NWMN_RS01460
gene-NWMN_RS11895	436	455	382	371	423	412	244	190	316	388	151	437	302	896	266	257	275	222	187	179	131	host	gene-NWMN_RS11895
gene-NWMN_RS05225	52	60	152	48	72	72	50	31	55	177	92	45	172	169	39	58	94	14	35	43	12	host	purE
gene-NWMN_RS07170	1968	1587	1102	1140	1553	858	1240	1021	1067	702	695	510	416	881	237	398	313	215	336	290	97	host	cozEb
gene-NWMN_RS08180	313	280	404	297	433	337	395	324	291	282	245	265	185	605	147	149	155	113	153	120	63	host	gene-NWMN_RS08180
gene-CPT_phageK_gp103	0	0	0	0	1	0	27	7	107	607	85	1186	1699	1080	2889	6275	3710	3897	7390	4476	2792	phage	gene-CPT_phageK_gp103
gene-CPT_phageK_gp083	0	1	0	0	13	9	304	83	1028	3357	491	8299	6525	5996	10554	11516	12307	6839	6350	4979	4327	phage	gene-CPT_phageK_gp083
gene-NWMN_RS00180	294	202	365	259	233	326	320	133	258	300	159	382	229	726	200	388	201	178	442	157	144	host	sqr
gene-NWMN_RS02665	885	698	1818	1248	1585	1370	1127	1184	1111	834	994	701	376	587	301	408	395	308	423	340	191	host	mfd
gene-NWMN_RS03135	232	189	205	187	219	151	248	201	179	152	140	84	63	106	43	61	47	44	70	51	32	host	gene-NWMN_RS03135
gene-NWMN_RS03640	556	526	622	539	745	468	559	567	492	372	369	283	220	446	157	192	192	141	194	172	71	host	gene-NWMN_RS03640
gene-NWMN_RS07110	2247	1272	1226	1428	1725	1054	1989	1510	1130	868	934	608	318	869	261	388	267	268	376	210	129	host	mscL
gene-NWMN_RS02910	5247	2894	10699	8123	6554	6907	7212	5521	7080	5033	7134	4034	2025	3335	1595	2186	1695	1789	2811	1851	1192	host	rplK
gene-NWMN_RS06975	240	227	119	110	218	110	159	147	119	108	82	87	67	130	44	52	51	45	43	46	23	host	gene-NWMN_RS06975
gene-NWMN_RS00465	340	264	872	547	624	687	439	400	504	491	456	522	303	522	269	286	355	217	249	200	144	host	gene-NWMN_RS00465_gene_deoC
gene-NWMN_RS14270	15	9	21	10	13	15	16	16	7	8	14	6	9	11	4	11	13	8	4	3	1	host	gene-NWMN_RS14270
gene-CPT_phageK_gp072	0	0	0	1	5	7	226	59	636	1975	283	4613	3698	3966	5532	5407	5858	4542	3125	2671	2462	phage	gene-CPT_phageK_gp072
gene-NWMN_RS02380	388	467	322	328	453	276	247	331	291	194	173	127	86	216	62	83	75	50	80	82	28	host	gene-NWMN_RS02380
gene-NWMN_RS08340	789	555	1407	1090	1063	969	1050	953	919	619	810	607	379	571	328	511	410	391	568	380	238	host	prmA
gene-NWMN_RS14095	516	370	313	343	461	286	488	374	318	262	238	166	144	354	82	149	90	83	136	85	44	host	farR
gene-CPT_phageK_gp044	0	0	0	2	8	16	206	33	472	395	131	518	349	649	299	290	290	391	239	145	301	phage	gene-CPT_phageK_gp044
gene-NWMN_RS05490	1472	1179	849	884	1388	642	942	704	754	794	742	509	447	1020	222	352	329	171	277	263	90	host	gene-NWMN_RS05490
gene-CPT_phageK_gp040	0	0	0	0	5	12	162	20	293	223	81	317	182	387	166	176	107	243	188	74	162	phage	gene-CPT_phageK_gp040
gene-NWMN_RS03260	77	57	77	59	59	40	95	45	66	45	28	29	30	65	11	30	14	10	17	14	7	host	gene-NWMN_RS03260
gene-NWMN_RS03815	24118	19213	21311	17634	18270	14305	16296	11756	13835	14108	10702	9384	8799	16965	4962	7580	7422	5030	6712	5902	3009	host	saeS
gene-NWMN_RS12585	180	152	226	192	254	203	228	211	231	213	219	200	146	276	93	106	121	80	90	84	42	host	modB
gene-NWMN_RS07045	196	113	127	135	114	82	184	85	97	110	77	60	72	111	34	94	52	43	91	63	31	host	rpsN
gene-NWMN_RS04780	65	45	44	24	33	24	46	33	31	14	20	8	13	39	7	19	6	5	14	14	3	host	gene-NWMN_RS04780
gene-NWMN_RS03905	634	403	1063	839	838	742	659	516	572	433	364	373	262	521	183	325	334	185	213	269	95	host	gene-NWMN_RS03905
gene-NWMN_RS07845	125	106	212	157	204	196	158	184	148	144	147	132	90	216	74	87	66	57	75	61	37	host	gene-NWMN_RS07845
gene-NWMN_RS12410	6375	3851	23382	13353	10497	15846	12519	10691	14187	18005	17575	10685	4066	5734	4248	3768	3313	3785	5050	3031	2750	host	rplB
gene-NWMN_RS15925	74	200	68	58	224	85	121	185	92	137	157	89	133	361	69	134	259	83	60	74	27	host	gene-NWMN_RS15925
gene-NWMN_RS01300	10	5	15	4	11	12	9	9	14	5	8	13	3	22	6	9	10	6	7	9	4	host	gene-NWMN_RS01300
gene-NWMN_RS13355	76	69	94	59	70	242	78	82	187	61	64	119	65	100	99	79	89	96	74	90	72	host	hlgB
gene-NWMN_RS07660	1	0	2	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	host	gene-NWMN_RS07660
gene-NWMN_RS00055	46	30	31	34	55	35	31	26	33	31	32	23	15	24	12	9	10	8	13	8	1	host	gene-NWMN_RS00055
gene-NWMN_RS05470	483	342	280	341	404	241	407	282	289	238	197	134	141	242	68	121	87	78	92	87	27	host	gene-NWMN_RS05470
gene-NWMN_RS05955	436	335	299	310	318	237	384	213	258	193	175	127	118	283	86	124	93	98	88	84	27	host	gene-NWMN_RS05955
gene-NWMN_RS11250	17	35	25	13	33	11	13	15	8	22	12	13	18	51	22	17	18	10	10	6	7	host	gene-NWMN_RS11250
gene-NWMN_RS00340	13	4	10	9	8	10	5	7	6	2	2	3	3	6	5	3	2	0	5	3	0	host	sbnA
gene-NWMN_RS05170	32	18	34	46	43	23	41	27	31	19	34	24	12	29	11	14	10	6	18	9	10	host	gene-NWMN_RS05170
gene-NWMN_RS13615	74	60	43	62	60	42	81	52	38	56	38	19	19	26	7	24	15	17	26	19	9	host	opp1C
gene-CPT_phageK_gp027	1	0	0	1	1	0	51	18	144	615	105	1621	1440	1228	2201	3441	2470	1963	1805	1903	973	phage	gene-CPT_phageK_gp027
gene-NWMN_RS04215	7906	11335	10989	10259	19024	10737	9606	12837	10747	7806	11485	10361	6636	10628	5581	6745	8044	4222	3837	4357	2451	host	eno
gene-NWMN_RS12100	171	197	182	161	226	142	142	132	149	120	105	87	73	149	57	58	73	56	37	56	20	host	gene-NWMN_RS12100
gene-NWMN_RS11145	118	103	87	67	104	71	81	62	59	43	47	21	23	75	15	42	27	16	38	29	11	host	gene-NWMN_RS11145
gene-NWMN_RS07655	156	145	234	183	279	219	180	186	157	127	93	119	74	143	61	102	96	50	65	75	29	host	gene-NWMN_RS07655
