Geneid	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-Saur515_RS08315	73	62	91	23	22	39	39	30	21	host	gene-Saur515_RS08315
gene-Saur515_RS04260	366	398	435	86	85	149	211	132	69	host	gene-Saur515_RS04260
gene-Saur515_RS12790	14	22	21	8	9	8	13	13	8	host	gene-Saur515_RS12790
gene-Saur515_RS03195	176	225	191	46	31	35	57	28	15	host	gene-Saur515_RS03195
gene-Saur515_RS04645	2352	2577	2759	850	943	1514	1514	913	688	host	saeS
gene-Saur515_RS08795	174	172	171	24	21	46	49	32	16	host	gene-Saur515_RS08795
gene-Saur515_RS10990	494	476	625	179	128	227	192	220	85	host	gene-Saur515_RS10990
gene-Saur515_RS02505	172	242	219	24	44	47	55	51	21	host	gene-Saur515_RS02505
gene-Saur515_RS09510	1030	1069	1114	306	277	470	382	236	160	host	gene-Saur515_RS09510
gene-Saur515_RS10270	182	184	208	67	45	86	76	47	35	host	gene-Saur515_RS10270
gene-Saur515_RS05855	7777	8632	9697	1995	1366	2569	2622	1819	952	host	rpsB
gene-Saur515_RS13970	576	465	558	301	299	422	997	329	318	host	gene-Saur515_RS13970_gene_ssb
gene-Saur515_RS03820	10272	9865	11314	4871	4455	6628	7183	7158	4170	host	amaP
gene-phage515_00059	662	689	662	1563	1668	2270	2276	2126	1335	phage	mbpU
gene-Saur515_RS01005	60	65	51	32	17	37	32	23	10	host	gene-Saur515_RS01005
gene-Saur515_RS00950	558	627	711	196	142	272	226	154	74	host	gene-Saur515_RS00950
gene-Saur515_RS10675	1896	1995	2139	489	504	860	869	781	406	host	gene-Saur515_RS10675_gene_msrA
gene-Saur515_RS03535	2006	1816	1940	735	646	882	1007	265	397	host	rpsQ
gene-Saur515_RS04335	633	633	645	197	190	257	290	212	140	host	gene-Saur515_RS04335
gene-Saur515_RS04295	1416	1486	1499	321	274	474	538	473	228	host	gene-Saur515_RS04295
gene-Saur515_RS13475	271	287	304	82	77	139	147	143	76	host	sfaB
gene-Saur515_RS03330	738	745	861	181	131	257	300	291	178	host	fdhD
gene-Saur515_RS11975	3488	3812	3758	858	770	1292	1216	875	484	host	gene-Saur515_RS11975
gene-Saur515_RS11610	110	133	103	27	19	36	36	14	14	host	gene-Saur515_RS11610
gene-phage515_00113	3516	4052	3702	4883	5104	6826	14966	6431	6988	phage	tmpD
gene-Saur515_RS00985	184	198	186	75	59	97	105	88	50	host	gene-Saur515_RS00985
gene-Saur515_RS01910	12679	12240	14077	3158	2498	5373	6308	4558	2204	host	gene-Saur515_RS01910
gene-Saur515_RS04605	73	76	89	18	14	25	23	16	11	host	gene-Saur515_RS04605
gene-Saur515_RS11000	26	28	29	10	5	14	18	7	1	host	gene-Saur515_RS11000
gene-Saur515_RS04730	1020	1197	1221	293	237	513	486	420	206	host	gene-Saur515_RS04730
gene-Saur515_RS00710	421	375	527	82	76	190	240	174	81	host	gene-Saur515_RS00710
gene-Saur515_RS04755	643	718	745	94	76	134	179	144	62	host	gene-Saur515_RS04755
gene-Saur515_RS03280	35	39	43	9	8	17	20	12	3	host	ureE
gene-Saur515_RS11325	52	66	61	11	6	11	23	17	5	host	gene-Saur515_RS11325
gene-Saur515_RS03940	2220	2252	2328	704	710	1113	1084	438	344	host	dltB
gene-Saur515_RS02250	139	132	152	26	36	54	45	10	15	host	gene-Saur515_RS02250
gene-Saur515_RS00215	10	9	9	3	1	2	3	3	2	host	gene-Saur515_RS00215
gene-phage515_00057	3334	3574	3041	11051	12495	16816	23726	19060	12020	phage	gene-phage515_00057
gene-Saur515_RS08895	163	151	205	68	56	134	91	92	53	host	gene-Saur515_RS08895
gene-phage515_00055	920	979	738	4430	4766	7105	14231	10904	6653	phage	gene-phage515_00055
gene-Saur515_RS01780	564	565	601	132	140	215	227	145	99	host	nsaS
gene-Saur515_RS13265	984	1092	1204	285	222	394	360	247	151	host	mroQ
gene-Saur515_RS11130	807	850	855	167	186	360	266	185	113	host	gene-Saur515_RS11130
gene-Saur515_RS05600	264	409	275	71	62	76	98	48	42	host	gene-Saur515_RS05600
gene-Saur515_RS13415	182	172	222	77	73	97	55	62	41	host	sepA
gene-Saur515_RS08225	761	816	862	189	136	248	210	234	83	host	gene-Saur515_RS08225
gene-phage515_00100	492	499	463	1438	1922	2550	23908	9094	11000	phage	gene-phage515_00100
gene-Saur515_RS08090	2629	2892	2962	700	677	1223	1184	985	445	host	folD
gene-Saur515_RS07300	1199	1283	1281	305	327	510	443	266	215	host	gene-Saur515_RS07300
gene-Saur515_RS05900	1726	1887	1922	552	537	813	723	434	295	host	gene-Saur515_RS05900
gene-Saur515_RS08140	1016	1221	1028	342	309	323	402	189	144	host	purH
gene-Saur515_RS02360	159	166	196	54	36	48	50	21	20	host	opp1B
gene-Saur515_RS08160	135	144	126	42	39	58	82	63	31	host	gene-Saur515_RS08160
gene-phage515_00023	1333	1303	1090	8903	9924	13494	11374	6433	6492	phage	gene-phage515_00023
gene-phage515_00129	8810	10262	8773	22469	24681	34222	41715	23180	21082	phage	dhlB
gene-Saur515_RS08940	108	112	128	31	22	56	34	27	17	host	gene-Saur515_RS08940
gene-Saur515_RS01155	488	597	678	144	110	199	164	132	82	host	gene-Saur515_RS01155
gene-Saur515_RS11980	7181	7320	8966	2179	1343	2841	2831	1728	1066	host	gene-Saur515_RS11980
gene-Saur515_RS01410	161	172	183	57	52	74	118	76	48	host	gene-Saur515_RS01410
gene-Saur515_RS11085	960	990	989	338	342	518	500	302	222	host	gene-Saur515_RS11085
gene-Saur515_RS07645	133	124	134	26	26	56	34	28	16	host	metE
gene-phage515_00088	1318	1562	1319	3249	4050	5483	46452	17536	22715	phage	ter.2
gene-Saur515_RS09275	2165	2270	2454	1008	892	1450	1235	705	577	host	gene-Saur515_RS09275
gene-Saur515_RS09185	464	547	531	139	120	168	172	119	80	host	gene-Saur515_RS09185
gene-phage515_00123	210	217	189	2470	2721	3508	4572	1606	2368	phage	gene-phage515_00123
gene-Saur515_RS12295	230	241	254	71	64	106	91	68	34	host	trmL
gene-Saur515_RS07245	1138	1159	1276	611	527	953	859	570	374	host	gene-Saur515_RS07245
gene-Saur515_RS09380	21	21	24	6	6	13	7	11	8	host	gene-Saur515_RS09380_gene_thiD
gene-phage515_00143	1570	1607	1585	2742	2459	4392	20261	16697	9844	phage	gene-phage515_00143
gene-phage515_00227	1164	1292	1341	481	514	703	637	553	369	phage	gene-phage515_00227
gene-Saur515_RS05800	6750	7433	7457	1969	2108	3336	3190	1961	1259	host	sucD
gene-Saur515_RS13180	540	600	671	155	103	212	157	105	99	host	ndk
gene-Saur515_RS06310	1893	2012	2787	637	434	911	804	521	410	host	rpsT
gene-Saur515_RS03310	1145	1442	1399	306	198	331	248	124	117	host	gene-Saur515_RS03310
gene-phage515_00020	395	405	266	4660	4970	7443	9201	5862	5005	phage	gene-phage515_00020
gene-Saur515_RS02690	470	533	520	69	62	119	104	74	42	host	adcA
gene-Saur515_RS03510	2270	2264	2264	788	641	921	1012	294	341	host	rpsS
gene-Saur515_RS07440	366	355	398	106	126	208	198	199	97	host	gene-Saur515_RS07440
gene-Saur515_RS04570	1152	1204	1254	265	190	354	245	210	118	host	gene-Saur515_RS04570
gene-Saur515_RS06235	18	34	37	11	6	12	19	11	8	host	sel26
gene-Saur515_RS04910	1817	1833	2340	442	291	652	587	413	264	host	gene-Saur515_RS04910
gene-Saur515_RS09240	2663	3046	3129	1107	1034	1488	1091	688	429	host	rho
gene-Saur515_RS07360	481	521	436	274	269	401	373	179	130	host	gene-Saur515_RS07360
gene-Saur515_RS10505	662	731	764	161	148	272	261	175	121	host	bshA
gene-Saur515_RS08480	2813	2943	3011	885	986	1545	1338	779	558	host	gene-Saur515_RS08480
gene-Saur515_RS12360	2633	2884	2968	565	518	770	902	601	301	host	gene-Saur515_RS12360
gene-Saur515_RS14295	467	505	578	104	111	165	129	141	78	host	gene-Saur515_RS14295
gene-Saur515_RS03585	3160	3322	3346	967	762	1194	1515	533	491	host	rplO
gene-Saur515_RS04230	167	189	221	46	46	62	55	61	50	host	gene-Saur515_RS04230
gene-Saur515_RS09440	6503	7162	7434	1649	1153	1763	2146	1092	708	host	gene-Saur515_RS09440
gene-Saur515_RS01885	50	44	69	19	14	20	20	20	8	host	gene-Saur515_RS01885
gene-Saur515_RS01015	136	123	146	57	50	66	75	52	32	host	gene-Saur515_RS01015
gene-Saur515_RS08145	1061	1338	1181	388	329	368	374	205	159	host	purD
gene-Saur515_RS07545	175	229	255	49	32	80	65	44	26	host	gene-Saur515_RS07545
gene-Saur515_RS08045	717	769	835	195	149	266	230	200	100	host	gene-Saur515_RS08045
gene-Saur515_RS02065	51	62	61	13	6	22	28	20	7	host	gene-Saur515_RS02065
gene-Saur515_RS07810	2	5	1	0	0	1	2	0	0	host	gene-Saur515_RS07810
gene-Saur515_RS05035	125	100	129	33	26	48	60	45	27	host	mnhF2
gene-Saur515_RS03575	3490	3335	3596	1082	828	1197	1554	477	495	host	rpsE
gene-phage515_00192	4473	5021	4031	19426	21066	28185	25181	23167	14524	phage	mbpL
gene-Saur515_RS07795	197	193	210	53	66	104	70	47	41	host	gene-Saur515_RS07795
gene-Saur515_RS05970	423	461	507	146	136	170	138	95	58	host	gene-Saur515_RS05970
gene-Saur515_RS02980	606	629	749	153	133	222	205	197	80	host	gene-Saur515_RS02980
gene-Saur515_RS02245	1066	1116	1096	271	293	453	354	237	147	host	gene-Saur515_RS02245
gene-Saur515_RS11540	1301	1459	1439	519	499	751	746	647	330	host	gene-Saur515_RS11540
gene-Saur515_RS07875	0	1	3	1	0	0	1	3	0	host	gene-Saur515_RS07875
gene-Saur515_RS03080	58	53	56	16	16	21	17	15	11	host	gene-Saur515_RS03080
gene-Saur515_RS13890	4226	5194	4896	1502	1536	2219	2415	1763	1164	host	gene-Saur515_RS13890
gene-Saur515_RS09570	46	22	33	20	7	16	19	4	8	host	sdpA
gene-Saur515_RS12420	2367	2494	2536	497	535	920	878	659	396	host	gene-Saur515_RS12420
gene-Saur515_RS07520	3767	4118	4205	612	616	971	1372	958	461	host	ahpC
gene-Saur515_RS09900	653	762	787	160	138	211	289	155	95	host	gene-Saur515_RS09900
gene-Saur515_RS11070	938	996	1075	259	270	422	382	253	170	host	coaE
gene-Saur515_RS11910	122	137	128	47	35	66	68	45	21	host	gene-Saur515_RS11910
gene-Saur515_RS09305	2845	3007	3039	1218	1188	1796	1274	696	568	host	atpE
gene-Saur515_RS07490	1519	1247	1973	672	580	1130	921	825	573	host	gene-Saur515_RS07490
gene-Saur515_RS05565	1413	1521	1790	1286	815	1268	899	610	487	host	gene-Saur515_RS05565
gene-Saur515_RS07625	184	214	207	47	50	68	59	39	24	host	gene-Saur515_RS07625
gene-Saur515_RS07445	198	216	275	107	87	177	153	152	72	host	gene-Saur515_RS07445
gene-Saur515_RS03765	138	126	162	28	27	43	78	47	28	host	lacA
gene-Saur515_RS09325	5705	6010	6241	2245	2199	3384	2355	1225	1046	host	atpG
gene-Saur515_RS12270	1056	1046	1259	234	167	345	305	249	141	host	gene-Saur515_RS12270
gene-Saur515_RS11115	5189	5647	5852	1661	1403	2243	2631	1297	842	host	rpmI
gene-Saur515_RS09015	20	16	29	2	4	4	8	5	3	host	gene-Saur515_RS09015
gene-Saur515_RS02510	49	55	83	15	11	23	16	22	9	host	gene-Saur515_RS02510
gene-Saur515_RS02915	9	6	12	3	9	6	5	6	1	host	gene-Saur515_RS02915
gene-Saur515_RS00160	2	0	1	0	1	0	0	0	0	host	gene-Saur515_RS00160
gene-Saur515_RS05475	3591	3798	4205	1213	1051	1808	1398	1139	610	host	gene-Saur515_RS05475
gene-Saur515_RS01575	12	15	8	2	2	5	6	6	2	host	gene-Saur515_RS01575
gene-Saur515_RS11190	441	411	482	127	101	188	204	180	113	host	gene-Saur515_RS11190
gene-Saur515_RS04590	84	92	114	25	14	35	44	13	16	host	gene-Saur515_RS04590
gene-Saur515_RS14165	37	61	59	23	21	34	38	12	21	host	gene-Saur515_RS14165
gene-phage515_00050	5124	5520	4876	24602	26078	40903	93671	86608	49563	phage	hmzG
gene-Saur515_RS08835	1019	1182	1547	243	194	400	333	232	145	host	gene-Saur515_RS08835
gene-Saur515_RS01945	559	604	586	170	142	197	144	128	79	host	panB
gene-Saur515_RS12280	105	97	138	33	18	29	45	21	14	host	gene-Saur515_RS12280
gene-Saur515_RS04545	317	318	426	88	66	96	120	66	52	host	gene-Saur515_RS04545
gene-Saur515_RS07080	5	3	3	1	0	0	0	0	2	host	gene-Saur515_RS07080
gene-Saur515_RS00620	1806	1600	1895	646	881	1765	2101	1733	1224	host	adhE
gene-Saur515_RS04845	391	379	430	117	98	179	134	130	81	host	gene-Saur515_RS04845
gene-phage515_00135	2766	3134	2704	13532	15141	20645	27321	18962	15214	phage	gene-phage515_00135
gene-Saur515_RS11365	1238	1499	1314	135	192	251	222	200	80	host	gene-Saur515_RS11365
gene-Saur515_RS08050	1670	1844	1953	304	223	423	481	340	190	host	gene-Saur515_RS08050
gene-Saur515_RS00880	40	36	48	13	12	17	8	9	11	host	gene-Saur515_RS00880
gene-Saur515_RS07615	445	398	421	116	91	123	124	79	53	host	gene-Saur515_RS07615
gene-Saur515_RS05400	33	25	35	6	14	14	30	26	29	host	gene-Saur515_RS05400_gene_argF
gene-Saur515_RS00975	77	86	85	17	29	40	40	26	15	host	gene-Saur515_RS00975
gene-Saur515_RS12025	1046	1262	1239	331	294	439	315	223	143	host	hpt
gene-phage515_00121	2763	3107	2775	10959	12038	16150	24610	11589	12623	phage	bmpC
gene-phage515_00003	2005	2244	2059	2146	1831	2826	1470	1592	851	phage	gene-phage515_00003
gene-Saur515_RS09800	2688	2969	3088	704	581	1090	813	710	381	host	ccpA
gene-Saur515_RS08735	113	118	194	48	47	101	73	67	51	host	gene-Saur515_RS08735
gene-phage515_00225	2716	3000	3191	849	832	1461	1385	1255	636	phage	gene-phage515_00225
gene-Saur515_RS03255	440	391	501	188	110	324	183	206	142	host	gene-Saur515_RS03255
gene-Saur515_RS04390	6689	7494	7597	2216	1935	3143	2811	2221	1290	host	secA
gene-Saur515_RS10700	207	210	241	60	51	71	64	69	49	host	gene-Saur515_RS10700
gene-phage515_00009	1279	1253	1709	560	484	839	628	786	473	phage	gene-phage515_00009
gene-Saur515_RS06950	53	45	64	21	23	37	26	16	20	host	gene-Saur515_RS06950
gene-Saur515_RS01995	178	172	200	110	113	132	180	235	112	host	gene-Saur515_RS01995
gene-Saur515_RS11175	1005	1032	1111	353	327	539	376	262	173	host	hemB
gene-Saur515_RS14395	5052	5992	5903	1541	1557	2143	2518	1804	1088	host	gene-Saur515_RS14395
gene-Saur515_RS12625	525	509	521	142	121	200	200	140	88	host	gene-Saur515_RS12625
gene-Saur515_RS07540	108	149	146	22	20	38	55	32	19	host	gene-Saur515_RS07540
gene-Saur515_RS11950	3375	3557	3937	1340	1081	2089	2558	2410	1111	host	purR
gene-Saur515_RS00675	5032	5488	5494	1109	1154	1827	1661	1487	737	host	deoB
gene-phage515_00196	4489	5208	4594	10337	10067	15040	14424	9332	7308	phage	gene-phage515_00196
gene-Saur515_RS12980	1049	1085	1057	308	267	438	382	239	186	host	gene-Saur515_RS12980
gene-Saur515_RS11215	9	10	9	2	2	5	10	3	8	host	radC
gene-Saur515_RS12370	5232	5251	5926	775	596	1316	1376	1219	483	host	gene-Saur515_RS12370
gene-Saur515_RS04355	923	855	949	335	321	582	544	299	269	host	uvrB
gene-Saur515_RS09495	915	957	1059	308	266	428	381	268	185	host	alr
gene-Saur515_RS02450	5	3	2	1	0	1	2	0	1	host	gene-Saur515_RS02450
gene-Saur515_RS00235	5	3	7	3	3	3	13	3	2	host	gene-Saur515_RS00235
gene-Saur515_RS04060	3860	3570	6105	2026	1743	3335	2761	3390	2045	host	gene-Saur515_RS04060
gene-Saur515_RS04625	500	459	634	218	148	285	256	241	113	host	gene-Saur515_RS04625
gene-Saur515_RS09465	55	61	60	12	13	18	17	11	6	host	kdpB
gene-Saur515_RS08675	3769	4174	4236	1016	911	1580	1430	1146	649	host	femB
gene-Saur515_RS00270	227	251	245	32	24	66	67	73	33	host	gene-Saur515_RS00270
gene-Saur515_RS00455	28	36	33	12	2	16	10	8	1	host	argB
gene-phage515_00064	4231	4649	3999	10605	12055	15924	20550	16970	11134	phage	gene-phage515_00064
gene-phage515_00195	2190	2492	2240	4276	4111	6208	5734	3987	2951	phage	mbpZ
gene-Saur515_RS00755	25	38	41	5	7	5	7	5	3	host	gene-Saur515_RS00755
gene-Saur515_RS09605	76	132	96	39	33	51	40	29	21	host	arsB
gene-Saur515_RS12040	13413	14627	15811	2848	2252	4685	3573	3306	1468	host	cysK
gene-Saur515_RS09090	223	274	277	76	60	97	75	62	36	host	gene-Saur515_RS09090
gene-Saur515_RS05285	41	40	37	9	15	18	25	17	11	host	gene-Saur515_RS05285
gene-Saur515_RS10690	1279	1177	1352	315	274	515	473	343	187	host	gene-Saur515_RS10690
gene-Saur515_RS09845	2816	3182	3111	537	452	774	716	470	238	host	tyrS
gene-Saur515_RS04435	274	319	310	59	78	93	120	63	54	host	gene-Saur515_RS04435
gene-Saur515_RS02085	184	163	206	22	22	40	34	37	22	host	gene-Saur515_RS02085
gene-Saur515_RS08850	7	13	8	5	7	10	14	10	6	host	sosA
gene-Saur515_RS00275	327	377	386	49	56	101	95	78	36	host	gene-Saur515_RS00275
gene-Saur515_RS06070	1104	1200	1308	274	246	423	464	286	203	host	gene-Saur515_RS06070
gene-Saur515_RS12110	33	41	39	17	8	18	29	9	5	host	gene-Saur515_RS12110
gene-Saur515_RS13210	276	264	279	90	83	107	139	151	81	host	gene-Saur515_RS13210
gene-Saur515_RS12170	1068	1191	1158	331	373	610	568	315	231	host	hemY
gene-phage515_00022	801	846	629	6352	7129	9078	9828	5021	5245	phage	gene-phage515_00022
gene-phage515_00216	1318	1469	1482	1645	1190	2044	1238	1379	702	phage	gene-phage515_00216
gene-Saur515_RS03290	18	9	16	5	8	2	11	11	10	host	gene-Saur515_RS03290
gene-Saur515_RS10880	242	264	247	50	38	96	94	69	37	host	gene-Saur515_RS10880
gene-Saur515_RS11625	1560	1795	1636	320	308	435	509	233	193	host	gene-Saur515_RS11625
gene-Saur515_RS01000	92	97	83	21	22	33	29	22	13	host	gene-Saur515_RS01000
gene-Saur515_RS13795	7	7	12	2	0	5	1	2	3	host	gene-Saur515_RS13795
gene-Saur515_RS12105	41	44	42	19	9	23	36	12	5	host	gene-Saur515_RS12105
gene-Saur515_RS02610	743	828	849	429	462	708	811	404	305	host	sbi
gene-Saur515_RS07630	28	24	30	3	3	12	8	6	0	host	gene-Saur515_RS07630
gene-Saur515_RS00210	8	3	8	2	1	2	2	4	1	host	gene-Saur515_RS00210
gene-Saur515_RS13605	4276	4808	4697	1466	1487	2285	2366	1578	890	host	fabF
gene-phage515_00161	2080	2189	2007	6634	6938	9824	8029	6607	4167	phage	gene-phage515_00161
gene-phage515_00191	3576	4072	3392	12197	13477	17409	12212	11762	7839	phage	gene-phage515_00191
gene-Saur515_RS00590	9	10	12	3	4	2	2	2	5	host	cap8F
gene-phage515_00150	2871	3168	2663	10973	11913	15633	13145	7556	7653	phage	gene-phage515_00150
gene-Saur515_RS03685	1	2	3	0	0	1	0	0	1	host	gene-Saur515_RS03685
gene-Saur515_RS01285	3264	3423	3446	1142	1117	1725	1576	1266	697	host	gyrB
gene-Saur515_RS10805	1106	1145	1243	250	196	386	331	229	124	host	gatC
gene-Saur515_RS09430	1273	1403	1499	443	392	619	558	337	248	host	gene-Saur515_RS09430
gene-Saur515_RS11550	223	275	299	59	57	79	123	88	61	host	gene-Saur515_RS11550
gene-Saur515_RS12870	2	0	0	0	0	0	0	0	0	host	gene-Saur515_RS12870
gene-Saur515_RS06915	25	27	33	21	19	26	23	11	13	host	gene-Saur515_RS06915
gene-Saur515_RS13675	32	29	24	4	6	12	7	6	2	host	gene-Saur515_RS13675
gene-Saur515_RS14110	55	66	94	67	52	50	67	37	34	host	gene-Saur515_RS14110
gene-Saur515_RS00185	18365	20575	21230	5708	6100	9979	8352	6164	4084	host	gene-Saur515_RS00185
gene-Saur515_RS10225	511	542	513	132	123	222	199	143	85	host	gene-Saur515_RS10225
gene-Saur515_RS09700	1387	1514	1463	412	396	621	533	394	216	host	gene-Saur515_RS09700
gene-Saur515_RS08730	29	20	28	15	14	26	36	19	15	host	gene-Saur515_RS08730
gene-Saur515_RS05735	238	249	288	83	68	109	120	76	65	host	rnc
gene-Saur515_RS12265	292	274	349	57	50	81	80	60	33	host	gene-Saur515_RS12265
gene-Saur515_RS10605	2479	2249	2547	1039	1304	2423	2418	1767	1266	host	gene-Saur515_RS10605_gene_ald
gene-Saur515_RS05935	421	481	484	115	92	167	144	159	75	host	truB
gene-Saur515_RS03520	3470	3399	3395	1252	1015	1366	1838	411	582	host	rpsC
gene-Saur515_RS12940	0	0	1	0	1	1	0	0	0	host	gene-Saur515_RS12940
gene-Saur515_RS13820	16	12	22	5	5	8	8	11	3	host	gene-Saur515_RS13820
gene-Saur515_RS11830	19	21	29	9	4	13	10	3	5	host	gene-Saur515_RS11830
gene-Saur515_RS08610	13	5	15	3	7	9	14	10	6	host	pstC
gene-Saur515_RS05630	1296	1324	1376	356	340	538	442	319	195	host	priA
gene-Saur515_RS05265	453	521	532	165	147	244	273	184	118	host	gene-Saur515_RS05265
gene-Saur515_RS04650	1088	1153	1171	529	479	778	660	705	401	host	csbB
gene-Saur515_RS08405	6341	7190	7672	1638	1174	2043	2580	1489	800	host	gene-Saur515_RS08405
gene-Saur515_RS08915	173	215	182	34	32	70	59	49	32	host	thrC
gene-Saur515_RS08010	48	33	38	4	6	9	16	12	6	host	sspA
gene-Saur515_RS08285	198	245	248	92	125	166	150	89	61	host	gene-Saur515_RS08285
gene-Saur515_RS08235	2797	3208	3653	703	440	1009	717	738	402	host	gene-Saur515_RS08235
gene-Saur515_RS12840	13	17	11	7	5	7	3	4	3	host	gene-Saur515_RS12840
gene-Saur515_RS10750	1133	1289	1233	292	304	460	518	256	188	host	gene-Saur515_RS10750
gene-Saur515_RS13290	281	324	347	65	58	102	88	101	42	host	agrB
gene-Saur515_RS00565	26	31	28	6	5	10	8	10	6	host	gene-Saur515_RS00565
gene-Saur515_RS14055	53	63	60	37	40	57	81	51	47	host	gene-Saur515_RS14055
gene-Saur515_RS13560	171	139	142	90	96	145	250	115	88	host	gene-Saur515_RS13560
gene-Saur515_RS01260	70	80	76	25	9	19	25	21	11	host	gene-Saur515_RS01260
gene-Saur515_RS09675	414	460	415	124	119	166	210	165	66	host	gene-Saur515_RS09675
gene-Saur515_RS06140	1225	1362	1350	313	299	438	417	283	180	host	mnmA
gene-Saur515_RS08705	71	73	61	13	19	17	10	7	1	host	trpD
gene-Saur515_RS14370	844	744	830	488	405	680	1554	651	537	host	gene-Saur515_RS14370
gene-Saur515_RS07830	950	929	1062	276	265	395	278	203	146	host	gene-Saur515_RS07830
gene-phage515_00174A	63	108	52	245	299	401	836	330	335	phage	gene-phage515_00174A
gene-Saur515_RS10780	397	423	459	114	85	130	121	76	37	host	gene-Saur515_RS10780
gene-Saur515_RS02120	322	341	315	148	120	154	167	197	108	host	crtQ
gene-Saur515_RS13645	6	8	5	0	1	5	1	4	0	host	gene-Saur515_RS13645
gene-Saur515_RS03185	2999	3060	3243	1664	1655	2370	2141	1854	1171	host	fdhF
gene-Saur515_RS09485	351	371	377	137	115	181	161	88	57	host	gene-Saur515_RS09485
gene-Saur515_RS05775	2208	2189	2986	668	458	885	1609	671	519	host	rplS
gene-Saur515_RS10895	631	707	753	189	152	261	237	175	93	host	liaF
gene-phage515_00221	1272	1449	1287	2732	2420	3458	1633	1714	911	phage	gene-phage515_00221
gene-Saur515_RS06050	483	538	559	172	170	247	252	161	121	host	thiW
gene-Saur515_RS13940	650	750	748	199	174	269	477	239	151	host	gene-Saur515_RS13940
gene-Saur515_RS01560	16	20	12	7	1	11	5	3	2	host	icaA
gene-Saur515_RS11870	133	153	175	46	45	67	76	56	24	host	gene-Saur515_RS11870
gene-Saur515_RS03570	2607	2382	2622	828	653	943	1157	379	413	host	rplR
gene-Saur515_RS03275	57	63	67	19	13	26	29	24	9	host	gene-Saur515_RS03275
gene-Saur515_RS00595	4	10	12	4	4	6	5	0	4	host	cap8E
gene-Saur515_RS12260	247	242	283	47	57	94	60	40	23	host	gene-Saur515_RS12260
gene-phage515_00005	1645	1921	1721	2857	2606	3709	2140	1823	1054	phage	gene-phage515_00005
gene-Saur515_RS08095	300	361	403	126	106	195	104	98	73	host	purE
gene-Saur515_RS10110	5713	6223	6374	1507	1585	2525	2544	1652	984	host	pta
gene-Saur515_RS04025	16	14	25	5	5	9	7	4	2	host	gene-Saur515_RS04025
gene-Saur515_RS07090	1	2	2	0	0	1	0	2	0	host	gene-Saur515_RS07090
gene-Saur515_RS02965	1497	1803	1661	624	526	625	826	359	286	host	gene-Saur515_RS02965
gene-Saur515_RS09715	2182	2275	2428	571	524	921	722	554	328	host	sapep
gene-Saur515_RS04070	102	116	126	38	29	52	53	51	16	host	gene-Saur515_RS04070
gene-Saur515_RS04235	3160	3657	3891	1774	2600	2897	7824	4397	4634	host	ssrA
gene-Saur515_RS11945	1026	1061	1105	311	331	500	418	364	187	host	ispE
gene-Saur515_RS08945	14	17	11	10	8	10	28	19	4	host	gene-Saur515_RS08945
