Geneid	0_R1	0_R2	0_R3	0_R4	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	25_R1	25_R2	25_R3	Entity	Symbol
gene-PA0711	10	9	11	10	14	11	14	9	4	3	23	2	1	host	gene-PA0711
gene-PA3987	2058	1572	2367	3074	2108	1290	1946	456	467	970	140	97	137	host	leuS
gene-PA5379	59	34	62	42	65	32	44	20	3	11	68	2	3	host	sdaB
gene-PA4623	13	8	15	13	19	11	22	5	2	4	25	2	0	host	gene-PA4623
gene-PA0087	268	305	418	486	445	153	224	75	25	44	51	2	6	host	gene-PA0087
gene-PA4757	278	220	359	505	478	255	379	108	72	125	47	23	32	host	gene-PA4757
gene-PA2391	49	28	54	117	107	40	101	42	7	31	11	0	3	host	opmQ
gene-PA0889	206	217	375	398	222	153	278	37	46	106	21	8	10	host	aotQ
gene-PA2267	69	58	74	97	96	68	68	28	11	24	25	3	3	host	gene-PA2267
gene-PA5038	928	553	1031	986	899	565	998	182	120	262	93	30	44	host	aroB
gene-PA2009	22	11	23	21	56	88	103	12	24	67	40	10	27	host	hmgA
gene-PA4888	529	450	571	1160	96	96	887	43	30	130	52	5	13	host	desB
gene-PA0706	171	121	252	209	116	81	134	14	21	50	25	3	6	host	cat
gene-EST35_0155	0	0	0	0	841	4146	209	43221	40331	15820	26647	22519	29621	phage	gene-EST35_0155
gene-PA1424a	32	20	47	21	41	23	30	10	6	15	11	2	1	host	gene-PA1424a
gene-PA3771	34	42	63	56	41	35	54	9	4	9	70	3	1	host	gene-PA3771
gene-PA1250	130	83	129	162	224	69	134	63	27	50	38	3	6	host	aprI
gene-PA4163	186	132	213	245	254	160	204	129	53	89	67	16	13	host	gene-PA4163
gene-PA1417	43	11	38	55	90	41	129	37	10	114	61	2	15	host	gene-PA1417
gene-PA0298	854	301	589	481	968	350	1189	307	114	288	177	49	62	host	spuB
gene-PA4122	12	9	30	26	15	14	14	6	3	4	28	2	0	host	gene-PA4122
gene-PA0591	66	59	70	93	75	58	81	13	27	38	31	6	12	host	gene-PA0591
gene-PA4605	464	348	451	390	230	133	291	55	34	70	19	9	10	host	gene-PA4605
gene-PA5070	143	177	280	367	201	194	314	35	30	102	59	8	11	host	tatC
gene-PA4572	837	605	775	1145	723	327	647	183	103	278	54	33	36	host	fklB
gene-PA3124	184	105	139	172	269	107	184	113	25	32	47	12	10	host	gene-PA3124
gene-PA3171	303	221	346	431	572	210	408	236	55	85	73	23	18	host	ubiG
gene-PA3665	197	194	303	392	217	122	204	76	13	55	24	12	13	host	gene-PA3665
gene-PA5152	359	286	424	456	451	287	442	140	53	134	84	16	28	host	gene-PA5152
gene-PA2351	3	1	13	5	3	4	9	8	2	3	12	0	0	host	gene-PA2351
gene-PA4590	50	23	36	40	36	19	38	16	6	7	28	3	2	host	pra
gene-PA2189	13	10	9	18	15	7	10	4	2	4	21	0	1	host	gene-PA2189
gene-PA1107	13	15	22	19	75	38	55	18	6	13	29	5	1	host	gene-PA1107
gene-PA4533	63	38	77	81	43	38	66	16	10	25	25	1	5	host	gene-PA4533
gene-PA1141	68	43	72	74	67	26	46	17	8	8	15	2	1	host	gene-PA1141
gene-EST35_0416	0	0	0	0	1478	7713	793	1738	9498	10045	585	3559	5282	phage	gene-EST35_0416
gene-PA1027	28	27	28	30	36	26	37	10	11	13	64	3	3	host	gene-PA1027
gene-PA4185	70	54	68	108	62	45	68	13	11	15	38	3	4	host	gene-PA4185
gene-EST35_0077	0	0	0	0	73337	80320	35798	42932	13109	28592	11283	3143	4813	phage	gene-EST35_0077
gene-PA1407	79	59	69	132	143	56	84	43	11	22	22	3	10	host	gene-PA1407
gene-PA3077	39	20	43	57	59	30	82	15	8	18	19	3	7	host	gene-PA3077
gene-EST35_0109	0	0	0	0	80	631	8	7780	5016	4876	2571	1622	3224	phage	gene-EST35_0109
gene-PA1224	25	21	44	37	34	13	29	9	2	8	27	8	0	host	gene-PA1224
gene-PA1963	109	67	94	83	92	64	102	18	9	18	8	2	5	host	gene-PA1963
gene-PA5276	96	91	231	175	88	111	123	5	23	62	21	4	8	host	lppL
gene-PA4237	4522	3425	5184	7066	5319	3091	3338	753	1734	3053	178	444	545	host	rplQ
gene-PA1088	252	157	254	285	378	253	673	62	44	129	33	9	12	host	gene-PA1088
gene-PA3019	936	559	911	1103	1339	561	874	534	248	445	213	56	87	host	gene-PA3019
gene-PA4644	519	390	517	766	493	284	342	133	49	93	46	12	12	host	gene-PA4644
gene-PA2554	32	11	20	12	16	33	59	15	10	32	14	3	7	host	gene-PA2554
gene-PA2782	11	10	18	19	26	4	13	6	5	3	21	1	4	host	gene-PA2782
gene-PA3611	92	70	106	107	109	75	118	31	23	52	27	6	5	host	gene-PA3611
gene-PA4596	21	11	25	27	28	48	55	10	23	33	37	16	23	host	gene-PA4596
gene-EST35_0410	0	0	0	0	245	914	50	730	1747	1071	1341	1506	1536	phage	gene-EST35_0410
gene-PA1310	11	5	12	10	17	16	15	3	3	6	37	0	2	host	phnW
gene-PA1511	115	74	152	150	132	62	135	31	14	28	83	3	2	host	gene-PA1511
gene-PA0337	1593	1040	1791	1941	1790	1210	1710	518	258	470	214	75	100	host	ptsP
gene-PA5134	578	488	701	970	737	450	695	197	111	225	94	33	37	host	gene-PA5134
gene-PA4643	116	116	156	200	104	67	98	19	7	30	20	5	3	host	gene-PA4643
gene-PA3178	85	74	85	84	152	88	125	37	18	33	31	8	4	host	gene-PA3178
gene-PA1429	92	99	113	271	367	164	598	172	43	75	119	21	25	host	gene-PA1429
gene-PA1765	25	18	34	30	35	38	43	16	9	12	15	0	2	host	gene-PA1765
gene-PA0779	404	406	932	498	2275	470	322	1970	1415	279	709	392	221	host	gene-PA0779
gene-PA3641	2328	2728	4732	5029	1840	1273	1923	361	293	533	97	53	65	host	gene-PA3641
gene-PA5424	391	214	382	499	966	388	662	248	149	273	53	36	34	host	gene-PA5424
gene-PA1657	35	21	23	75	86	29	95	21	5	10	13	6	4	host	gene-PA1657
gene-PA2878	29	18	24	34	42	24	40	13	0	5	23	1	0	host	gene-PA2878
gene-PA2505	2187	1687	2658	1785	1118	893	1277	248	185	328	83	66	41	host	opdT
gene-PA4094	68	40	88	71	68	52	64	15	11	25	51	4	7	host	gene-PA4094
gene-PA5494	262	221	362	576	513	231	377	116	50	107	59	17	19	host	gene-PA5494
gene-EST35_0194	0	0	0	0	22	96	8	4165	3494	1208	16957	9181	9532	phage	gene-EST35_0194
gene-PA1610	1078	636	989	1534	780	410	1296	165	218	699	49	37	78	host	fabA
gene-PA3931	79	13	19	18	13	11	13	2	17	8	24	4	6	host	gene-PA3931
gene-PA4837	38	22	61	42	34	13	41	14	12	17	108	4	7	host	gene-PA4837
gene-PA0309	195	157	242	309	318	169	244	67	38	82	34	14	12	host	gene-PA0309
gene-PA2798	1134	887	1799	1734	790	610	1124	140	157	278	40	42	57	host	gene-PA2798
gene-PA3258	157	112	192	186	266	113	145	110	27	63	81	16	11	host	gene-PA3258
gene-PA3084	124	92	141	165	118	106	145	26	40	75	29	10	13	host	gene-PA3084
gene-PA2526	224	170	298	343	369	170	298	141	68	157	101	22	42	host	gene-PA2526
gene-PA1173	5	6	9	10	19	16	22	2	7	6	7	2	3	host	napB
gene-EST35_0384	0	0	0	0	26165	21781	3183	15418	3332	10054	3615	586	1043	phage	gene-EST35_0384
gene-PA2076	56	36	52	90	68	29	66	16	11	12	27	5	2	host	gene-PA2076
gene-PA4261	2395	1355	1903	2645	2929	1926	1245	502	1392	1627	207	376	666	host	rplW
gene-PA0433	51	35	80	90	94	61	102	23	10	30	30	3	6	host	gene-PA0433
gene-PA0265	2807	821	1364	1294	2137	825	1901	716	206	466	171	80	71	host	gabD
gene-EST35_0097	0	0	0	0	1708	21783	11995	3445	11922	14256	1141	1884	4605	phage	gene-EST35_0097
gene-PA2026	49	44	95	96	77	191	302	20	39	65	19	10	9	host	gene-PA2026
gene-PA2400	95	62	120	95	170	96	131	72	40	50	134	23	25	host	pvdJ
gene-PA4932	6998	5535	9167	11459	6764	3384	3180	1348	1090	2116	408	248	273	host	rplI
gene-EST35_0456	0	0	0	0	3	114	7	20	353	239	4	130	287	phage	gene-EST35_0456
gene-PA4760	551	424	817	572	2362	562	382	2259	1198	286	1310	524	307	host	dnaJ
gene-PA0548	2513	1703	2411	3627	3263	1396	1982	1191	498	1039	363	146	149	host	tktA
gene-PA1059	73	58	103	121	113	70	167	25	34	88	25	9	11	host	gene-PA1059
gene-PA2052	5	6	6	16	13	9	7	1	2	3	11	0	1	host	cynS
gene-PA4967	1661	968	1596	1612	1855	1029	1392	680	206	378	235	79	74	host	parE
gene-PA5435	707	360	415	633	1128	392	801	287	45	142	151	27	30	host	gene-PA5435
gene-PA2278	35	44	81	76	95	65	95	28	11	25	37	6	1	host	arsB
gene-PA3737	886	634	1031	1131	741	406	667	174	80	253	47	18	18	host	dsbC
gene-PA1908	4	4	8	24	18	5	10	13	1	4	31	0	1	host	gene-PA1908
gene-PA3620	680	439	713	840	912	448	637	274	126	268	155	34	41	host	mutS
gene-PA0969	639	650	1056	1320	541	420	893	101	128	268	37	25	40	host	tolQ
gene-PA0574.1	34	45	96	82	130	115	139	34	19	53	16	3	8	host	gene-PA0574.1
gene-PA3408	24	18	53	37	43	35	56	16	10	9	84	8	6	host	hasR
gene-PA3949	259	223	290	449	603	224	385	200	41	122	75	13	3	host	gene-PA3949
gene-PA0757	152	122	154	230	260	126	219	73	20	59	68	4	9	host	gene-PA0757
gene-PA0363	486	471	1212	819	296	221	481	39	55	117	24	11	15	host	coaD
gene-PA1471	22	14	28	35	47	28	41	4	17	37	8	3	1	host	gene-PA1471
gene-PA4478	149	104	129	241	255	143	394	96	39	142	50	10	11	host	gene-PA4478
gene-PA4312	71	52	101	142	141	71	111	44	24	40	57	8	4	host	gene-PA4312
gene-PA0044	237	140	179	277	193	128	243	54	34	65	85	17	13	host	exoT
gene-PA2786	11	6	10	10	3	6	13	2	1	3	9	0	0	host	gene-PA2786
gene-PA3481	205	150	212	289	229	147	262	78	40	70	43	8	11	host	gene-PA3481
gene-PA2208	1	1	2	6	1	1	0	0	0	2	5	1	1	host	gene-PA2208
gene-PA3371	6	9	10	11	9	11	16	1	5	6	13	1	0	host	gene-PA3371
gene-PA4618	459	271	421	530	587	360	456	228	80	119	89	13	23	host	gene-PA4618
gene-PA1054	648	559	766	1160	1154	567	1222	566	245	464	195	68	68	host	gene-PA1054
gene-PA2811	125	144	264	266	272	131	124	64	73	50	40	15	16	host	gene-PA2811
gene-PA0880	1	2	9	3	2	3	4	2	0	2	5	3	0	host	gene-PA0880
gene-PA1102	788	479	797	833	747	380	747	139	89	169	75	24	28	host	fliG
gene-PA3233	103	72	83	68	84	48	133	40	16	38	46	2	7	host	gene-PA3233
gene-PA5413	309	231	346	456	200	176	252	38	53	94	55	13	16	host	ltaA
gene-PA3400	48	25	70	81	76	41	58	15	8	28	30	1	7	host	gene-PA3400
gene-EST35_0249	0	0	0	0	4750	3586	110	35358	12799	12899	38509	15285	10714	phage	gene-EST35_0249
gene-PA3701	1139	867	1423	1506	1116	833	1189	276	250	594	70	58	76	host	prfB
gene-PA2922	3	0	17	10	13	9	6	4	1	2	17	1	1	host	gene-PA2922
gene-PA4085	8	11	27	4	16	6	9	5	6	3	24	3	0	host	cupB2
gene-PA0760	152	121	221	206	216	156	380	83	63	140	46	17	26	host	gene-PA0760
gene-PA1026	56	37	60	42	59	44	61	16	9	22	10	3	3	host	gene-PA1026
gene-PA3288	67	54	68	82	136	64	107	49	13	22	26	3	6	host	gene-PA3288
gene-PA1217	27	22	59	63	57	35	57	25	7	15	52	3	2	host	gene-PA1217
gene-PA3845	96	64	130	143	167	65	128	55	15	13	45	9	5	host	gene-PA3845
gene-PA0045	341	274	444	670	283	163	235	26	35	46	60	16	6	host	gene-PA0045
gene-PA0777	27	31	42	50	32	28	48	9	7	19	9	3	3	host	gene-PA0777
gene-PA4342	35	14	27	32	38	16	39	13	3	11	50	2	4	host	gene-PA4342
gene-PA5560	5584	5394	10688	11864	4918	3000	4454	772	1115	2449	164	176	355	host	atpB
gene-PA0032	89	79	109	102	95	57	111	31	11	33	74	7	4	host	gene-PA0032
gene-EST35_0031	0	0	0	0	224	1510	43	717	3165	2625	193	672	1697	phage	gene-EST35_0031
gene-PA4675	322	191	351	381	255	230	162	77	56	125	107	16	21	host	gene-PA4675
gene-PA4562	270	259	501	471	307	286	418	86	71	161	84	14	25	host	gene-PA4562
gene-PA0678	1	3	2	2	5	0	1	2	0	1	17	0	1	host	gene-PA0678
gene-PA3969a	134	120	146	320	249	106	252	71	25	72	34	12	5	host	gene-PA3969a
gene-PA5041	301	219	332	375	112	115	243	21	25	55	41	7	16	host	pilP
gene-PA1192	292	192	418	411	378	195	252	95	75	124	42	23	27	host	gene-PA1192
gene-PA0141	103	71	107	331	574	168	1130	120	66	168	72	34	48	host	gene-PA0141
gene-PA3447	7	1	10	7	13	5	13	3	0	2	7	1	1	host	gene-PA3447
gene-EST35_0064	0	0	0	0	36551	84654	40642	19833	18409	80741	2567	3376	4976	phage	gene-EST35_0064
gene-PA4432	26695	18604	30091	32608	43345	17590	20055	16604	4026	23488	2639	549	1074	host	rpsI
gene-PA1185	10	9	15	9	11	10	9	4	5	5	16	1	1	host	gene-PA1185
gene-PA3279	11	11	22	9	6	4	14	1	2	7	34	1	1	host	oprP
gene-PA0042	98	72	170	94	139	89	111	43	22	43	36	8	7	host	gene-PA0042
gene-EST35_0059	0	0	0	0	14098	5668	304	4400	8857	14015	440	2332	5160	phage	gene-EST35_0059
gene-PA2120	4	3	3	8	11	3	8	2	3	2	15	0	1	host	gene-PA2120
gene-PA4925	30	32	58	55	53	30	35	11	4	11	44	6	1	host	gene-PA4925
gene-PA4501	676	385	566	524	576	188	704	264	78	231	103	16	27	host	opdP
gene-PA1043	138	96	136	156	185	109	183	80	32	57	32	5	10	host	gene-PA1043
gene-PA4765	1586	1581	2966	2851	1107	925	1837	168	217	537	66	40	82	host	omlA
gene-PA5465	206	147	238	248	250	146	308	90	23	65	83	15	12	host	gene-PA5465
gene-PA3953	23	11	23	30	20	19	19	8	2	6	18	0	0	host	gene-PA3953
gene-PA3560	594	447	535	819	882	336	709	289	52	139	114	21	16	host	fruA
gene-PA3352	289	190	333	442	185	211	319	39	36	96	23	17	24	host	gene-PA3352
gene-PA1243	99	67	127	136	183	111	470	43	31	55	56	20	10	host	gene-PA1243
gene-PA2777	46	18	57	50	149	45	122	45	43	50	49	16	23	host	gene-PA2777
gene-PA2079	30	26	46	57	52	28	65	17	9	18	47	0	3	host	gene-PA2079
gene-PA2102	12	11	23	23	13	11	12	5	2	7	11	1	1	host	gene-PA2102
gene-EST35_0158	0	0	0	0	163	661	31	41417	14167	14888	16888	3546	7640	phage	gene-EST35_0158
gene-PA1129	15	10	25	25	41	14	27	9	4	4	10	2	2	host	gene-PA1129
gene-PA4212	97	86	108	236	290	35	108	109	7	22	55	5	2	host	phzC1
gene-PA2205	19	17	29	29	30	17	25	17	7	10	13	2	1	host	gene-PA2205
gene-PA2240	94	70	138	238	160	109	139	97	75	154	85	31	41	host	pslJ
gene-PA4563	6976	6845	14131	13894	3873	4137	8310	648	686	1960	159	127	272	host	rpsT
gene-PA1095	394	261	379	465	341	283	501	67	55	164	16	16	22	host	gene-PA1095
gene-PA3587	35	34	37	69	67	50	86	10	8	20	25	5	3	host	metR
gene-PA0074	467	535	725	1004	1535	508	686	381	89	217	209	14	15	host	ppkA
gene-EST35_0261	0	0	0	0	5045	2782	128	35681	17860	9381	47391	22703	17136	phage	gene-EST35_0261
gene-PA2315	16	6	9	14	14	13	21	8	0	5	12	0	2	host	gene-PA2315
gene-PA4320	850	722	1078	1425	1034	561	921	187	66	185	89	20	19	host	gene-PA4320
gene-EST35_0162	0	0	0	0	74	63	14	297	72	66	442	898	61	phage	gene-EST35_0162
gene-PA3331	30	26	23	38	40	17	57	14	6	13	60	3	3	host	gene-PA3331
gene-PA0575	84	56	118	105	114	76	115	31	26	31	143	17	12	host	gene-PA0575
gene-PA0113	19	19	52	26	31	22	35	4	9	7	40	3	3	host	gene-PA0113
gene-PA2243	15	15	44	56	65	23	28	38	6	11	32	1	2	host	pslM
gene-PA2368	2	2	4	5	2	12	7	2	3	9	12	2	1	host	gene-PA2368
gene-EST35_0317	0	1	0	0	572	473	40	42273	23306	12340	74708	44161	49816	phage	gene-EST35_0317
gene-PA5418	103	44	110	101	66	57	88	38	17	24	103	13	3	host	soxA
gene-PA0709	3	3	12	0	6	6	8	0	0	3	24	0	1	host	gene-PA0709
gene-PA2754a	48	20	71	58	55	68	92	13	24	23	9	8	9	host	gene-PA2754a
gene-PA1884	41	29	62	85	82	38	66	34	12	13	17	1	2	host	gene-PA1884
gene-EST35_0290	0	0	0	0	79	330	41	10029	12496	2363	41044	29051	28805	phage	gene-EST35_0290
gene-PA1082	422	258	392	491	288	191	453	46	45	133	42	15	17	host	flgG
gene-PA1319	32	32	50	74	19	88	31	2	14	18	8	7	1	host	cyoC
gene-PA0059	35	18	39	33	44	32	58	10	14	37	23	8	3	host	osmC
gene-PA1431	403	408	917	671	260	291	622	58	49	93	17	10	10	host	rsaL
gene-PA5440	256	192	188	978	614	139	641	146	20	81	116	8	12	host	gene-PA5440
gene-PA4683	64	50	73	81	19	15	107	10	3	6	31	1	2	host	gene-PA4683
gene-PA1070	253	139	264	210	232	100	154	72	23	62	27	9	10	host	braG
gene-PA1032	467	410	661	626	1129	780	1075	240	148	252	136	37	46	host	quiP
gene-EST35_0303	0	0	0	1	104	119	31	175	126	127	529	410	193	phage	gene-EST35_0303
gene-PA1528	1227	989	1396	1910	1586	919	1492	463	231	435	101	51	53	host	zipA
gene-PA1191	8	14	21	22	21	13	28	8	3	5	19	2	3	host	gene-PA1191
gene-PA2837	22	5	13	21	21	21	21	14	1	12	58	0	1	host	gene-PA2837
gene-PA0659	403	417	616	781	500	282	334	111	73	141	68	20	25	host	gene-PA0659
gene-PA2471	7	5	12	12	20	7	16	6	3	6	16	0	1	host	gene-PA2471
gene-PA4063	10	12	27	44	25	20	32	11	4	6	35	0	1	host	gene-PA4063
gene-PA4504	60	56	72	126	53	43	113	30	42	129	29	5	11	host	gene-PA4504
gene-PA1727	230	174	342	422	277	177	245	90	40	94	54	13	11	host	mucR
gene-PA2092	4	4	12	17	46	9	17	12	4	7	23	2	2	host	gene-PA2092
gene-PA2023	1330	1029	1657	1880	880	537	941	141	122	333	41	41	47	host	galU
gene-PA0224	33	32	64	64	55	34	53	9	12	12	84	5	3	host	gene-PA0224
gene-PA1632	2	1	7	1	0	1	1	3	0	0	4	0	1	host	kdpF
gene-PA4449	982	780	1116	1488	1352	720	1011	325	226	593	73	50	74	host	hisG
gene-PA4699	643	521	683	1133	947	636	850	285	88	205	135	14	44	host	gene-PA4699
gene-PA1170	71	49	80	139	101	50	246	21	30	97	49	7	8	host	gene-PA1170
gene-PA0120	96	61	102	91	98	51	67	70	17	20	67	4	4	host	gene-PA0120
gene-PA3678	331	168	278	409	144	100	263	45	35	68	29	12	17	host	gene-PA3678
gene-PA1008	449	317	597	600	432	196	341	79	52	133	28	16	17	host	bcp
gene-PA1875	45	40	42	66	78	28	50	40	9	18	23	6	3	host	gene-PA1875
gene-PA4872	200	123	161	225	173	118	197	55	30	50	53	7	10	host	gene-PA4872
gene-PA2704	39	28	48	58	72	31	59	16	2	15	24	2	3	host	gene-PA2704
gene-PA1099	492	273	411	606	544	325	570	92	51	97	49	13	7	host	fleR
gene-PA4259	2849	1520	2326	3162	6056	2593	1326	2187	1801	2263	833	443	736	host	rpsS
gene-PA4802.1	67	55	128	118	218	220	276	99	20	41	36	9	14	host	gene-PA4802.1
gene-PA0202	54	13	30	47	72	35	97	29	13	10	55	3	9	host	gene-PA0202
gene-PA5153	385	297	588	463	275	184	328	54	59	163	51	20	20	host	gene-PA5153
gene-PA1248	33	21	43	42	35	25	73	9	12	16	43	6	0	host	aprF
gene-EST35_0142	0	0	0	0	1	5	1	0	6	5	22	646	29	phage	gene-EST35_0142
gene-PA1753	84	49	107	114	77	74	121	28	22	32	17	13	11	host	gene-PA1753
gene-PA0428	1457	1066	1543	2619	2566	956	1972	511	167	276	183	51	48	host	gene-PA0428
gene-EST35_0284	0	0	0	0	9342	4048	107	41984	15627	15894	32767	14007	17586	phage	gene-EST35_0284
gene-EST35_0154	0	0	0	0	3258	507	195	2445	229	226	1408	5637	134	phage	gene-EST35_0154
gene-PA2840	609	443	629	1614	1350	485	1382	304	110	301	138	32	52	host	gene-PA2840
gene-PA2547	26	25	31	47	41	19	31	9	13	10	12	2	3	host	gene-PA2547
gene-PA2928	85	66	99	130	182	61	79	59	7	26	32	8	4	host	gene-PA2928
gene-PA1182	125	95	139	147	176	64	155	53	28	69	39	7	10	host	gene-PA1182
gene-PA2370	2	3	4	8	10	17	16	4	7	11	21	3	3	host	gene-PA2370
gene-EST35_0333	0	0	0	0	3310	7637	260	14192	14994	9612	3494	3789	8124	phage	gene-EST35_0333
gene-EST35_0033	0	0	0	0	4918	2557	75	13954	17791	11460	3298	1939	4953	phage	gene-EST35_0033
gene-PA3741	186	115	171	241	299	160	216	83	28	55	62	8	6	host	gene-PA3741
gene-PA0809	32	23	54	46	64	59	58	30	10	16	32	4	2	host	gene-PA0809
gene-PA5219	53	37	67	57	131	52	113	37	14	22	86	10	6	host	gene-PA5219
gene-PA4021	136	77	126	124	136	99	153	72	21	34	47	10	16	host	gene-PA4021
gene-PA5076	492	418	895	831	435	270	328	69	67	164	42	19	20	host	gene-PA5076
gene-PA4646	190	160	258	317	147	122	164	37	33	82	37	9	6	host	upp
gene-PA0367a	81	72	88	109	151	64	100	50	19	39	45	5	5	host	gene-PA0367a
gene-PA4969	250	171	300	286	285	139	336	90	37	61	60	6	8	host	cpdA
gene-PA5256	210	146	330	328	137	160	247	27	28	57	13	3	6	host	dsbH
gene-PA3262	1496	1173	1815	2246	1037	687	1285	157	246	581	25	49	56	host	gene-PA3262
gene-EST35_0076	0	0	0	0	143	9871	8395	293	3196	2731	355	1105	2055	phage	gene-EST35_0076
gene-PA3637	2223	1532	2724	2728	2026	1129	1357	379	362	721	145	85	116	host	pyrG
gene-PA0768	427	380	497	569	668	371	521	274	162	262	85	37	44	host	lepB
gene-PA0443	14	13	41	13	28	17	26	7	2	4	85	4	1	host	gene-PA0443
gene-EST35_0116	0	0	0	0	8	195	20	1736	3823	1676	1373	2462	3327	phage	gene-EST35_0116
gene-PA0765	411	290	452	664	1232	463	1137	335	114	359	90	33	30	host	mucC
gene-PA0477	37	19	58	57	72	41	56	24	7	9	59	1	3	host	gene-PA0477
gene-PA1112b	1473	634	616	1548	3591	588	1756	1088	139	490	317	61	92	host	gene-PA1112b
gene-PA4184	38	46	52	50	70	51	50	32	13	21	45	6	4	host	gene-PA4184
gene-PA3008	447	289	411	586	603	261	503	191	48	173	45	24	27	host	gene-PA3008
gene-PA2841	41	37	46	66	93	55	75	37	14	12	15	6	4	host	gene-PA2841
gene-PA5050	162	158	252	299	240	144	235	68	33	67	104	4	6	host	priA
gene-PA3783	41	46	46	116	214	75	83	57	17	23	30	5	3	host	gene-PA3783
gene-PA4045	405	309	419	670	861	408	825	363	78	212	132	19	28	host	gene-PA4045
gene-PA0349	27	17	42	23	47	14	28	13	3	15	29	3	4	host	gene-PA0349
gene-PA2940	31	20	34	34	61	34	50	32	4	18	34	1	3	host	gene-PA2940
gene-PA0305	103	68	136	151	145	97	144	41	26	43	135	12	8	host	gene-PA0305
gene-PA5292	104	95	176	175	154	107	168	67	34	51	66	17	8	host	pchP
gene-PA1174	42	42	66	55	68	170	167	29	58	74	35	31	30	host	napA
gene-EST35_0049	0	0	0	0	6334	6568	1681	24383	14650	11173	8259	3912	7997	phage	gene-EST35_0049
gene-EST35_0198	0	0	0	0	70	40	16	99	72	40	504	724	231	phage	gene-EST35_0198
gene-PA3675	454	285	404	570	351	213	390	95	64	107	39	16	14	host	gene-PA3675
gene-EST35_0369	0	0	0	0	2334	2584	106	7330	6523	4147	7006	3136	6000	phage	gene-EST35_0369
gene-PA1822	930	609	961	971	901	452	817	318	92	227	88	26	22	host	fimL
gene-PA2234	52	72	91	230	228	117	110	64	57	124	31	13	19	host	pslD
gene-PA1859	14	16	36	37	30	21	35	13	3	8	29	1	3	host	gene-PA1859
gene-PA4697	55	54	96	81	57	54	87	11	12	29	22	4	8	host	gene-PA4697
gene-PA4577	37	29	37	211	125	47	233	41	13	15	32	5	7	host	gene-PA4577
gene-PA3030	26	20	35	35	34	28	27	5	5	5	12	0	3	host	mobA
gene-PA4135	72	59	119	93	50	46	57	6	13	26	37	1	2	host	gene-PA4135
gene-PA1227	122	115	161	300	206	78	118	33	18	27	32	4	3	host	gene-PA1227
gene-PA1757	117	153	235	233	154	120	139	30	36	78	31	6	10	host	thrH
gene-PA4503	199	161	271	236	165	129	287	27	68	179	44	19	26	host	gene-PA4503
gene-EST35_0065	0	0	0	0	38481	105179	40092	10676	25222	53839	1725	3504	5900	phage	gene-EST35_0065
gene-PA3004	226	149	209	320	196	108	179	46	32	64	29	8	16	host	gene-PA3004
gene-PA1272	284	202	306	361	319	269	321	73	57	73	24	17	14	host	cobO
gene-PA4180	166	138	183	243	193	104	228	57	28	51	68	12	7	host	gene-PA4180
gene-PA1586	746	449	683	969	1263	932	898	317	416	728	80	132	120	host	sucB
gene-PA1299	161	110	267	229	147	84	166	38	36	57	16	8	6	host	gene-PA1299
gene-PA4674	220	124	349	198	147	88	78	61	30	34	30	10	10	host	gene-PA4674
gene-PA2761	37	15	33	37	24	16	43	11	3	12	26	4	0	host	gene-PA2761
gene-PA5260	819	652	905	1242	958	482	963	332	127	215	99	35	38	host	hemC
gene-PA3085	196	96	178	188	181	106	178	34	25	68	10	8	3	host	gene-PA3085
gene-EST35_0129	0	0	0	0	132	182	50	378	139	204	1628	4174	145	phage	gene-EST35_0129
gene-PA3702	355	243	447	423	581	313	492	303	73	103	136	21	19	host	wspR
gene-EST35_0430	0	0	0	0	8430	6119	1266	12152	6912	6873	4348	1293	2989	phage	gene-EST35_0430
gene-PA5550	285	203	377	422	178	146	227	45	44	60	103	16	46	host	glmR
gene-PA4115	125	107	177	212	110	105	182	14	18	42	70	11	9	host	gene-PA4115
gene-PA5350	102	54	80	68	93	71	92	24	10	28	16	14	6	host	rubA2
gene-PA1348	24	20	25	34	40	24	29	10	3	13	22	3	0	host	gene-PA1348
gene-PA4347	79	61	53	115	110	40	180	48	10	32	38	4	5	host	gene-PA4347
gene-PA4410	836	488	728	928	1547	704	1163	657	205	341	146	51	58	host	ddlB
gene-PA2767	48	20	58	43	92	38	41	36	6	12	29	6	3	host	gene-PA2767
gene-PA2339	4	2	12	5	12	8	17	5	2	1	11	2	2	host	gene-PA2339
gene-PA1012	784	480	746	820	1186	499	797	255	101	262	46	16	23	host	gene-PA1012
gene-PA5245	339	236	420	444	241	175	275	44	42	91	55	23	18	host	gene-PA5245
gene-PA0588	221	140	267	254	210	625	581	50	199	331	139	95	135	host	gene-PA0588
gene-PA3341	121	89	141	185	193	104	220	59	43	84	59	10	16	host	gene-PA3341
gene-PA0098	40	46	59	84	99	32	55	31	3	20	30	2	3	host	gene-PA0098
gene-PA1327	74	65	104	101	132	100	116	61	20	50	49	20	25	host	gene-PA1327
gene-PA5095	16	10	21	14	22	19	30	8	6	10	38	5	5	host	gene-PA5095
gene-PA5544	159	119	177	139	157	84	125	61	14	23	111	7	5	host	gene-PA5544
gene-PA1645	128	90	99	235	210	60	135	71	6	31	26	5	6	host	gene-PA1645
gene-PA3804	598	489	896	1120	1155	510	775	365	206	394	127	58	76	host	gene-PA3804
