Geneid	0_R1	0_R2	0_R3	6_R1	6_R2	6_R3	12_R1	12_R2	12_R3	18_R1	18_R2	18_R3	Entity	Symbol
gene-PA3315	144	186	105	114	357	362	98	197	287	163	169	233	host	gene-PA3315
gene-PA2238	609	596	546	611	688	476	1160	645	1323	1057	1201	1657	host	pslH
gene-PA2702	182	271	211	184	306	281	215	270	265	195	273	341	host	gene-PA2702
gene-PA2128	0	0	0	0	0	0	0	0	0	0	0	0	host	cupA1
gene-PA4943	10480	19026	12647	13605	26259	11477	6914	16535	8196	6745	10208	9205	host	gene-PA4943
gene-PA2207	0	1	1	0	0	0	0	0	0	0	0	0	host	gene-PA2207
gene-PA1015	462	942	1206	351	923	770	286	537	572	398	507	636	host	gene-PA1015
gene-PA5469	164	207	198	177	416	133	131	189	118	133	158	144	host	gene-PA5469
gene-PA1296	539	870	640	545	1325	520	416	485	549	367	606	756	host	gene-PA1296
gene-PA1361	440	407	462	522	1233	966	583	775	770	637	728	829	host	gene-PA1361
gene-PA1555	34954	27864	16656	19364	14846	4755	4931	6073	1350	4123	2764	919	host	ccoP2
gene-PA0424	303	690	558	342	1102	419	284	760	356	290	567	433	host	mexR
gene-PA3658	981	1513	1627	1660	3431	1766	1083	2019	1456	1093	1230	1562	host	glnD
gene-PA2776	971	1634	1310	453	1000	602	411	769	1315	562	1179	1054	host	gene-PA2776
gene-PA1938	10	10	8	1	8	9	8	5	2	8	5	10	host	gene-PA1938
gene-PA3518	18	38	28	16	40	37	9	31	20	12	14	21	host	gene-PA3518
gene-PA2156	0	0	0	0	0	0	0	0	0	1	0	0	host	gene-PA2156
gene-PA5159	245	318	230	195	203	101	156	226	177	191	270	339	host	gene-PA5159
gene-PA1781	51	86	73	66	117	54	48	47	46	52	54	50	host	nirB
gene-PA5268	363	570	445	233	588	339	141	354	506	163	276	319	host	corA
gene-PA1508	161	316	170	161	196	54	105	111	68	110	88	79	host	gene-PA1508
gene-PA4645	373	572	481	619	2601	2582	1263	1519	908	1411	1483	1900	host	gene-PA4645
gene-PA5382	180	349	161	64	158	78	51	64	83	87	83	193	host	gene-PA5382
gene-PA4648	69	112	80	25	63	52	35	33	31	30	34	34	host	gene-PA4648
gene-PA5172	84283	63691	70357	71563	70920	46601	24914	26256	11353	19459	13245	4898	host	arcB
gene-PA1221	39	85	30	22	51	18	18	24	21	23	22	17	host	gene-PA1221
gene-PA5539	31	73	47	36	50	16	20	24	47	15	24	16	host	gene-PA5539
gene-PA2334	28	69	32	29	34	20	16	18	12	15	42	30	host	gene-PA2334
gene-PA2327	101	139	124	56	112	84	37	72	63	49	74	55	host	gene-PA2327
gene-PA2773	109	107	93	76	200	206	130	141	149	115	154	246	host	gene-PA2773
gene-PA0835	4943	13787	12512	9178	11954	2314	1994	3907	1456	1973	1557	1037	host	pta
gene-PA3648	5197	4835	5057	6305	14027	11504	6579	9459	7994	6588	7889	9943	host	opr86
gene-PA1889	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA1889
gene-PA1880	33	55	17	22	39	21	18	25	13	9	26	20	host	gene-PA1880
gene-PA2101	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA2101
gene-PA2382	1460	1541	955	589	653	206	293	319	373	473	626	214	host	lldA
gene-PA5032	71	115	53	48	53	56	27	44	26	43	36	45	host	gene-PA5032
gene-PA1679	629	1975	1839	684	1356	702	495	704	441	550	678	571	host	gene-PA1679
gene-PA3934	1001	628	740	506	576	630	421	325	546	589	486	644	host	gene-PA3934
gene-PA5449	139	408	261	134	612	582	113	301	188	114	193	696	host	wbpX
gene-PA1976	0	0	0	0	0	0	0	0	0	1	0	0	host	ercS'
gene-PA4697	652	986	973	359	789	395	338	562	564	409	610	556	host	gene-PA4697
gene-PA2854	1742	4003	3239	1469	3826	2040	1268	1926	1648	1481	2017	1903	host	gene-PA2854
gene-PA4300	51	97	76	31	147	54	15	57	32	26	60	22	host	tadC
gene-PA3725	584	851	786	1022	2561	2252	977	1724	1391	969	1255	1598	host	recJ
gene-PA1862	401	543	716	343	815	419	189	403	375	258	417	357	host	modB
gene-PA3108	3053	3486	2598	2908	9539	5224	2888	5039	3595	3230	4254	4164	host	purF
gene-PA3800	4077	3354	4229	4168	4335	3400	3827	4185	5754	4315	5425	5658	host	gene-PA3800
gene-PA2887	51	178	55	37	67	22	15	20	38	29	29	27	host	atuB
gene-PA3005	691	975	717	941	2601	1465	604	1326	1196	614	986	1333	host	nagZ
gene-PA3981	2154	2943	4388	2444	5163	3805	2426	3091	3374	1935	2593	2707	host	gene-PA3981
gene-PA2815	1363	3815	1708	665	1760	313	368	530	414	580	707	709	host	gene-PA2815
gene-PA3775	28	63	53	25	19	31	12	20	22	18	26	37	host	gene-PA3775
gene-PA3320	23	33	30	16	32	16	15	25	65	11	37	22	host	gene-PA3320
gene-PA0012	203	332	264	179	361	171	119	210	188	175	194	179	host	gene-PA0012
gene-PA2118a	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA2118a
gene-PA3799	1525	1839	1991	2735	3229	2760	3067	2581	3218	2960	2962	3618	host	gene-PA3799
gene-PA1475	598	598	487	894	2053	1208	584	1301	600	701	924	1031	host	ccmA
gene-PA2416	123	316	163	140	172	43	57	89	64	83	73	53	host	treA
gene-PA2554	422	1847	350	544	1207	178	145	489	182	137	189	79	host	gene-PA2554
gene-PA1220	28	67	25	34	45	20	14	20	27	18	18	20	host	gene-PA1220
gene-PA2100	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA2100
gene-PA0930	125	193	152	56	169	104	276	200	554	74	364	452	host	gene-PA0930
gene-PA2288	360	580	378	240	357	215	309	233	213	291	341	344	host	gene-PA2288
gene-PA2521	37	83	53	26	59	22	19	26	22	18	25	18	host	czcB
gene-PA5033	184	166	135	157	285	202	204	324	250	212	379	457	host	gene-PA5033
gene-PA2572	279	599	229	149	204	63	105	100	94	129	146	95	host	gene-PA2572
gene-PA4247	19561	14667	12429	22338	59535	43794	41936	41661	38338	38814	45954	46681	host	rplR
gene-PA2039	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA2039
gene-PA0777	104	265	265	188	746	294	105	365	322	105	222	247	host	gene-PA0777
gene-PA0769	573	1064	900	710	1724	2249	927	1695	1415	897	1125	1658	host	gene-PA0769
gene-PA0974	6004	4954	6187	5029	9318	8470	4649	7169	6695	5338	6799	7843	host	gene-PA0974
gene-PA1915	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA1915
gene-PA4504	684	1441	1773	695	2033	1101	352	796	1062	322	550	2319	host	gene-PA4504
gene-PA2200	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA2200
gene-PA0248	196	391	369	106	266	157	73	363	717	100	238	160	host	gene-PA0248
gene-PA0273	38	48	43	28	54	22	11	23	30	17	22	25	host	gene-PA0273
gene-PA3615	2367	10709	5783	1854	2699	1008	703	1227	989	966	935	791	host	gene-PA3615
gene-PA2969	1949	1494	1737	4253	8321	5549	3038	6424	3206	2141	3437	3405	host	plsX
gene-PA4498	5982	6838	6130	4452	8047	10974	3652	6727	10115	3841	6259	9257	host	gene-PA4498
gene-PA1511	721	695	435	509	430	296	733	344	395	667	605	463	host	gene-PA1511
gene-PA1643a	385	495	334	372	419	338	208	354	241	218	305	226	host	gene-PA1643a
gene-PA3346	634	1983	1323	506	924	372	292	571	550	335	399	272	host	gene-PA3346
gene-PA3379	24	39	22	23	21	11	10	22	15	11	20	23	host	gene-PA3379
gene-PA1865	390	628	396	272	562	380	236	425	426	247	397	325	host	gene-PA1865
gene-PA3650	2079	1696	1653	1933	2382	4251	2349	3299	3590	2681	3463	3581	host	dxr
gene-PA0545	4402	14131	8081	3713	3303	460	746	1378	812	876	1126	319	host	gene-PA0545
gene-PA3003	725	852	734	659	1243	889	471	980	617	526	702	764	host	gene-PA3003
gene-PA4226	159	263	221	120	239	150	108	141	156	118	156	187	host	pchE
gene-PA0853	310	619	531	226	640	354	126	310	290	132	235	345	host	gene-PA0853
gene-PA4979	31	86	59	29	61	13	13	30	39	18	23	19	host	gene-PA4979
gene-PA1796.4	119	134	184	191	303	373	164	282	112	151	174	150	host	gene-PA1796.4
gene-PA2446	1530	2835	778	1472	2732	341	646	912	249	586	308	77	host	gcvH2
gene-PA5402	140	409	216	132	375	130	91	202	149	181	228	246	host	gene-PA5402
gene-PA4475	1037	7490	2661	902	2820	1174	655	1608	1092	715	1546	1242	host	gene-PA4475
gene-PA4253	24128	14343	22221	15693	17237	18306	27688	25398	42663	35324	45547	35276	host	rplN
gene-PA5399	83	266	158	54	191	91	36	73	61	39	87	85	host	dgcB
gene-PA2468	44	81	37	47	152	103	206	166	432	56	190	238	host	foxI
gene-PA3330	482	285	34	521	280	43	255	157	45	144	108	48	host	gene-PA3330
gene-PA4878	274	716	610	225	544	244	115	309	279	156	278	210	host	gene-PA4878
gene-PA0762	4897	12154	11027	5363	10584	4146	3200	4252	3455	3546	3962	5914	host	algU
gene-PA3389	19	33	68	20	59	44	18	34	50	27	39	23	host	gene-PA3389
gene-PA4280.3	1045	1014	1164	1579	2157	2962	601	2034	521	1317	1546	1451	host	gene-PA4280.3
gene-PA2860	578	873	644	556	946	572	347	707	505	464	618	535	host	gene-PA2860
gene-PA2423	165	555	281	57	155	80	64	73	121	86	124	60	host	gene-PA2423
gene-PA4956	659	932	862	836	2155	1184	698	1257	751	593	912	920	host	rhdA
gene-PA5125	564	899	1102	1608	3787	702	531	1059	461	434	524	466	host	ntrC
gene-PA4406.1	2199	4060	4399	2541	5335	4762	2563	3879	4064	2442	3356	3903	host	gene-PA4406.1
gene-PA4394	811	753	1200	1233	2564	2073	1132	1806	1665	983	1534	1690	host	gene-PA4394
gene-PA0337	6273	11282	7046	2609	5559	3740	2005	3792	4496	2777	4680	3576	host	ptsP
gene-PA0119	144	620	870	71	100	98	57	64	221	76	116	192	host	gene-PA0119
gene-PA4007	1736	1623	1878	1904	4595	3365	1934	2576	1934	2041	2598	2711	host	proA
gene-PA0167	359	485	490	159	590	466	146	298	438	212	274	366	host	gene-PA0167
gene-PA4449	1672	1771	1585	2705	7758	5330	2690	4102	2948	2385	3121	3781	host	hisG
gene-PA2938	86	322	123	58	122	68	27	56	46	47	51	39	host	gene-PA2938
gene-PA1538	59	184	108	69	189	62	58	106	76	62	72	50	host	gene-PA1538
gene-PA0199	324	1181	1121	167	140	43	53	69	162	141	143	65	host	exbD1
gene-PA0651	1080	1487	1140	1013	2524	1783	815	1742	1402	686	1184	1419	host	trpC
gene-PA2922	30	50	28	11	21	12	16	10	14	12	14	14	host	gene-PA2922
gene-PA4910	29	109	58	21	100	29	17	28	28	14	39	27	host	gene-PA4910
gene-PA1162	441	472	581	669	1758	1262	698	1104	782	654	790	1109	host	dapE
gene-PA0508	680	1065	917	1838	4300	1542	3807	6123	1910	2459	7051	8982	host	gene-PA0508
gene-PA0047	234	257	231	206	569	929	642	560	1224	716	1094	2206	host	gene-PA0047
gene-PA1772	1417	2122	1471	914	1868	1010	635	1250	746	845	1355	952	host	gene-PA1772
gene-PA4511	364	946	638	318	609	383	257	428	476	297	386	358	host	gene-PA4511
gene-PA0910	218	161	366	129	166	360	107	91	301	93	86	327	host	gene-PA0910
gene-PA4303	93	264	128	67	202	65	42	81	65	54	68	58	host	tadZ
gene-PA4726.1	113	233	192	112	213	108	55	123	88	67	114	109	host	gene-PA4726.1
gene-PA2528	296	519	299	336	917	474	333	614	443	320	748	582	host	gene-PA2528
gene-PA2738	6708	13612	9542	3311	6991	4510	3279	4702	5669	4014	6521	4985	host	himA
gene-PA3435	787	816	1127	532	1561	934	438	829	899	640	869	947	host	gene-PA3435
gene-PA1045	1044	1178	1027	1194	3169	2217	1153	1952	1557	1138	1605	1849	host	gene-PA1045
gene-PA0160	258	550	257	286	498	82	110	215	71	240	341	87	host	gene-PA0160
gene-PA2227	85	249	132	198	607	163	87	254	110	95	128	88	host	vqsM
gene-PA4695	1970	2093	2060	1522	2835	2808	1360	2229	2819	1353	2008	4704	host	ilvH
gene-PA2892	53	139	56	51	115	19	27	69	25	26	30	40	host	atuG
gene-PA2147	0	0	0	0	0	0	0	0	0	0	0	0	host	katE
gene-PA4398	354	597	406	302	832	516	265	519	492	261	392	498	host	gene-PA4398
gene-PA5133	1195	1701	1778	1065	2631	1657	956	1790	1505	1002	1725	1372	host	gene-PA5133
gene-PA2831	639	608	430	489	1301	820	490	824	729	473	705	683	host	gene-PA2831
gene-PA2183	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA2183
gene-PA3796	639	1328	939	464	1047	621	284	450	424	366	424	629	host	gene-PA3796
gene-PA2950	1706	2073	1948	1328	4464	3941	1539	3012	4075	2657	3026	3076	host	gene-PA2950
gene-PA5333	792	1117	937	903	2441	1467	804	1267	732	819	1122	1176	host	gene-PA5333
gene-PA0343	614	930	797	601	1512	1062	495	900	608	482	729	696	host	gene-PA0343
gene-PA5288	3000	5948	4717	2381	4670	2584	1674	2512	2212	1571	2645	2078	host	glnK
gene-PA3094.1	495	656	1269	649	1443	1692	388	1422	695	659	872	1006	host	gene-PA3094.1
gene-PA4387	794	4949	1541	610	2911	343	228	1131	310	273	755	324	host	gene-PA4387
gene-PA1141	132	223	144	91	255	150	64	152	167	60	147	150	host	gene-PA1141
gene-PA5054	3669	20012	3543	3890	19447	1315	948	8114	542	1000	4432	914	host	hslU
gene-PA5087	222	622	524	306	282	145	213	225	171	172	172	139	host	gene-PA5087
gene-PA2339	55	102	55	31	62	23	26	22	28	16	27	15	host	gene-PA2339
gene-PA4474	1685	13082	3154	2158	7077	2040	1150	3031	1624	1095	2249	1922	host	gene-PA4474
gene-PA4335	229	443	481	127	208	190	104	118	202	152	193	190	host	gene-PA4335
gene-PA1549	3751	4041	2848	4524	5533	2841	2528	3328	1339	2052	1997	1401	host	gene-PA1549
gene-PA2314	22	36	35	27	23	13	11	20	17	12	17	11	host	gene-PA2314
gene-PA4051	844	1035	988	1185	3128	3159	1465	2728	2457	1261	2536	2469	host	thiL
gene-PA0887.1	113	457	213	249	513	337	171	477	225	212	225	271	host	gene-PA0887.1
gene-PA3081	524	736	569	656	1400	1040	847	1096	1054	625	1258	1448	host	gene-PA3081
gene-PA3561	112	177	287	138	238	584	323	119	207	382	552	1620	host	fruK
gene-PA4548	1222	943	845	710	1218	1196	504	684	829	600	639	688	host	gene-PA4548
gene-PA5045	2788	5679	4262	3020	6224	2848	2653	4012	2682	2501	3369	2826	host	ponA
gene-PA0020	2214	3297	1824	1029	4067	1693	1458	3365	4069	1921	3420	3929	host	gene-PA0020
gene-PA3842	44	87	118	38	108	122	24	61	92	39	42	83	host	gene-PA3842
gene-PA3688	139	788	288	89	188	59	63	72	102	92	114	61	host	gene-PA3688
gene-PA0340	250	471	435	322	823	546	235	564	410	221	354	403	host	gene-PA0340
gene-PA2370	31	54	21	32	52	13	13	28	14	13	29	24	host	gene-PA2370
gene-PA1278	255	269	197	165	213	127	209	160	359	304	451	426	host	cobP
gene-PA5198	588	1227	934	435	1110	552	354	669	677	350	642	494	host	gene-PA5198
gene-PA1323	387	1531	1229	279	1016	458	183	445	287	257	401	343	host	gene-PA1323
gene-PA2661	212	396	438	203	652	336	256	500	261	620	570	362	host	gene-PA2661
gene-PA3094	509	677	375	304	650	531	282	468	439	317	450	457	host	gene-PA3094
gene-PA5192	4571	5469	3722	6417	21609	11081	5908	9478	5539	6123	7929	8813	host	pckA
gene-PA2611	1627	2014	1717	1700	2899	2050	1474	2111	1741	1456	2282	2143	host	cysG
gene-PA4898	39	102	72	36	49	30	14	33	25	12	26	27	host	opdK
gene-PA3427	168	375	283	136	1813	1112	140	278	304	146	231	131	host	gene-PA3427
gene-PA5186	178	520	441	135	371	203	80	183	192	113	201	175	host	gene-PA5186
gene-PA2239	477	489	427	380	449	288	637	454	926	796	859	1358	host	pslI
gene-PA1520	984	1947	1484	695	1999	1075	544	928	881	698	1017	918	host	gene-PA1520
gene-PA1552.1	996	693	737	712	2216	2644	2434	1566	2979	2435	2765	2873	host	ccoQ1
gene-PA2450	256	275	209	243	419	500	261	290	287	259	373	483	host	gene-PA2450
gene-PA2711	101	184	152	108	168	56	56	124	105	40	80	63	host	gene-PA2711
gene-PA1868	97	119	95	62	201	68	179	397	74	132	403	301	host	xqhA
gene-PA4586	126	159	123	104	312	273	190	394	289	164	448	421	host	gene-PA4586
gene-PA4404	577	756	631	814	2313	1747	1014	2105	1132	1066	1250	1700	host	gene-PA4404
gene-PA3563	470	901	1051	575	1147	730	472	831	960	474	735	847	host	fruR
gene-PA2684	781	678	839	638	691	1246	1023	876	2371	844	1815	3293	host	gene-PA2684
gene-PA3750	180	442	345	293	635	347	129	374	234	116	244	304	host	gene-PA3750
gene-PA1280	141	182	117	138	114	53	87	86	175	154	225	207	host	gene-PA1280
gene-PA4538	908	1816	1327	704	1402	976	540	928	1017	579	872	947	host	ndh
gene-PA2485	178	538	447	81	239	77	79	91	94	109	136	96	host	gene-PA2485
gene-PA1430	3885	9245	5741	2484	4948	2741	1900	3622	4580	2464	5023	3830	host	lasR
gene-PA2393	31	67	46	22	53	16	14	26	30	24	42	78	host	gene-PA2393
gene-PA1438	260	516	287	256	452	287	134	288	248	142	277	262	host	gene-PA1438
gene-PA3126	1386	27453	1831	651	6719	246	199	2479	150	350	1448	256	host	ibpA
gene-PA3919	1606	5349	11723	715	1119	457	272	419	947	697	1139	479	host	gene-PA3919
gene-PA3770	4843	5911	5364	5554	14369	9349	6823	7185	5087	8022	7976	8470	host	guaB
gene-PA2019	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA2019
gene-PA1156	5881	3285	5172	4559	5859	14780	11435	4472	11243	9414	8065	10152	host	nrdA
gene-PA0844	89	163	131	82	129	29	45	70	43	64	62	61	host	plcH
gene-PA4778	587	879	792	444	790	666	300	393	526	351	507	381	host	cueR
gene-PA5229	1747	3978	3545	1884	4356	1194	527	1170	312	432	589	285	host	gene-PA5229
gene-PA2763	29	56	40	22	40	33	43	84	45	28	54	69	host	gene-PA2763
gene-PA4771	449	1650	1502	503	2358	2114	321	1546	4166	257	794	1316	host	lldD
gene-PA1234	183	278	193	158	316	207	99	187	178	115	206	158	host	gene-PA1234
gene-PA5424	557	1226	1408	436	1139	834	324	589	483	447	575	690	host	gene-PA5424
gene-PA3209	22	36	41	34	100	59	40	56	23	29	32	58	host	gene-PA3209
gene-PA4345	428	1007	775	287	558	181	134	219	152	165	261	219	host	gene-PA4345
gene-PA3889	164	304	282	190	433	132	87	157	130	93	94	277	host	gene-PA3889
gene-PA2963	617	899	698	1029	1883	1470	870	1543	1299	694	1141	1344	host	gene-PA2963
gene-PA4106	26	89	97	19	34	15	20	26	15	18	27	12	host	gene-PA4106
gene-PA0753	33	54	37	18	34	15	12	8	21	17	16	20	host	gene-PA0753
gene-PA4686	1454	1239	1909	1425	4774	4765	2575	2767	3363	2600	3299	3614	host	gene-PA4686
gene-PA4526	5314	10358	6376	5047	12587	6269	4599	7008	5302	4484	4920	5011	host	pilB
gene-PA0150	120	115	149	150	380	290	206	236	247	191	273	342	host	gene-PA0150
gene-PA4276	4912	6076	6011	10382	20831	15940	7971	13494	6503	8866	9200	11306	host	secE
gene-PA3794	228	224	218	218	424	401	259	251	339	282	297	421	host	gene-PA3794
gene-PA5205	172	578	313	109	293	147	67	130	181	90	161	136	host	gene-PA5205
gene-PA3133.1	194	215	359	240	473	449	177	529	207	276	313	344	host	gene-PA3133.1
gene-PA1031	900	1133	813	638	1605	1201	622	992	842	780	1059	1113	host	gene-PA1031
gene-PA3180	322	457	381	161	383	293	204	211	205	237	256	238	host	gene-PA3180
gene-PA3009	762	1333	1124	2100	2456	983	905	1536	638	720	862	706	host	gene-PA3009
gene-PA4571	7250	10256	14080	2465	1922	1191	942	1207	1690	2177	1754	1107	host	gene-PA4571
gene-PA2514	33	106	65	18	49	13	15	26	18	10	22	15	host	antC
gene-PA0169	357	380	427	223	360	772	439	586	837	572	807	887	host	gene-PA0169
gene-PA0390	768	933	1069	845	2627	1797	806	1536	1177	774	1038	1329	host	metX
gene-PA4160	38	44	29	40	49	36	46	35	48	22	45	69	host	fepD
gene-PA3913	1821	1000	1421	512	654	661	469	410	552	1483	1404	633	host	gene-PA3913
gene-PA4249	12752	12802	11130	22673	55663	42052	27191	37978	30879	30668	33069	38531	host	rpsH
gene-PA3138	2024	4830	2394	1297	3086	1450	827	1581	1572	1096	1647	1292	host	uvrB
gene-PA4510	227	538	273	197	410	257	160	286	242	139	186	208	host	gene-PA4510
gene-PA2022	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA2022
gene-PA4988	555	703	517	502	1169	707	359	752	563	438	607	601	host	waaA
gene-PA1690	52	98	62	29	59	53	43	49	101	26	44	85	host	pscU
gene-PA5322	4337	4430	3972	3411	9228	5969	3396	6152	4459	3200	5331	5512	host	algC
gene-PA2216	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA2216
gene-PA0593	1123	941	1317	981	1428	1634	911	1587	1337	847	1296	1298	host	pdxA
gene-PA5100	811	3255	207	333	4709	101	236	1395	125	241	1193	58	host	hutU
gene-PA2641	6583	5211	3735	3476	5953	3599	3649	5290	4318	4208	5712	4054	host	nuoF
gene-PA0234	71	152	100	45	84	51	45	65	52	48	72	71	host	gene-PA0234
gene-PA5302	1707	2794	1613	1384	1027	380	258	586	351	439	318	169	host	dadX
gene-PA3165	1704	1235	1277	2222	2920	2627	1623	2703	2477	1648	2454	2641	host	hisC2
gene-PA2364	131	324	220	48	92	51	53	58	66	68	95	45	host	gene-PA2364
gene-PA3698	413	894	617	167	446	351	161	298	352	179	355	309	host	gene-PA3698
gene-PA2105	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA2105
gene-PA3282	31	95	108	36	85	233	30	43	198	45	61	217	host	gene-PA3282
gene-PA3605	342	687	642	274	826	588	274	453	503	306	517	499	host	gene-PA3605
gene-PA4045	695	647	693	986	1709	964	656	1265	851	631	800	664	host	gene-PA4045
gene-PA0325	102	314	186	55	137	65	34	60	81	40	76	52	host	gene-PA0325
gene-PA3575	925	1272	673	856	3307	680	576	1656	454	626	1935	635	host	gene-PA3575
gene-PA0039	852	2146	3274	609	1767	1204	274	875	888	768	955	1025	host	gene-PA0039
gene-PA4359	86	182	120	50	55	24	55	64	184	48	76	66	host	gene-PA4359
gene-PA0159	342	747	586	245	458	324	180	332	303	221	284	306	host	gene-PA0159
gene-PA2271	176	244	146	89	136	98	58	79	120	47	95	141	host	gene-PA2271
gene-PA5148	1181	1002	1104	818	1566	1115	688	1162	794	693	1164	963	host	gene-PA5148
gene-PA1371	614	961	522	677	1127	534	432	990	427	330	643	569	host	gene-PA1371
gene-PA2201	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA2201
gene-PA4193	47	40	52	19	59	38	33	40	22	26	43	29	host	gene-PA4193
gene-PA3812	2132	1676	2015	1945	4377	3467	2145	2977	2701	2334	2893	2725	host	iscA
gene-PA4327	179	428	326	79	183	86	74	77	107	109	119	89	host	gene-PA4327
gene-PA1914	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA1914
gene-PA3004	645	835	541	696	1994	1315	505	1115	784	577	819	1022	host	gene-PA3004
gene-PA3626	1069	1492	1471	1074	2785	2431	1013	1759	1626	1297	1584	1915	host	gene-PA3626
gene-PA2768	102	115	94	100	262	234	126	213	115	143	207	185	host	gene-PA2768
gene-PA5543	37	105	60	34	85	19	12	27	31	8	28	38	host	gene-PA5543
gene-PA4838	128	173	174	168	347	347	115	288	189	99	149	181	host	gene-PA4838
gene-PA0801	112	174	94	123	341	229	456	460	760	165	695	1047	host	gene-PA0801
gene-PA3366	4331	12438	2089	1918	3846	459	1364	2313	902	1984	3950	454	host	amiE
gene-PA0028	201	433	207	115	232	87	72	199	65	64	146	117	host	gene-PA0028
gene-PA5184	209	470	421	161	493	346	128	303	345	142	257	268	host	gene-PA5184
gene-PA0091	592	371	873	513	386	503	380	292	530	493	412	1049	host	vgrG1
gene-PA0147	158	583	255	62	166	65	45	66	99	61	134	96	host	gene-PA0147
gene-PA1761	88	430	236	70	299	170	45	149	70	45	76	94	host	gene-PA1761
gene-PA4830	100	181	112	48	62	43	25	34	40	39	64	46	host	gene-PA4830
gene-PA2442	1015	1192	165	1385	3731	666	1285	2997	404	681	1683	304	host	gcvT2
gene-PA1812	2044	1605	1524	2336	6653	3729	2311	3977	2199	2085	3101	3562	host	mltD
gene-PA2982	725	730	503	767	2244	1265	851	1746	942	953	1388	1590	host	gene-PA2982
gene-PA3294	815	343	222	561	718	593	776	557	406	848	678	519	host	gene-PA3294
gene-PA3422	83	198	138	43	88	51	30	44	51	62	86	32	host	gene-PA3422
gene-PA4039	95	319	301	95	139	79	52	85	102	79	112	100	host	gene-PA4039
gene-PA4659	198	693	535	404	2411	536	190	1228	317	187	536	279	host	gene-PA4659
gene-PA1105	351	493	359	361	558	440	244	433	192	251	257	245	host	fliJ
gene-PA2425	10	30	15	3	11	11	17	7	9	3	5	27	host	pvdG
gene-PA3368	93	186	133	130	150	117	62	142	85	79	75	98	host	gene-PA3368
gene-PA5196	186	320	223	130	371	229	109	189	131	142	195	172	host	gene-PA5196
gene-PA0404	406	995	736	357	838	472	253	574	443	284	456	379	host	gene-PA0404
gene-PA4215	16	17	8	7	30	10	2	10	4	8	6	7	host	phzF1
