Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol
gene-VC_RS07185	1875	1845	2399	1551	1784	1471	1536	1996	1987	host	gene-VC_RS07185
gene-VC_RS11585	1222	1176	1412	908	1058	1028	661	879	879	host	murF
gene-VC_RS11680	125	123	157	105	137	110	149	164	158	host	gene-VC_RS11680
gene-VC_RS11720	809	828	1233	587	726	542	730	819	760	host	cpdA
gene-VC_RS08090	150	106	163	86	128	131	111	197	145	host	gene-VC_RS08090
gene-VC_RS18455	580	599	787	427	543	431	332	453	429	host	gene-VC_RS18455
gene-VC_RS14485	53	59	86	54	49	62	70	97	123	host	gene-VC_RS14485
gene-VC_RS16135	825	778	886	605	650	504	318	383	425	host	yciH
gene-VC_RS00710	1084	1062	1168	1146	1245	1068	1571	1768	1807	host	trmA
gene-VC_RS04425	1303	1509	1653	1223	1644	1317	1054	1317	1395	host	gene-VC_RS04425
gene-VC_RS12225	1092	1136	1239	982	1165	940	1221	1397	1496	host	gene-VC_RS12225_gene_mgtE
gene-VC_RS12910	1220	1378	2100	1087	1395	1094	1324	1534	1585	host	gene-VC_RS12910
gene-VC_RS10865	1131	1146	1457	875	809	693	563	666	648	host	fabZ
gene-VC_RS15380	124	131	173	93	137	130	172	256	227	host	gene-VC_RS15380
gene-VC_RS07970	157	145	216	143	152	141	123	132	137	host	gene-VC_RS07970
gene-VC_RS09370	193	243	258	226	291	273	318	418	468	host	gene-VC_RS09370
gene-VC_RS03275	3523	3723	4642	3759	10721	3436	65329	4363	4589	host	rpsO
gene-VC_RS08690	144	191	216	157	203	161	258	249	309	host	gene-VC_RS08690
gene-VC_RS13835	794	842	1012	805	1034	852	1131	1383	1564	host	pncB
gene-VC_RS15915	2424	2748	2946	1599	1391	1214	875	1033	977	host	cqsS
gene-VC_RS12680	3303	3597	4496	3309	4506	3880	2251	2787	2927	host	aroK
gene-VC_RS09585	1836	2422	2332	1317	1305	1003	1312	1065	1264	host	purU
gene-VC_RS08470	805	840	1121	580	935	772	443	600	647	host	vexC
gene-VC_RS05990	4496	4951	5282	3599	4154	3261	3307	3791	3971	host	pheT
gene-VC_RS13380	21248	27168	26147	13371	11528	9824	4690	3847	4409	host	atpA
gene-VC_RS05200	481	476	585	543	738	573	1113	3302	1636	host	gene-VC_RS05200
gene-VC_RS09470	802	907	1071	614	714	683	745	841	862	host	gene-VC_RS09470
gene-VC_RS11645	968	1235	1186	998	1475	970	1256	1084	1192	host	dsbC
gene-VC_RS10960	1665	2267	1944	1297	1832	1236	919	1228	1114	host	ribBA
gene-VC_RS17500	165	168	229	145	172	161	136	188	187	host	dsdC
gene-VC_RS17530	1026	1073	1289	930	1139	914	837	977	1060	host	makA
gene-VC_RS05545	1813	2051	2272	1310	1246	899	2230	1747	2056	host	gene-VC_RS05545
gene-VC_RS12330	3192	3639	4008	1651	1825	1480	371	419	458	host	cysC
gene-VC_RS00070	487	475	682	441	628	581	380	538	506	host	gene-VC_RS00070
gene-VC_RS00410	757	3097	1011	736	940	699	1234	809	771	host	ubiE
gene-VC_RS03455	824	969	1118	990	1092	853	1107	841	936	host	fkpB
gene-VC_RS07190	1496	1549	1909	1075	1308	1224	1188	1128	1266	host	gene-VC_RS07190
gene-VC_RS16985	581	666	804	404	448	368	481	379	489	host	artQ
gene-VC_RS15960	814	765	918	595	609	456	443	423	461	host	gene-VC_RS15960
gene-VC_RS17885	463	523	554	387	361	313	568	697	666	host	gene-VC_RS17885
gene-VC_RS05185	448	452	552	460	541	406	159	312	256	host	gene-VC_RS05185
gene-VC_RS11780	439	470	504	347	478	354	371	526	577	host	gene-VC_RS11780
gene-VC_RS13250	834	1339	1375	918	923	989	2138	1192	1512	host	add
gene-VC_RS17095	493	491	703	517	703	566	384	467	560	host	tesA
gene-VC_RS10060	6351	6494	7147	3829	3766	3594	3885	1753	1793	host	sdhA
gene-VC_RS18020	746	696	905	647	721	445	390	487	446	host	gene-VC_RS18020
gene-VC_RS05250	36391	39415	31167	19028	70569	81774	9039	17073	40332	host	ffs
gene-VC_RS18800	765	711	943	586	696	570	428	404	1466	host	gene-VC_RS18800
gene-VPVV882_gp07	5113	4546	5952	22679	29398	29223	82383	95323	94307	phage	gene-VPVV882_gp07
gene-VC_RS16670	5372	4607	5399	4452	3828	3630	669	659	864	host	gene-VC_RS16670
gene-VC_RS15095	442	618	694	400	429	332	660	483	609	host	gene-VC_RS15095
gene-VC_RS09065	3995	4452	5118	4106	4855	4963	4593	6028	6156	host	msbA
gene-VC_RS03330	293	336	401	240	318	291	287	394	392	host	rimI
gene-VC_RS11625	113039	13788	15572	11135	13902	9557	16173	18992	16824	host	aceE
gene-VC_RS14805	763	671	899	679	487	446	766	457	595	host	gene-VC_RS14805
gene-VC_RS09055	468	542	561	416	485	383	494	457	508	host	gene-VC_RS09055
gene-VC_RS11725	347	373	414	223	250	223	176	241	245	host	gene-VC_RS11725
gene-VC_RS00295	6538	5450	5934	4076	6886	7547	2359	3906	3502	host	gene-VC_RS00295
gene-VC_RS01765	2874	3323	3711	2805	2020	1829	1442	1509	1760	host	hflC
gene-VC_RS15295	788	875	968	581	630	632	659	608	670	host	gene-VC_RS15295
gene-VC_RS16635	120	126	141	111	88	77	83	101	105	host	gene-VC_RS16635
gene-VC_RS14810	411	402	555	395	458	409	509	497	496	host	gene-VC_RS14810
gene-VC_RS08335	4672	4995	6294	3797	3874	3581	3348	3228	3732	host	gene-VC_RS08335
gene-VC_RS08970	1025	1085	1302	1055	1320	1089	1480	1997	1998	host	gene-VC_RS08970
gene-VC_RS13550	355	365	500	281	332	361	234	301	319	host	gene-VC_RS13550
gene-VPVV882_gp44	307	362	333	1626	2355	1734	7372	8743	9709	phage	gene-VPVV882_gp44
gene-VC_RS08660	86	82	125	107	106	69	99	106	97	host	gene-VC_RS08660
gene-VC_RS18200	272	265	288	282	279	241	255	300	338	host	gene-VC_RS18200
gene-VC_RS10070	2116	2385	2497	1797	1798	1734	1300	1405	1352	host	sdhC
gene-VC_RS00250	256	323	355	292	388	338	429	466	463	host	hemF
gene-VC_RS17615	197	202	220	163	215	141	127	186	163	host	gene-VC_RS17615
gene-VC_RS07120	351	341	458	484	585	458	636	776	780	host	gene-VC_RS07120
gene-VC_RS01155	947	893	1119	557	829	502	493	631	696	host	waaF
gene-VC_RS10630	590	531	661	826	980	711	775	1176	1323	host	flgC
gene-VC_RS03225	890	792	1099	808	922	892	666	853	920	host	folP
gene-VC_RS15250	86	80	120	112	122	122	110	168	134	host	gene-VC_RS15250
gene-VPVV882_gp04	4058	3641	4040	31132	40494	46043	112942	102311	104399	phage	gene-VPVV882_gp04
gene-VC_RS18545	290	283	300	188	204	180	142	199	204	host	gene-VC_RS18545
gene-VC_RS02460	135	177	207	474	484	405	863	805	826	host	gene-VC_RS02460
gene-VC_RS10765	4798	4574	6408	4864	5362	7274	4326	4850	6055	host	purN
gene-VC_RS02365	745	1033	968	781	918	586	622	671	590	host	gene-VC_RS02365
gene-VC_RS04460	1927	2083	2537	1467	1614	1388	1457	1644	1840	host	gene-VC_RS04460
gene-VC_RS18465	450	456	583	328	390	303	239	274	277	host	gene-VC_RS18465
gene-VC_RS01315	1559	1878	2390	1403	1750	1449	1859	1837	2055	host	gene-VC_RS01315
gene-VC_RS07005	253	291	298	223	328	248	359	533	529	host	gene-VC_RS07005
gene-VC_RS07165	691	706	906	878	1043	1092	1080	1184	1282	host	matP
gene-VC_RS09170	2877	2902	3938	2561	2715	2201	2911	2843	3278	host	nhaB
gene-VC_RS01775	265	327	374	314	312	285	447	314	388	host	gene-VC_RS01775
gene-VC_RS02805	1144	1157	1099	696	845	986	384	552	548	host	gene-VC_RS02805
gene-VC_RS06135	560	675	795	589	829	669	666	828	779	host	ubiG
gene-VC_RS14515	173	159	188	164	177	154	234	226	229	host	ulaR
gene-VC_RS12345	3243	3921	4266	1591	1747	1292	295	260	293	host	cobA
gene-VC_RS12370	983	1139	1399	845	1237	882	1118	1291	1313	host	gene-VC_RS12370
gene-VC_RS10895	5091	6162	6897	5509	5138	4529	8794	5348	6473	host	gene-VC_RS10895
gene-VC_RS07345	377	448	385	323	463	338	426	466	492	host	fdhD
gene-VC_RS05745	841	962	1198	490	502	372	240	242	255	host	trpD
gene-VC_RS10065	1529	1492	1805	1060	983	755	498	438	465	host	sdhD
gene-VC_RS16790	798	780	948	702	786	645	706	907	962	host	helD
gene-VC_RS10570	3517	3160	4933	3793	10622	14546	720	2638	2275	host	gene-VC_RS10570
gene-VC_RS05705	1307	1953	2037	1499	2050	1623	2312	2104	2419	host	cmoA
gene-VC_RS16240	187	188	278	189	242	192	206	293	324	host	gene-VC_RS16240
gene-VC_RS16610	226	334	363	201	226	215	250	215	227	host	napA
gene-VC_RS01425	2972	3139	3658	2612	2974	2734	1892	1995	2116	host	accC
gene-VC_RS02090	252	248	308	193	231	224	151	243	199	host	gene-VC_RS02090
gene-VC_RS03575	5355	5674	5986	4590	4535	3343	2404	2482	2564	host	clpB
gene-VC_RS17315	407	440	442	374	454	348	507	504	563	host	gene-VC_RS17315
gene-VC_RS07270	667	830	848	885	875	721	1126	858	991	host	gene-VC_RS07270
gene-VC_RS05195	280	235	287	325	345	315	434	447	516	host	gene-VC_RS05195
gene-VC_RS03840	2510	2765	3637	3114	3508	2979	5430	6413	6830	host	xseA
gene-VC_RS08265	930	1274	1391	942	987	811	1142	893	1034	host	gene-VC_RS08265
gene-VC_RS05030	1662	1880	2009	1398	1669	1336	1680	2004	2029	host	luxO
gene-VC_RS09910	1157	1122	1445	1006	1340	915	849	1193	1155	host	ccmA
gene-VC_RS08260	426	550	620	349	450	383	701	586	799	host	gene-VC_RS08260
gene-VC_RS02490	1497	1897	2138	1162	1337	994	540	609	615	host	gene-VC_RS02490
gene-VC_RS13110	1161	1238	1602	824	1093	1142	891	1015	1064	host	cysQ
gene-VC_RS07760	817	674	877	526	603	523	260	374	377	host	gene-VC_RS07760
gene-VC_RS08300	406	426	501	316	358	284	433	441	529	host	mukE
gene-VC_RS10115	133	113	141	102	166	134	191	284	275	host	gene-VC_RS10115
gene-VC_RS12790	399	396	572	523	590	470	826	1057	1052	host	epmA
gene-VC_RS18270	718	622	800	451	526	410	375	480	462	host	gene-VC_RS18270
gene-VC_RS03915	836	997	1239	977	917	729	973	711	850	host	gene-VC_RS03915
gene-VC_RS05335	808	984	1170	466	518	413	271	257	281	host	gene-VC_RS05335
gene-VC_RS13475	1496	1683	1900	1113	1269	1134	689	787	784	host	gene-VC_RS13475
gene-VC_RS01690	1789	1016	1588	824	1478	1533	335	9674	587	host	gene-VC_RS01690
gene-VC_RS02740	5221	5893	5907	2855	2110	1833	608	458	506	host	cysW
gene-VC_RS17675	695	774	660	847	768	590	629	624	691	host	gene-VC_RS17675
gene-VC_RS00830	1261	1220	1430	937	1192	958	1095	1451	1563	host	gene-VC_RS00830
gene-VC_RS08145	547	557	785	314	358	325	239	256	302	host	gene-VC_RS08145
gene-VC_RS07285	1150	1397	1808	1204	1397	1316	1758	1691	1883	host	gene-VC_RS07285
gene-VC_RS18010	1520	1669	1850	987	1249	1152	628	753	752	host	ppsA
gene-VC_RS07785	231	292	333	174	315	193	226	293	296	host	gene-VC_RS07785
gene-VC_RS03165	1298	1424	1645	1339	1668	1369	1614	2011	1987	host	hemL
gene-VC_RS00890	3902	17560	5350	3732	9520	4227	2522	3558	3620	host	gene-VC_RS00890
gene-VC_RS03720	2137	2254	2466	2130	2311	2050	896	1312	1235	host	yajC
gene-VC_RS15570	196	303	269	195	272	200	510	537	684	host	gene-VC_RS15570
gene-VC_RS12460	7793	8330	10312	7430	7319	6925	27693	8033	23827	host	rplE
gene-VC_RS00300	528	620	679	518	569	421	471	474	416	host	crcB
gene-VC_RS11855	1271	1430	1834	1199	1562	1234	1116	1492	1473	host	rnc
gene-VC_RS15865	225	269	322	193	329	238	342	393	417	host	nrdD
gene-VC_RS04300	251	254	305	276	351	235	582	603	683	host	gene-VC_RS04300
gene-VC_RS16795	424	449	561	402	487	391	451	609	582	host	yccS
gene-VC_RS13075	924	1064	1111	767	953	825	658	757	770	host	gene-VC_RS13075
gene-VC_RS14870	397	402	587	445	516	394	701	1170	1291	host	gene-VC_RS14870
gene-VPVV882_gp49	117	118	156	584	1007	936	5624	9928	9646	phage	gene-VPVV882_gp49
gene-VC_RS09180	4393	5099	6054	3944	4798	4201	5971	5424	5724	host	ftsK
gene-VC_RS01575	1008	1030	1648	551	1231	1499	370	832	681	host	gene-VC_RS01575
gene-VC_RS10475	1921	2124	2882	1636	2196	1749	1895	2310	2360	host	ispE
gene-VC_RS00180	535	567	682	576	642	622	525	651	759	host	gene-VC_RS00180
gene-VC_RS10700	4954	4845	6042	3831	3567	3238	2845	4179	3352	host	gene-VC_RS10700
gene-VC_RS03645	896	988	1176	667	769	744	721	810	854	host	ppx
gene-VC_RS06065	206	197	243	152	208	161	142	241	179	host	gene-VC_RS06065
gene-VC_RS10795	423	433	517	481	564	492	433	716	737	host	rnhA
gene-VC_RS00040	293	347	358	189	275	209	197	252	203	host	gene-VC_RS00040
gene-VC_RS03905	417	401	396	755	953	670	618	747	7855	host	gene-VC_RS03905
gene-VC_RS09865	1397	1849	2044	1461	1536	1346	2172	1746	1842	host	gene-VC_RS09865
gene-VC_RS16930	182	198	282	163	261	201	254	389	389	host	glpB
gene-VC_RS06400	611	655	773	603	771	669	1066	1508	1517	host	gene-VC_RS06400
gene-VC_RS06995	1788	1850	2422	1174	1326	1063	975	1084	1345	host	gene-VC_RS06995
gene-VC_RS11595	1072	1237	1265	842	983	790	5921	1117	1925	host	gene-VC_RS11595
gene-VC_RS12200	4091	5065	5033	2778	2446	1947	1912	1710	1861	host	gene-VC_RS12200
gene-VC_RS13855	514	456	554	603	602	468	579	644	644	host	gene-VC_RS13855
gene-VC_RS14325	361	400	527	389	450	374	564	636	681	host	gene-VC_RS14325
gene-VC_RS16970	79	76	105	79	70	58	92	109	119	host	gene-VC_RS16970
gene-VPVV882_gp64	480	482	487	6564	8938	12287	21527	26802	29267	phage	gene-VPVV882_gp64
gene-VC_RS18385	56	54	85	92	91	65	48	104	81	host	gene-VC_RS18385
gene-VC_RS03540	2859	3575	4354	3017	3843	3574	4259	4081	4834	host	mbaA
gene-VC_RS14720	492	509	688	502	602	439	755	843	875	host	intIA
gene-VC_RS04930	896	910	941	826	987	800	1106	1218	1268	host	truA
gene-VC_RS08775	197	207	318	171	231	133	280	337	374	host	gene-VC_RS08775
gene-VC_RS16300	124	113	164	97	100	68	134	142	107	host	phnX
gene-VC_RS13385	4637	4391	4918	3219	3593	3546	1005	1586	1360	host	atpH
gene-VC_RS04535	303	297	442	201	376	377	195	303	255	host	gene-VC_RS04535
gene-VC_RS02440	1152	1335	1562	1196	1447	1223	1170	1451	1470	host	epd
gene-VC_RS03745	4180	4202	4760	5487	6033	5563	5213	6397	6992	host	iscR
gene-VC_RS04590	253	190	301	164	231	202	179	286	271	host	vpsH
gene-VC_RS13055	1367	1583	2037	1799	2239	1687	2705	3008	3094	host	gene-VC_RS13055
gene-VC_RS00305	4665	4931	5882	5311	10251	2974	6710	2296	2559	host	thiC
gene-VC_RS05740	1424	1656	1882	757	862	677	296	329	368	host	trpCF
gene-VC_RS08045	797	865	925	1151	1530	1142	1522	1817	2102	host	gene-VC_RS08045
gene-VC_RS07810	263	292	299	243	270	217	652	716	745	host	pilW
gene-VC_RS03620	1779	2240	2748	1977	2443	2022	3733	3171	4049	host	yegQ
gene-VC_RS03740	989	972	1023	1111	1274	14117	2554	6701	1484	host	trmJ
gene-VC_RS17325	377	353	453	324	369	296	252	441	434	host	yddG
gene-VC_RS11715	701	829	1148	617	836	602	1392	1015	1436	host	yqiA
gene-VC_RS19000	126	105	186	165	230	145	231	267	355	host	gene-VC_RS19000
gene-VC_RS10075	7197	7307	8784	4811	7750	5996	3255	5077	5602	host	gene-VC_RS10075
gene-VC_RS14250	694	708	765	580	774	678	543	689	660	host	gene-VC_RS14250
gene-VC_RS04635	41	46	70	45	78	73	92	80	71	host	vpsL
gene-VC_RS15245	858	1163	1250	721	881	938	953	781	845	host	gene-VC_RS15245
gene-VC_RS17685	1095	1208	1120	1276	1494	1096	992	1155	1214	host	gene-VC_RS17685
gene-VC_RS04865	1775	2005	2511	2258	3216	3083	4063	4846	5186	host	gene-VC_RS04865
gene-VC_RS08140	1193	1266	1644	724	767	627	479	457	549	host	sapC
gene-VC_RS12100	1333	1518	1715	1265	1446	1260	1319	1487	1558	host	rapA
gene-VC_RS12245	2330	2435	2534	1951	1583	1381	1603	1732	1516	host	thiP
gene-VC_RS14230	1055	1044	1442	846	1079	940	278	540	476	host	gene-VC_RS14230
gene-VC_RS03730	1556	1687	2029	1288	1277	1160	872	993	1020	host	secF
gene-VC_RS04855	1351	1311	1747	1188	2103	1617	1287	1996	2060	host	gene-VC_RS04855
gene-VC_RS07300	378	403	212	135	164	152	121	122	135	host	gene-VC_RS07300
gene-VC_RS08315	1948	1965	2477	2023	2115	1693	1555	1600	1958	host	elyC
gene-VC_RS10855	607	723	716	577	599	425	1588	555	519	host	lpxB
gene-VC_RS11565	851	947	1001	618	846	710	689	932	881	host	murG
gene-VC_RS12915	899	848	1148	786	949	686	741	1008	1010	host	metJ
gene-VC_RS16125	2728	2420	2789	2248	2363	2028	2116	2113	2248	host	gene-VC_RS16125
gene-VC_RS03065	255	280	392	302	424	394	261	291	276	host	gene-VC_RS03065
gene-VC_RS01810	1884	1909	2680	1388	1950	1613	896	1356	1403	host	rpsL
gene-VC_RS15840	227	195	270	216	346	199	326	416	460	host	gene-VC_RS15840
gene-VC_RS00630	560	523	664	626	503	346	348	556	532	host	rhtB
gene-VC_RS06550	204	177	162	150	186	182	135	177	227	host	gene-VC_RS06550
gene-VC_RS17610	1781	2012	2207	1323	1376	1252	803	1052	1080	host	gnd
gene-VC_RS08570	774	927	1046	674	750	679	578	616	561	host	gene-VC_RS08570
gene-VC_RS02940	8834	11237	14185	11620	11934	9761	14355	13768	12996	host	sspA
gene-VC_RS12005	2486	2166	2980	1586	1500	1277	789	1066	1015	host	leuD
gene-VC_RS04675	777	817	1001	736	944	1133	574	775	911	host	gene-VC_RS04675
gene-VC_RS03715	1351	1435	40376	1299	1715	1411	2254	1782	1939	host	tgt
gene-VC_RS04175	97	85	119	79	103	78	80	105	129	host	tcpJ
gene-VC_RS07065	13	15	14	18	22	7	15	9	18	host	ace
gene-VC_RS04680	1162	1219	1328	1070	1547	1167	1589	2042	2002	host	lipA
gene-VC_RS12615	1438	1076	1061	3165	773	643	408	551	616	host	astD
gene-VC_RS08615	24	27	19	27	27	26	69	93	70	host	gene-VC_RS08615
gene-VC_RS09235	31827	41294	42172	23106	20288	17849	19016	15523	16521	host	rpsA
gene-VC_RS05325	538	512	610	422	466	392	296	327	381	host	gene-VC_RS05325
gene-VC_RS01770	192	163	292	349	478	487	510	455	613	host	gene-VC_RS01770
gene-VC_RS18485	858	933	1170	528	635	525	315	362	376	host	gene-VC_RS18485
gene-VC_RS06830	309	350	389	251	319	220	276	381	362	host	vceB
gene-VC_RS12955	85	122	110	68	85	68	88	90	100	host	gene-VC_RS12955
gene-VC_RS02675	979	1117	1436	1089	1097	993	1233	1194	1324	host	gene-VC_RS02675
gene-VC_RS17435	1476	1661	2079	1401	1672	1300	1927	2200	2381	host	gene-VC_RS17435
gene-VC_RS02565	783	822	1106	754	998	706	758	969	1019	host	gene-VC_RS02565
gene-VC_RS09300	50	66	56	63	63	68	86	91	73	host	gene-VC_RS09300
gene-VC_RS08130	2083	2300	2709	1565	1563	1243	1703	1852	2015	host	gene-VC_RS08130
gene-VC_RS13660	160	211	249	139	219	145	168	358	267	host	gene-VC_RS13660
gene-VC_RS02135	1356	1673	1807	989	1121	962	723	781	850	host	tldD
gene-VC_RS04920	5236	5219	6073	5105	4916	4364	36300	4696	5320	host	glnS
gene-VC_RS07410	474	411	598	493	473	385	494	663	623	host	gene-VC_RS07410
gene-VC_RS10185	2729	3087	3889	2132	3399	3006	1943	2423	2358	host	prmB
gene-VC_RS04185	172	182	229	184	215	170	226	219	206	host	acfC
gene-VC_RS14040	429	493	551	347	371	291	301	368	400	host	gene-VC_RS14040
gene-VC_RS15290	1078	1223	1531	970	1127	861	811	1011	1002	host	gene-VC_RS15290
gene-VC_RS11920	848	945	910	772	861	669	704	764	750	host	ubiH
gene-VC_RS10815	1146	1226	1548	916	980	944	696	762	879	host	gene-VC_RS10815
gene-VC_RS15545	80	65	103	76	102	74	131	176	177	host	gene-VC_RS15545
gene-VC_RS06355	788	708	855	557	807	689	461	690	690	host	gene-VC_RS06355
gene-VC_RS02790	597	618	632	417	1080	1237	142	371	245	host	gene-VC_RS02790
gene-VC_RS16950	1955	1849	2044	2374	2207	1834	3223	3043	2993	host	gene-VC_RS16950
gene-VPVV882_gp05	1182	1097	1275	18961	21619	25249	45036	39571	47179	phage	gene-VPVV882_gp05
gene-VC_RS05420	788	1012	1280	796	826	764	1167	1215	1299	host	gene-VC_RS05420
gene-VC_RS04830	753	788	1043	962	1103	877	862	1096	1111	host	gene-VC_RS04830
gene-VC_RS03300	183	207	242	164	207	213	212	224	252	host	gene-VC_RS03300
gene-VC_RS02825	2392	2635	2789	1646	22254	1782	1497	1809	1712	host	oadA
gene-VC_RS03010	437	453	513	358	487	408	510	668	644	host	panB
gene-VC_RS03560	1224	1191	1543	1054	1206	904	622	972	906	host	gene-VC_RS03560
gene-VC_RS07845	300	334	486	318	446	326	354	479	509	host	gene-VC_RS07845
gene-VC_RS07055	216	326	404	289	417	391	410	529	553	host	ctxA
gene-VC_RS17065	492	556	712	349	562	424	383	420	455	host	gene-VC_RS17065
gene-VC_RS06305	4437	4876	5242	4103	4640	3814	3736	4430	4633	host	gene-VC_RS06305
gene-VC_RS02000	1905	1987	2542	1860	2350	1962	1757	2298	2156	host	galU
gene-VC_RS02730	7058	7168	8398	3830	3593	2615	3184	763	775	host	cysP
gene-VC_RS13535	553	494	579	835	829	655	814	865	869	host	gene-VC_RS13535
gene-VPVV882_gp48	228	336	412	827	1188	944	3488	4688	5146	phage	gene-VPVV882_gp48
gene-VC_RS09445	145	151	170	136	164	172	199	208	241	host	gene-VC_RS09445
gene-VC_RS11245	398	434	528	532	741	508	765	802	904	host	gene-VC_RS11245
gene-VC_RS12300	264	325	349	208	236	164	320	336	335	host	gene-VC_RS12300
gene-VC_RS06605	480	654	763	378	420	290	257	269	295	host	gene-VC_RS06605
gene-VC_RS12805	99	69	108	55	81	50	37	78	53	host	frdC
gene-VC_RS10275	865	889	1090	688	880	703	525	717	660	host	gene-VC_RS10275
gene-VC_RS08150	711	804	850	453	603	337	244	290	301	host	gene-VC_RS08150
gene-VC_RS13540	218	241	333	209	247	210	195	269	292	host	gene-VC_RS13540
gene-VC_RS06275	942	1124	1192	741	995	866	937	975	1090	host	gene-VC_RS06275
gene-VC_RS16830	242	375	393	221	290	244	232	250	251	host	modA
gene-VC_RS08840	1161	1391	1515	1389	2194	1776	1730	2364	2563	host	nadA
gene-VC_RS02515	1489	1636	2056	1618	1934	1698	2076	2003	2179	host	gene-VC_RS02515
gene-VC_RS07520	272	350	400	450	529	601	551	742	780	host	gene-VC_RS07520
gene-VC_RS07925	705	965	1296	790	1310	1455	1734	1730	1967	host	gene-VC_RS07925
gene-VC_RS10535	2385	3278	3133	2110	4114	3370	891	1619	1655	host	gene-VC_RS10535
gene-VC_RS15025	657	679	1036	669	931	801	692	842	972	host	gene-VC_RS15025
gene-VC_RS03775	400	411	427	399	529	409	344	544	515	host	fdx
gene-VC_RS09025	194	257	355	190	244	255	206	205	263	host	gene-VC_RS09025
gene-VC_RS07325	120	167	38	38	58	55	36	55	38	host	gene-VC_RS07325
gene-VC_RS03020	2135	2286	2606	1784	2200	1716	2372	2561	2740	host	pcnB
gene-VC_RS04220	606	658	820	628	697	658	707	733	849	host	gene-VC_RS04220
gene-VC_RS13390	7477	8327	8893	4466	4288	4032	1355	1638	1500	host	atpF
gene-VC_RS11300	866	961	1058	874	1033	799	907	895	911	host	gene-VC_RS11300_gene_deoD
gene-VC_RS07710	180	200	252	142	217	149	177	177	220	host	gene-VC_RS07710
gene-VC_RS05980	439	417	468	419	409	307	262	311	283	host	gene-VC_RS05980
gene-VC_RS09675	365	331	463	431	583	465	461	565	602	host	gene-VC_RS09675
gene-VC_RS06680	548	615	605	532	745	480	321	492	451	host	gene-VC_RS06680
gene-VC_RS00765	10235	11138	13379	5206	5442	4111	985	1195	1419	host	ilvC
gene-VC_RS03185	1055	1150	1576	1153	1306	883	1248	1395	1386	host	gene-VC_RS03185
gene-VC_RS07580	134	129	122	86	83	79	81	129	110	host	gene-VC_RS07580
gene-VC_RS04030	383	451	493	414	614	408	452	617	538	host	gene-VC_RS04030
gene-VC_RS07380	385	378	400	216	326	256	202	316	335	host	mobA
gene-VC_RS01550	1476	1592	1896	1246	1546	1236	1081	1162	1291	host	birA
gene-VC_RS14625	507	541	614	602	708	638	786	870	1051	host	gene-VC_RS14625
gene-VC_RS04010	49	53	78	54	70	49	60	94	104	host	gene-VC_RS04010
gene-VC_RS10800	822	864	1182	834	912	853	968	1102	1103	host	gene-VC_RS10800
gene-VPVV882_gp01	116	107	166	2879	6012	6653	9450	19835	18702	phage	gene-VPVV882_gp01
gene-VC_RS11385	7145	7606	9428	4981	5541	4338	2614	3286	3206	host	thrA
gene-VC_RS12565	585	591	651	429	491	348	262	253	260	host	gene-VC_RS12565
gene-VC_RS04255	572	796	875	613	645	587	695	734	769	host	nadK
gene-VC_RS09200	704	740	954	865	1107	893	1044	1249	1304	host	cysB
