Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol
gene-VC_RS05960	438	338	486	346	586	345	148	161	116	host	gene-VC_RS05960
gene-VC_RS00300	386	600	532	365	668	512	532	677	395	host	crcB
gene-VC_RS13020	18	63	38	37	44	38	48	39	28	host	gene-VC_RS13020
gene-VC_RS09845	649	913	771	826	1007	871	920	977	627	host	gene-VC_RS09845
gene-VC_RS13780	137	175	181	195	256	193	244	343	168	host	soxR
gene-VC_RS17685	558	929	739	1284	1752	1171	871	1053	655	host	gene-VC_RS17685
gene-VC_RS13525	417	626	649	554	803	598	767	920	533	host	gene-VC_RS13525
gene-VC_RS09975	362	545	486	505	618	439	700	506	323	host	sixA
gene-VC_RS10475	1576	2168	1941	2092	2435	1965	1937	2026	1417	host	ispE
gene-VC_RS00865	152	248	241	260	361	306	250	260	205	host	gene-VC_RS00865
gene-VC_RS06590	163	252	227	215	277	236	321	366	222	host	gene-VC_RS06590
gene-VC_RS16225	376	528	451	220	350	246	221	265	203	host	gene-VC_RS16225
gene-VC_RS05120	166	161	197	150	256	212	155	161	127	host	gene-VC_RS05120
gene-VC_RS03535	785	1150	1021	955	1327	1125	25722	171802	918	host	yjjX
gene-VC_RS00185	276	374	373	308	333	280	284	324	219	host	gene-VC_RS00185
gene-VC_RS02165	1079	1634	1473	1669	1987	1639	2160	2387	1601	host	gene-VC_RS02165
gene-VC_RS06910	4903	6726	5769	5609	6920	5459	4695	5440	3678	host	potA
gene-VC_RS13175	480	641	504	467	723	506	365	471	286	host	hslR
gene-VC_RS08165	71	109	108	79	131	84	111	126	70	host	gene-VC_RS08165
gene-VC_RS12080	166	293	212	163	296	169	238	216	130	host	gene-VC_RS12080
gene-VC_RS18145	167	264	200	162	239	213	255	340	220	host	gene-VC_RS18145
gene-VC_RS03850	4209	6470	5176	4839	7319	6526	6275	14113	7295	host	guaA
gene-VC_RS06535	99	116	101	140	143	144	186	202	131	host	gene-VC_RS06535
gene-VC_RS06310	641	939	866	1115	1372	1122	1376	1730	1045	host	gene-VC_RS06310
gene-VC_RS15360	111	148	130	107	163	119	240	308	196	host	gene-VC_RS15360
gene-VC_RS13185	3198	4535	3807	4995	5715	4542	4278	4827	3219	host	pckA
gene-VC_RS00630	438	621	516	438	667	493	1499	3809	354	host	rhtB
gene-VC_RS01850	3397	6752	4154	4199	6093	4572	6388	4874	3104	host	rpsR
gene-VC_RS04860	1270	1839	1545	1874	2313	1911	3220	3651	2441	host	toxS
gene-VC_RS07700	214	250	237	133	170	159	157	214	118	host	galM
gene-VC_RS05080	690	865	730	728	978	763	1046	1211	822	host	gene-VC_RS05080
gene-VC_RS12175	816	1269	1002	874	1243	924	858	984	682	host	kdsD
gene-VC_RS12230	784	1028	996	944	12738	1021	1080	1156	727	host	pmbA
gene-VC_RS17415	180	322	239	219	285	182	157	166	123	host	gene-VC_RS17415
gene-VC_RS15490	356	491	430	226	425	296	585	693	476	host	gene-VC_RS15490
gene-VC_RS10225	1471	2244	1703	1568	2281	1581	1196	1508	965	host	fliM
gene-VC_RS15375	166	245	203	204	247	207	339	397	244	host	gene-VC_RS15375
gene-VC_RS08770	46	46	42	78	100	73	139	153	99	host	gene-VC_RS08770
gene-VC_RS01535	1708	2436	2239	2218	2483	2206	2114	2463	1534	host	pssA
gene-VC_RS02195	21169	26008	18934	24122	32632	22524	20382	35385	18361	host	rplU
gene-VC_RS08365	2930	4687	3887	2957	3559	2696	2753	3113	2094	host	topA
gene-VC_RS02270	2237	2561	2178	1596	2117	1554	728	783	524	host	gene-VC_RS02270
gene-VC_RS07165	604	790	730	940	1348	1153	1289	1506	892	host	matP
gene-VC_RS00835	1659	2876	1913	1401	1809	1365	1905	1918	1139	host	gene-VC_RS00835
gene-VC_RS00210	720	1054	755	1041	1310	1120	729	746	531	host	gene-VC_RS00210_gene_def
gene-VC_RS03610	694	930	847	860	1281	995	1525	5449	25220	host	nfsA
gene-VC_RS03750	6418	10679	7785	9896	16790	9754	11957	13512	20830	host	gene-VC_RS03750
gene-VC_RS12290	392	575	448	549	695	558	524	621	399	host	msrA
gene-VC_RS15525	312	354	295	216	349	218	403	477	310	host	gene-VC_RS15525
gene-VC_RS07705	128	188	158	118	154	121	108	90	66	host	galK
gene-VC_RS03475	837	1294	1135	874	1205	848	1379	873	592	host	gene-VC_RS03475
gene-VC_RS01185	4395	5852	5061	4689	8245	11471	4929	6536	3290	host	gene-VC_RS01185
gene-VC_RS10025	503	771	620	802	929	775	1032	1224	846	host	znuC
gene-VC_RS10530	7611	8860	6928	4154	8855	4901	540	813	467	host	gene-VC_RS10530
gene-VC_RS19055	288	393	281	263	503	359	370	452	264	host	gene-VC_RS19055
gene-VC_RS11945	1039	1518	1263	2240	2609	2144	2221	2601	1732	host	rpiA
gene-VC_RS06505	210	333	262	178	254	177	167	225	136	host	prpC
gene-VC_RS10100	285	486	395	392	478	438	497	525	288	host	gene-VC_RS10100
gene-VC_RS11890	1347	2021	1649	1496	2190	1533	1454	1764	1152	host	nadB
gene-VC_RS10830	127	191	190	144	299	178	190	262	126	host	gene-VC_RS10830
gene-VC_RS09320	513	761	716	557	753	603	554	599	390	host	gene-VC_RS09320
gene-VC_RS06220	355	483	360	381	484	385	382	453	301	host	gene-VC_RS06220
gene-VC_RS08755	62	48	65	76	85	88	84	101	66	host	gene-VC_RS08755
gene-VC_RS07385	999	1400	905	616	944	632	633	750	528	host	gene-VC_RS07385
gene-VC_RS12350	394	520	469	530	626	552	560	626	424	host	cpdB
gene-VC_RS11985	126	181	147	132	199	145	156	177	102	host	gene-VC_RS11985
gene-VC_RS19135	395	498	461	491	536	437	343	405	218	host	gene-VC_RS19135
gene-VC_RS15845	458	601	510	461	725	495	926	996	747	host	gene-VC_RS15845
gene-VC_RS02305	738	944	830	553	604	448	204	225	147	host	gene-VC_RS02305
gene-VC_RS01330	332	452	392	466	507	402	567	565	405	host	gene-VC_RS01330
gene-VC_RS12390	5638	9327	6313	4851	6700	4735	4038	4901	3391	host	rplQ
gene-VC_RS13225	7043	10550	8328	7420	8991	7122	7026	8206	5852	host	glnA
gene-VC_RS12740	5802	8998	7377	3403	18506	3241	563	852	470	host	gene-VC_RS12740
gene-VC_RS08230	389	495	501	835	967	815	934	986	681	host	gene-VC_RS08230
gene-VC_RS14225	179	244	225	306	305	310	430	460	317	host	hmpA
gene-VC_RS13685	350	484	388	894	1130	917	1571	2063	1281	host	gene-VC_RS13685
gene-VC_RS03035	146	206	210	184	252	179	200	1795	147	host	sfsA
gene-VC_RS02955	831	1285	1084	810	1194	876	955	1038	678	host	gene-VC_RS02955
gene-VC_RS10205	332	547	476	321	484	341	399	529	342	host	fliQ
gene-VC_RS12420	30987	45145	33995	30680	40840	29613	26902	34165	43160	host	secY
gene-VC_RS05300	453	662	564	870	1036	839	1276	1330	912	host	gene-VC_RS05300
gene-VC_RS09955	3148	4465	3593	3088	4326	3108	3310	4099	2480	host	gene-VC_RS09955
gene-VC_RS06425	2336	3079	2928	8289	8359	7419	6060	6947	4191	host	ompV
gene-VC_RS01570	2906	4332	3658	2666	3651	2429	1381	1754	993	host	gene-VC_RS01570
gene-VC_RS03045	649	1060	859	715	1001	760	914	1043	694	host	hrpB
gene-VC_RS13330	855	1278	1150	1038	1425	1130	1106	1307	830	host	gene-VC_RS13330
gene-VC_RS02800	947	1167	1001	1420	1080	929	590	303	255	host	gene-VC_RS02800
gene-VC_RS11350	1081	1414	1337	846	1271	868	284	409	332	host	gene-VC_RS11350
gene-VC_RS14205	180	277	267	306	369	306	881	1015	732	host	gene-VC_RS14205
gene-VC_RS03280	8239	13926	10171	9201	13016	9402	11828	17142	9962	host	pnp
gene-VC_RS10210	1186	1783	1578	1145	1748	1263	1426	1592	957	host	fliP
gene-VC_RS05295	1317	1725	1621	1126	1648	1402	780	835	572	host	gene-VC_RS05295
gene-VC_RS07405	729	960	861	797	1121	784	946	1108	690	host	nagK
gene-VC_RS05605	699	932	759	485	774	518	259	286	165	host	clpS
gene-VC_RS07410	340	467	498	471	634	529	580	673	442	host	gene-VC_RS07410
gene-VC_RS13605	294	329	415	350	443	362	508	569	329	host	gltS
gene-VC_RS08280	1535	2394	1880	1885	2724	1879	2334	2835	1723	host	gene-VC_RS08280
gene-VC_RS07260	756	972	881	710	900	656	608	783	512	host	gene-VC_RS07260
gene-VC_RS17145	117	169	153	175	267	171	316	337	246	host	gene-VC_RS17145
gene-VC_RS05015	629	843	801	1019	1044	890	1600	1762	1235	host	rsxA
gene-VC_RS00625	644	908	764	1055	1210	890	762	969	612	host	gene-VC_RS00625
gene-VC_RS09970	1089	1665	1435	1316	1728	1306	1316	1498	959	host	flhA
gene-VC_RS16640	190	310	305	241	330	205	289	293	201	host	uhpB
gene-VC_RS11995	1694	2882	2263	1712	2225	1548	1154	1252	772	host	leuB
gene-VC_RS16080	716	954	825	814	1079	873	874	935	615	host	gene-VC_RS16080
gene-VC_RS16560	272	381	335	434	569	454	505	558	330	host	dcuC
gene-VC_RS10890	1270	1857	1657	1350	1764	1385	1409	1696	1099	host	ispC
gene-VC_RS08890	1201	1785	1487	1692	2100	1632	2327	2584	1793	host	gene-VC_RS08890_gene_cydB
gene-VC_RS04985	736	1072	976	768	924	779	752	731	603	host	nth
gene-VC_RS12220	59	82	83	72	77	60	93	86	57	host	gene-VC_RS12220
gene-VC_RS14060	234	363	297	155	207	174	208	262	147	host	lhgO
gene-VC_RS01800	410	647	552	677	919	815	964	972	691	host	tusC
gene-VC_RS02885	4931	8406	6591	2930	4383	6531	1977	2382	1503	host	trmD
gene-VC_RS13505	883	1201	1069	1525	1841	1518	1689	2205	1385	host	vasX
gene-VC_RS18295	191	259	223	287	297	300	319	391	232	host	gene-VC_RS18295
gene-VC_RS07715	398	603	533	530	781	562	718	788	487	host	gene-VC_RS07715
gene-VC_RS12820	619	959	1370	955	1260	965	1238	1521	919	host	epmB
gene-VC_RS03025	291	421	405	417	556	451	648	797	557	host	gluQRS
gene-VC_RS16810	60	118	104	158	140	134	151	203	105	host	gene-VC_RS16810
gene-VC_RS00965	173	242	191	178	282	185	307	346	204	host	gene-VC_RS00965
gene-VC_RS09940	6165	9313	7824	7595	9494	7401	6046	7195	19504	host	gene-VC_RS09940
gene-VC_RS10400	793	1206	1104	1025	1339	978	1116	1190	748	host	gene-VC_RS10400
gene-VC_RS10770	796	1194	997	904	1272	997	1060	1260	736	host	gene-VC_RS10770
gene-VC_RS02590	9	10	14	22	27	23	921	13277	418	host	gene-VC_RS02590
gene-VC_RS07335	408	619	380	352	499	328	274	282	170	host	gene-VC_RS07335
gene-VC_RS08970	831	1192	1007	1125	1463	1251	1707	1888	1270	host	gene-VC_RS08970
gene-VPVV882_gp58	1222	1673	1726	24460	27709	23761	63248	72086	43419	phage	gene-VPVV882_gp58
gene-VC_RS09900	517	771	709	851	998	846	978	1083	767	host	gene-VC_RS09900
gene-VC_RS06530	2078	3015	2637	3239	3924	3314	5648	6531	4471	host	gene-VC_RS06530
gene-VC_RS14895	392	411	470	502	558	455	496	592	396	host	gene-VC_RS14895
gene-VC_RS04115	252	362	308	261	323	276	403	416	269	host	tcpH
gene-VC_RS11015	780	1038	824	844	1444	874	5959	995	561	host	gene-VC_RS11015
gene-VC_RS06605	335	564	477	368	451	304	270	323	210	host	gene-VC_RS06605
gene-VC_RS16425	496	766	544	342	458	315	281	331	186	host	gene-VC_RS16425
gene-VC_RS00615	573	800	750	848	821	763	675	772	528	host	gene-VC_RS00615
gene-VC_RS05215	84	138	116	152	194	176	274	262	184	host	gene-VC_RS05215
gene-VC_RS10900	1096	1578	1306	1127	1436	974	1099	1277	852	host	uppS
gene-VC_RS13285	5467	6105	5613	2436	3050	2023	1000	1098	1516	host	gene-VC_RS13285
gene-VC_RS06565	828	1233	1090	852	1246	919	1167	1275	932	host	gene-VC_RS06565
gene-VC_RS07660	78	114	115	93	124	100	180	196	155	host	gene-VC_RS07660
gene-VC_RS17490	127	221	198	79	140	133	191	232	125	host	gene-VC_RS17490
gene-VC_RS16775	426	649	554	495	706	524	496	601	381	host	gene-VC_RS16775
gene-VC_RS05420	631	791	804	841	962	858	1224	1326	956	host	gene-VC_RS05420
gene-VC_RS02520	111	177	137	179	236	187	358	478	422	host	gene-VC_RS02520
gene-VC_RS18530	78	118	132	106	169	114	129	146	92	host	gene-VC_RS18530
gene-VC_RS04675	798	833	771	732	1083	864	690	754	473	host	gene-VC_RS04675
gene-VC_RS10265	2259	3526	2934	3266	3737	2850	2170	2746	1704	host	fliF
gene-VC_RS06475	86	168	134	158	190	143	430	499	354	host	gene-VC_RS06475
gene-VC_RS12895	794	1201	1086	952	1291	957	1529	1302	860	host	cytR
gene-VC_RS12595	68	85	79	68	85	54	76	112	63	host	gene-VC_RS12595
gene-VPVV882_gp10	192	276	180	2370	2387	2370	5931	6478	4149	phage	gene-VPVV882_gp10
gene-VC_RS00135	1243	1851	1565	944	1425	971	509	489	340	host	ilvM
gene-VC_RS02315	327	519	406	427	591	459	256	274	179	host	gene-VC_RS02315
gene-VC_RS15505	231	382	273	234	323	260	444	427	300	host	gene-VC_RS15505
gene-VC_RS01900	547	838	753	899	1177	864	1063	2022	752	host	dusA
gene-VC_RS15460	133	123	113	143	162	140	224	260	140	host	gene-VC_RS15460
gene-VC_RS14815	1021	1437	1297	1082	1696	1327	1128	1311	848	host	gene-VC_RS14815
gene-VC_RS13770	101	136	116	139	162	145	248	314	180	host	gene-VC_RS13770
gene-VC_RS01460	1214	1771	1553	3130	1445	1111	686	755	503	host	gene-VC_RS01460
gene-VC_RS17130	487	675	596	707	932	814	1262	1421	893	host	gene-VC_RS17130
gene-VC_RS02720	1555	2312	2118	1609	2161	1694	1547	1724	1189	host	mutS
gene-VC_RS02010	978	1301	1195	1363	1966	1566	995	1055	742	host	gene-VC_RS02010
gene-VC_RS14905	115	152	146	116	156	136	121	212	127	host	gene-VC_RS14905
gene-VC_RS04655	193	263	215	222	327	238	289	1826	208	host	vpsP
gene-VC_RS05310	322	483	425	304	403	321	271	313	203	host	gene-VC_RS05310
gene-VC_RS04525	313	431	428	365	397	288	205	178	138	host	gene-VC_RS04525
gene-VC_RS03950	131	146	122	103	120	124	170	172	119	host	gene-VC_RS03950
gene-VC_RS06270	1799	2154	1611	689	1323	836	614	783	446	host	chbG
gene-VC_RS00935	1458	1908	1650	2121	2322	1911	2294	3069	4259	host	uvrD
gene-VC_RS07635	178	289	223	182	253	210	318	299	215	host	gene-VC_RS07635
gene-VC_RS09855	298	495	418	843	1245	920	878	1098	726	host	gene-VC_RS09855
gene-VC_RS02540	36	51	40	56	87	75	65	62	45	host	gene-VC_RS02540
gene-VC_RS00730	1269	1843	1561	1192	1700	1253	2137	1276	753	host	gene-VC_RS00730
gene-VC_RS04310	1204	1701	1447	1526	1830	1493	10253	2579	7201	host	mltF
gene-VC_RS05195	210	302	243	301	496	335	498	563	353	host	gene-VC_RS05195
gene-VC_RS15435	192	307	245	179	263	204	297	340	240	host	gene-VC_RS15435
gene-VC_RS08100	74	120	116	84	119	91	101	125	95	host	gene-VC_RS08100
gene-VC_RS01215	2932	3681	2974	1663	2935	2083	1495	1841	1033	host	gene-VC_RS01215
gene-VC_RS10500	1128	1446	1365	1232	1707	1138	614	621	402	host	gene-VC_RS10500
gene-VC_RS16175	37	72	65	79	90	91	69	118	54	host	gene-VC_RS16175
gene-VC_RS00705	1129	1558	1450	1291	1273	1049	458	599	378	host	gene-VC_RS00705
gene-VC_RS06555	74	123	78	113	120	80	112	130	85	host	maiA
gene-VC_RS07755	877	1245	1021	906	1072	883	816	970	648	host	gene-VC_RS07755
gene-VC_RS10060	4847	7127	6369	3218	4563	3488	1423	5309	1113	host	sdhA
gene-VC_RS05710	257	488	383	513	698	455	587	690	481	host	gene-VC_RS05710
gene-VC_RS00005	410	624	511	370	570	424	309	292	194	host	mioC
gene-VC_RS10410	303	410	424	323	398	356	267	297	180	host	wrbA
gene-VC_RS14485	34	47	50	72	85	57	120	106	66	host	gene-VC_RS14485
gene-VC_RS15495	895	1319	1074	833	1053	858	1232	1507	1069	host	gene-VC_RS15495
gene-VC_RS08510	946	1248	1133	638	850	689	750	860	605	host	gene-VC_RS08510
gene-VC_RS00740	3847	5880	5352	1602	2970	1974	930	1207	321	host	gene-VC_RS00740
gene-VC_RS06875	637	932	861	1195	1481	1258	1433	1564	1075	host	gene-VC_RS06875
gene-VC_RS12555	264	368	312	307	455	337	249	282	184	host	gene-VC_RS12555
gene-VC_RS12810	55	88	59	46	49	53	39	34	21	host	frdD
gene-VC_RS14125	79	111	112	145	150	118	221	191	162	host	tnaA
gene-VC_RS10865	793	1199	979	734	1102	785	966	841	830	host	fabZ
gene-VC_RS05855	364	479	419	465	592	487	522	657	481	host	gene-VC_RS05855
gene-VC_RS13980	88	180	133	85	109	90	117	165	99	host	rbsC
gene-VC_RS00355	688	1024	878	1113	1402	1152	1288	1451	913	host	asnC
gene-VC_RS15515	595	775	653	805	939	732	856	952	707	host	gene-VC_RS15515
gene-VC_RS11735	2809	4529	3812	4606	6855	5264	4397	5774	3445	host	tolC
gene-VC_RS14290	2066	2666	2376	2286	3190	2582	2626	3095	2124	host	gene-VC_RS14290
gene-VC_RS08410	3157	3304	3319	739	1300	988	382	509	278	host	gene-VC_RS08410
gene-VC_RS01560	13171	11816	11483	14198	11416	10127	2708	3073	2128	host	gene-VC_RS01560
gene-VC_RS05975	474	695	656	514	714	541	875	990	746	host	gene-VC_RS05975
gene-VC_RS09705	465	819	763	636	741	540	614	693	424	host	tmk
gene-VC_RS17185	3084	4463	3871	5422	5841	5081	9384	11181	7445	host	gene-VC_RS17185
gene-VC_RS11905	696	1055	821	1098	1472	1110	1055	1225	835	host	ygfZ
gene-VC_RS13965	388	367	364	915	961	906	779	866	564	host	gene-VC_RS13965
gene-VC_RS06600	310	443	385	237	319	265	147	197	122	host	gene-VC_RS06600
gene-VC_RS01700	1231	1369	1443	1631	1554	1034	697	554	316	host	gene-VC_RS01700
gene-VC_RS09060	1239	1909	1477	1285	1752	1365	2032	2369	1587	host	lpxK
gene-VC_RS11720	624	769	790	689	788	615	788	798	571	host	cpdA
gene-VC_RS04000	24	27	23	16	27	14	24	28	12	host	citX
gene-VC_RS00460	818	1216	1014	1066	1320	984	1199	3705	832	host	plsB
gene-VC_RS06315	242	413	367	566	638	487	861	880	628	host	thiD
gene-VC_RS11390	707	1000	881	889	1410	972	1287	1542	959	host	thrL
gene-VC_RS15255	81	170	146	211	282	194	313	424	215	host	gene-VC_RS15255
gene-VC_RS03080	1936	2611	1726	2808	36868	2848	6227	2713	1755	host	gene-VC_RS03080
gene-VC_RS03250	881	1254	1184	1006	1589	1154	9084	2634	760	host	rimP
gene-VC_RS09995	286	441	370	478	655	531	556	631	437	host	gene-VC_RS09995
gene-VC_RS17310	937	1468	1204	1388	1920	1494	1378	1666	937	host	gene-VC_RS17310
gene-VC_RS04250	512	689	645	693	776	705	976	938	743	host	recN
gene-VC_RS12930	13519	21900	17684	11361	14612	11336	13292	14804	10158	host	metF
gene-VC_RS05770	992	1417	1380	1111	1435	1139	7802	2870	1306	host	gene-VC_RS05770
gene-VC_RS04430	938	1365	1171	2891	1867	1457	2169	2555	3106	host	thiI
gene-VC_RS08780	90	94	74	108	136	96	198	202	113	host	gene-VC_RS08780
gene-VC_RS15955	581	769	754	1264	1362	1125	1178	1133	834	host	gene-VC_RS15955
gene-VC_RS01830	678	1094	907	842	1368	894	343	480	264	host	gene-VC_RS01830
gene-VPVV882_gp38	260	322	272	3636	3697	3677	14586	14894	9933	phage	gene-VPVV882_gp38
gene-VC_RS16670	4791	8295	6794	2928	4905	3489	539	748	419	host	gene-VC_RS16670
gene-VC_RS06900	1345	2195	1813	1212	1617	1266	1232	1403	884	host	potC
gene-VC_RS09655	2866	4298	3886	3160	3660	2850	1479	1714	1121	host	gene-VC_RS09655
gene-VC_RS11880	1077	1947	1252	1021	1414	1054	827	979	646	host	gene-VC_RS11880
gene-VC_RS13675	1060	1575	1142	1232	1605	1175	675	797	570	host	gene-VC_RS13675
gene-VC_RS17625	148	185	208	257	251	276	272	281	221	host	gene-VC_RS17625
gene-VC_RS03645	730	1046	909	858	970	765	732	925	951	host	ppx
gene-VC_RS13580	622	1012	869	1237	1395	1121	2027	2269	1507	host	sstT
gene-VC_RS01595	3211	5451	3638	3980	4533	4677	10536	13779	49629	host	rplK
gene-VC_RS16035	292	462	410	969	1024	977	1835	2014	1346	host	gene-VC_RS16035
gene-VC_RS14700	5162	7061	5731	5833	7923	6085	7235	8889	5613	host	thrS
gene-VC_RS03745	2909	4203	3688	5647	8037	5941	9560	8708	5648	host	iscR
gene-VC_RS05905	66	89	96	89	115	92	141	130	97	host	hutC
gene-VC_RS10395	1164	1510	1370	1791	2241	1855	1496	118735	1120	host	gene-VC_RS10395
gene-VPVV882_gp05	1083	1328	1130	31698	30013	28882	54034	62739	40571	phage	gene-VPVV882_gp05
gene-VC_RS12775	1175	1785	1367	1387	1884	1289	1057	1258	749	host	gpsA
gene-VC_RS01275	1362	2125	1926	2107	2824	5295	2360	2575	1700	host	gene-VC_RS01275
gene-VC_RS17390	207	277	252	270	347	232	282	450	256	host	gene-VC_RS17390
gene-VC_RS08750	153	241	194	271	321	311	471	493	339	host	gene-VC_RS08750
gene-VC_RS13735	1138	1115	1040	777	1202	1025	1428	1511	1081	host	gene-VC_RS13735
gene-VC_RS15365	145	189	195	147	244	195	318	403	252	host	gene-VC_RS15365
gene-VC_RS09485	181	301	235	184	233	164	168	201	138	host	menE
gene-VC_RS13970	12	11	16	11	20	12	20	29	15	host	rbsD
gene-VC_RS06140	5812	8229	6796	6291	7432	5963	4674	5598	3562	host	gyrA
gene-VC_RS10835	363	496	451	492	642	489	2146	630	493	host	tilS
gene-VC_RS18560	23	39	27	36	58	34	55	59	38	host	gene-VC_RS18560
gene-VPVV882_gp59	3511	5190	4775	8124	9290	7863	8596	8735	5985	phage	gene-VPVV882_gp59
gene-VC_RS02945	3443	4653	4560	2039	5846	2273	1903	2235	1468	host	sspB
gene-VC_RS15310	194	301	257	227	398	316	570	570	415	host	gene-VC_RS15310
gene-VC_RS14230	863	1194	941	777	1221	785	346	423	266	host	gene-VC_RS14230
gene-VC_RS13445	1168	2080	1564	1335	2107	1466	1013	1365	811	host	gene-VC_RS13445
gene-VC_RS01845	2645	3862	2874	2100	2747	2117	1596	1869	1125	host	priB
gene-VC_RS02160	200	304	251	187	238	173	216	247	158	host	gene-VC_RS02160
gene-VC_RS05945	1137	1541	1502	880	1345	1006	961	1043	664	host	uvrC
gene-VC_RS15880	648	1042	949	717	1040	788	594	639	431	host	gene-VC_RS15880
gene-VC_RS01280	1113	1604	1438	1667	2187	2037	2029	2297	1483	host	gene-VC_RS01280
gene-VC_RS03420	338	534	455	436	636	515	624	818	432	host	nhaR
gene-VC_RS16430	255	438	348	340	430	278	375	402	273	host	gene-VC_RS16430
gene-VC_RS14210	36	78	55	76	72	84	84	98	71	host	pepT
gene-VC_RS16575	27	56	59	61	64	79	66	81	64	host	gene-VC_RS16575
gene-VC_RS04780	5975	9104	6769	5391	7774	5762	6037	7242	4585	host	ptsI
gene-VC_RS04970	652	1087	817	1386	1897	1450	1545	1786	1186	host	gene-VC_RS04970
gene-VC_RS01705	689	954	717	734	910	595	402	257	172	host	gene-VC_RS01705
gene-VC_RS13960	207	242	258	302	467	316	363	443	243	host	tsiV3
gene-VC_RS17365	513	689	671	861	1186	947	924	1151	755	host	yjeH
gene-VC_RS01860	387	564	521	771	1069	951	957	1864	804	host	gene-VC_RS01860
gene-VC_RS07095	162	243	225	356	358	252	535	552	411	host	gene-VC_RS07095
gene-VC_RS09825	14786	18463	17221	19843	21883	14503	4097	5990	2966	host	gene-VC_RS09825
gene-VC_RS14810	309	498	456	386	533	438	505	615	417	host	gene-VC_RS14810
gene-VC_RS18395	402	572	466	275	337	247	241	212	149	host	gene-VC_RS18395
gene-VPVV882_gp32	429	600	482	2545	3006	2736	5758	6449	3932	phage	gene-VPVV882_gp32
gene-VC_RS17040	164	217	227	321	361	340	643	677	448	host	gene-VC_RS17040
gene-VC_RS15385	114	156	148	152	243	150	286	293	197	host	gene-VC_RS15385
gene-VC_RS07430	517	788	747	760	940	735	803	1002	654	host	gene-VC_RS07430
gene-VC_RS11980	154	238	248	204	246	183	202	261	134	host	gene-VC_RS11980
gene-VC_RS15070	195	278	239	179	322	237	307	368	257	host	gene-VC_RS15070
gene-VC_RS08540	1478	2091	1796	1835	2172	1819	1950	2105	1338	host	gene-VC_RS08540
gene-VC_RS08105	263	435	388	421	563	422	681	868	575	host	gene-VC_RS08105
gene-VC_RS12905	1321	1616	1636	2564	2388	2391	2505	2789	1917	host	rpmE
gene-VC_RS10525	1392	2179	1878	668	1828	1324	374	303	326	host	gene-VC_RS10525
gene-VC_RS16045	124	188	161	165	161	170	139	193	141	host	gene-VC_RS16045
gene-VC_RS08465	226	359	265	256	366	246	202	261	157	host	gene-VC_RS08465
gene-VC_RS16315	63	161	118	77	143	89	116	134	83	host	elbB
gene-VC_RS06775	312	435	384	248	299	238	139	192	141	host	gene-VC_RS06775
gene-VC_RS17950	84	125	90	608	929	584	462	580	333	host	gene-VC_RS17950
gene-VC_RS03385	463	574	557	877	948	822	1625	1723	1205	host	mutH
gene-VPVV882_gp51	235	217	300	1634	1141	1027	4067	3305	2317	phage	gene-VPVV882_gp51
gene-VC_RS14585	345	520	449	545	642	507	532	639	410	host	gene-VC_RS14585
gene-VC_RS02965	2838	4398	3574	3961	5060	3812	4070	4678	3094	host	gene-VC_RS02965
gene-VPVV882_gp06	1780	2378	1967	31730	32328	29484	59336	66164	43347	phage	gene-VPVV882_gp06
