Geneid	0_R1	0_R2	5_R1	5_R2	10_R1	10_R2	15_R1	15_R2	Entity	Symbol
gene-PA4067	33	120	53	130	16	22	14	14	host	oprG
gene-PA1478	21	25	16	28	5	8	5	1	host	gene-PA1478
gene-PA5520	145	175	65	89	19	20	13	4	host	gene-PA5520
gene-PA0609	479	457	263	359	71	87	45	33	host	trpE
gene-PA0790	15	10	22	28	3	5	0	1	host	gene-PA0790
gene-PA2910	12	8	11	11	3	2	2	1	host	gene-PA2910
gene-PPLUZ19_gp30	0	1	650	1103	1337	3159	157223	115266	phage	gp30
gene-PA1011	1411	1324	841	1277	209	255	170	102	host	gene-PA1011
gene-PA0226	15	8	11	10	1	3	0	1	host	gene-PA0226
gene-PA5335	73	37	50	68	22	15	6	7	host	gene-PA5335
gene-PA2158	10	8	6	7	1	4	1	0	host	gene-PA2158
gene-PA1163	46	55	24	47	12	14	14	6	host	ndvB
gene-PA0665	362	405	259	370	78	105	39	40	host	gene-PA0665
gene-PA5265	98	73	31	53	15	12	7	4	host	gene-PA5265
gene-PA3941	31	30	29	28	7	6	5	2	host	gene-PA3941
gene-PA2944	45	29	26	38	11	8	5	4	host	cobN
gene-PA4864	10	4	0	2	1	3	1	0	host	ureD
gene-PA1871	45	110	8	31	2	9	6	3	host	lasA
gene-PA2907	28	19	16	23	9	5	0	1	host	cobL
gene-PA0451	54	38	18	22	4	4	1	4	host	gene-PA0451
gene-PA2304	33	37	15	27	3	3	0	1	host	ambC
gene-PA0529	30	20	12	36	0	2	1	0	host	gene-PA0529
gene-PA3747	40	42	16	29	3	7	2	1	host	gene-PA3747
gene-PA4417	475	388	251	480	39	47	28	12	host	murE
gene-PA2775.1	20	25	4	7	3	10	3	3	host	gene-PA2775.1
gene-PA4581	72	88	17	23	3	8	5	1	host	rtcR
gene-PA4486	64	55	62	78	7	13	6	4	host	gene-PA4486
gene-PA0380	10	15	9	19	8	8	6	0	host	gene-PA0380
gene-PA2000	325	121	342	329	67	44	14	11	host	dhcB
gene-PA3442	11	14	25	31	2	1	4	2	host	gene-PA3442
gene-PA1998	20	19	15	19	2	2	1	0	host	dhcR
gene-PA0309	50	36	19	28	11	8	4	4	host	gene-PA0309
gene-PPLUZ19_gp33	0	0	34	80	40	101	19914	14042	phage	gp33
gene-PA5297	28	17	20	28	5	2	3	0	host	poxB
gene-PA1510	108	107	78	128	12	14	13	3	host	gene-PA1510
gene-PA2895	41	32	23	42	3	4	3	1	host	gene-PA2895
gene-PA1668	12	17	12	27	4	5	9	2	host	gene-PA1668
gene-PA0345	17	22	5	7	1	5	1	2	host	gene-PA0345
gene-PA1829	78	54	35	48	5	5	4	5	host	gene-PA1829
gene-PA2949	53	50	38	67	8	21	6	4	host	gene-PA2949
gene-PA1144	5	4	4	2	2	0	5	1	host	gene-PA1144
gene-PA4831	13	14	2	11	1	1	1	1	host	gene-PA4831
gene-PA4412	391	345	234	364	37	26	13	11	host	murG
gene-PA1729	128	84	47	66	8	7	5	5	host	gene-PA1729
gene-PA5223	393	277	217	358	38	46	25	17	host	ubiH
gene-PA4857	12	10	4	9	4	1	0	0	host	gene-PA4857
gene-PA3867	13	22	6	11	2	4	2	1	host	gene-PA3867
gene-PA1624	183	108	94	97	13	8	6	8	host	gene-PA1624
gene-PA5370	86	123	66	83	26	21	16	14	host	gene-PA5370
gene-PA5523	43	33	32	61	10	15	12	6	host	gene-PA5523
gene-PA5526	16	36	18	29	6	6	4	3	host	gene-PA5526
gene-PA2280	19	15	13	27	8	6	3	5	host	gene-PA2280
gene-PA4542	188	166	141	204	33	40	24	22	host	clpB
gene-PA4339	95	63	25	25	5	3	4	2	host	gene-PA4339
gene-PA0560	27	38	26	30	10	4	0	2	host	gene-PA0560
gene-PA3017	124	78	25	62	3	6	7	7	host	gene-PA3017
gene-PA2909	19	8	8	7	3	3	1	0	host	gene-PA2909
gene-PA1384	8	8	1	7	2	1	0	0	host	galE
gene-PA0222	5	5	8	3	1	1	0	2	host	gene-PA0222
gene-PA0842	25	12	24	18	2	0	0	1	host	gene-PA0842
gene-PA4120	8	7	5	4	2	5	1	0	host	gene-PA4120
gene-PA3599	47	40	27	42	3	3	4	3	host	gene-PA3599
gene-PA2093	10	7	7	3	0	1	0	0	host	gene-PA2093
gene-PA3463	9	7	1	8	0	0	0	0	host	gene-PA3463
gene-PA1796.2	109	241	111	222	74	100	51	26	host	gene-PA1796.2
gene-PA3481	154	151	116	128	24	26	10	11	host	gene-PA3481
gene-PA5478	123	92	29	68	18	16	13	12	host	gene-PA5478
gene-PA0923	44	40	22	32	12	14	9	6	host	dinB
gene-PA1430	494	582	411	780	106	124	48	29	host	lasR
gene-PA2076	15	20	14	23	4	9	4	2	host	gene-PA2076
gene-PA2427	455	438	276	470	49	87	22	23	host	gene-PA2427
gene-PA1067	6	10	4	8	0	3	1	1	host	gene-PA1067
gene-PA0457.1	25	37	27	41	5	5	1	2	host	gene-PA0457.1
gene-PA1796.3	36	48	48	95	25	29	13	8	host	gene-PA1796.3
gene-PA0110	17	18	6	10	3	1	1	1	host	gene-PA0110
gene-PA5492	86	67	83	132	18	23	10	3	host	gene-PA5492
gene-PA4718	59	63	47	66	6	10	3	4	host	gene-PA4718
gene-PA1502	24	16	12	6	2	4	2	4	host	gcl
gene-PA0938	805	1151	445	923	102	172	88	47	host	gene-PA0938
gene-PA0202	6	5	9	10	4	3	0	0	host	gene-PA0202
gene-PA2252	23	18	9	9	4	0	1	2	host	gene-PA2252
gene-PA3716	249	312	229	353	97	129	72	49	host	gene-PA3716
gene-PPLUZ19_gp13.1	0	0	70	43	38326	31338	15598	13656	phage	gp13.1
gene-PA2165	20	16	7	14	3	3	0	2	host	gene-PA2165
gene-PA3236	43	26	22	21	7	6	3	1	host	gene-PA3236
gene-PA1763	35	48	36	49	5	4	0	3	host	gene-PA1763
gene-PA3072	3	1	1	3	0	0	1	0	host	gene-PA3072
gene-PA5380	58	76	25	38	19	12	16	17	host	gbdR
gene-PA1674	241	316	139	214	56	63	32	30	host	folE2
gene-PA2957	100	136	70	112	30	44	46	25	host	gene-PA2957
gene-PA3386	6	12	6	15	1	3	3	1	host	gene-PA3386
gene-PA4113	14	17	10	21	7	8	4	2	host	gene-PA4113
gene-PA5092	44	25	23	44	9	4	4	1	host	hutI
gene-PA3488	26	39	19	31	5	6	10	2	host	gene-PA3488
gene-PA5546	240	158	58	72	21	25	19	13	host	gene-PA5546
gene-PA3413	174	125	33	57	11	7	9	8	host	gene-PA3413
gene-PA1989	49	38	30	41	5	4	4	1	host	pqqE
gene-PA0177	61	70	38	71	9	15	6	6	host	gene-PA0177
gene-PA3026	76	51	29	56	8	9	5	5	host	gene-PA3026
gene-PA3685	48	68	52	100	21	21	14	8	host	gene-PA3685
gene-PA2360	66	55	45	40	8	7	4	2	host	gene-PA2360
gene-PA1518	6	9	6	3	1	1	0	2	host	gene-PA1518
gene-PA3856	48	31	37	47	4	5	2	1	host	gene-PA3856
gene-PA3152	187	306	176	343	31	47	15	7	host	hisH2
gene-PA1073	97	122	157	213	9	10	8	8	host	braD
gene-PA3204	47	49	21	37	7	3	3	5	host	gene-PA3204
gene-PA4027	17	16	13	13	3	3	1	3	host	gene-PA4027
gene-PA2267	69	42	21	18	6	1	3	3	host	gene-PA2267
gene-PA1758	158	151	100	111	22	21	9	4	host	pabB
gene-PA0272	55	50	29	29	3	11	4	7	host	gene-PA0272
gene-PA5093	26	28	24	26	6	6	1	0	host	gene-PA5093
gene-PA5021	63	53	15	18	6	5	2	2	host	gene-PA5021
gene-PA3337	18	25	7	29	1	8	2	0	host	rfaD
gene-PA3996	626	566	499	779	107	128	61	40	host	lis
gene-PA4559	191	359	298	422	67	72	48	26	host	lspA
gene-PA4521	111	76	44	70	9	9	7	2	host	gene-PA4521
gene-PA4808	56	49	30	35	12	6	6	2	host	selA
gene-PA4191	19	12	16	29	2	9	0	0	host	gene-PA4191
gene-PA4150	39	31	15	15	1	3	6	1	host	gene-PA4150
gene-PA3129	95	83	36	77	20	21	12	16	host	gene-PA3129
gene-PA4722	157	164	77	115	18	20	10	5	host	gene-PA4722
gene-PA5306	55	107	70	72	11	21	13	4	host	gene-PA5306
gene-PA3309	102	114	34	80	6	15	11	8	host	gene-PA3309
gene-PA2237	41	40	63	106	13	18	3	3	host	pslG
gene-PA0811	73	55	52	93	22	28	12	6	host	gene-PA0811
gene-PA4095	1	4	1	0	0	0	1	0	host	gene-PA4095
gene-PA2105	61	80	43	60	1	4	4	2	host	gene-PA2105
gene-PA3578	298	198	97	165	14	18	7	5	host	gene-PA3578
gene-PA2380	21	34	8	21	4	6	1	6	host	gene-PA2380
gene-PA1595	65	74	27	68	18	5	8	8	host	gene-PA1595
gene-PA5379	9	9	8	6	5	4	4	6	host	sdaB
gene-PA1817	189	137	58	94	16	18	7	6	host	gene-PA1817
gene-PA2684	350	304	188	344	41	71	35	21	host	gene-PA2684
gene-PA2162	13	10	7	14	3	1	0	0	host	gene-PA2162
gene-PA3470	42	29	45	45	11	8	5	2	host	gene-PA3470
gene-PA5352	3	4	3	6	1	0	1	1	host	gene-PA5352
gene-PA5140	245	265	182	259	35	40	26	10	host	hisF1
gene-PA3664	79	101	55	89	23	20	14	6	host	gene-PA3664
gene-PA0986	5	8	1	4	1	0	1	0	host	gene-PA0986
gene-PA0708	3	10	5	10	1	3	0	0	host	gene-PA0708
gene-PA0890	70	169	87	147	17	15	4	5	host	aotM
gene-PA0862	164	150	64	75	9	13	3	5	host	gene-PA0862
gene-PA4682	33	34	11	20	13	10	11	5	host	gene-PA4682
gene-PA1085	229	144	192	201	28	17	13	11	host	flgJ
gene-PA3142	114	118	73	158	31	35	24	10	host	gene-PA3142
gene-PA4145	41	24	11	25	5	4	0	2	host	gene-PA4145
gene-PA3443	4	6	3	7	0	3	1	0	host	gene-PA3443
gene-PA4595	774	619	531	653	170	141	82	59	host	gene-PA4595
gene-PA4969	141	111	38	57	10	10	6	3	host	cpdA
gene-PA4277.1	250	577	320	699	233	412	171	97	host	gene-PA4277.1
gene-PA3293	14	5	5	7	2	1	4	1	host	gene-PA3293
gene-PA1351	8	6	2	7	1	2	1	2	host	gene-PA1351
gene-PA5197	67	74	37	54	8	15	10	8	host	rimK
gene-PA1519	5	4	5	5	0	3	1	0	host	gene-PA1519
gene-PA0870	727	808	1026	1695	136	137	47	32	host	phhC
gene-PA2483	100	98	86	134	21	15	10	8	host	gene-PA2483
gene-PA5211	11	7	7	5	3	4	1	3	host	gene-PA5211
gene-PA5539	9	13	6	8	1	1	0	1	host	gene-PA5539
gene-PA1858	15	10	10	12	2	8	1	0	host	str
gene-PA0886	16	13	7	13	2	2	0	2	host	gene-PA0886
gene-PA4564	336	309	182	236	52	65	47	34	host	gene-PA4564
gene-PA2352	23	21	22	25	8	8	4	1	host	gene-PA2352
gene-PA0919	104	77	75	70	21	25	11	10	host	gene-PA0919
gene-PA5454	523	493	96	163	15	10	5	7	host	rmd
gene-PA3033	26	12	9	11	3	4	3	2	host	gene-PA3033
gene-PA0570	17	12	3	16	2	3	1	2	host	gene-PA0570
gene-PA1055	8	11	10	23	2	7	4	3	host	gene-PA1055
gene-PA3119	56	80	26	52	3	2	2	0	host	gene-PA3119
gene-PA0895	1119	1118	205	522	45	55	36	21	host	aruC
gene-PA1328	14	16	8	14	0	1	0	2	host	gene-PA1328
gene-PA0099	50	111	56	121	17	22	15	7	host	gene-PA0099
gene-PA3459	41	39	21	27	6	5	1	1	host	gene-PA3459
gene-PA3473	36	33	13	37	10	8	4	3	host	gene-PA3473
gene-PA5318	29	23	10	28	8	8	5	3	host	gene-PA5318
gene-PA3963	17	17	4	12	1	2	1	3	host	gene-PA3963
gene-PA4828	18	19	5	9	2	1	0	1	host	gene-PA4828
gene-PA4982	40	26	15	22	2	1	0	1	host	gene-PA4982
gene-PA5224	863	771	489	715	75	109	52	47	host	pepP
gene-PA0861	302	364	122	236	19	26	17	8	host	gene-PA0861
gene-PA4627	36	20	29	34	8	4	7	3	host	gene-PA4627
gene-PA2755a	50	20	14	18	9	1	3	3	host	gene-PA2755a
gene-PA2501	8	30	4	4	3	5	3	0	host	gene-PA2501
gene-PA4813	6	7	3	6	1	1	0	0	host	lipC
gene-PA0725	9	15	2	8	0	0	1	1	host	gene-PA0725
gene-PA1516	10	21	7	8	1	0	0	1	host	gene-PA1516
gene-PA0181	42	24	8	7	4	2	2	1	host	gene-PA0181
gene-PA0445	38	46	25	50	6	9	5	5	host	gene-PA0445
gene-PA0371	47	61	86	77	14	13	6	8	host	gene-PA0371
gene-PA1709	5732	1075	3064	952	962	215	52	205	host	popD
gene-PA2750a	40	45	22	30	6	15	2	2	host	gene-PA2750a
gene-PA2772a	13	8	7	14	0	5	2	0	host	gene-PA2772a
gene-PA0885	11	7	1	7	1	1	1	2	host	gene-PA0885
gene-PA4277	5356	8329	5083	9113	2311	3125	2068	1257	host	tufB
gene-PA3114	88	85	101	151	18	12	10	5	host	truA
gene-PA3938	9	10	4	10	0	4	0	1	host	gene-PA3938
gene-PA5270	43	29	14	25	4	4	2	3	host	gene-PA5270
gene-PA1128	25	25	12	15	5	4	1	1	host	gene-PA1128
gene-PA4806	17	20	15	19	4	0	0	2	host	gene-PA4806
gene-PA2785	2	1	1	1	1	0	1	0	host	gene-PA2785
gene-PA3432	2	0	2	1	1	2	0	1	host	gene-PA3432
gene-PA2697	8	1	2	7	0	2	0	0	host	gene-PA2697
gene-PA0631	18	24	19	34	13	27	10	9	host	gene-PA0631
gene-PA3301	75	82	65	82	17	16	7	10	host	gene-PA3301
gene-PA1804	3139	3577	1941	2772	517	593	278	175	host	hupB
gene-PA4649	9	5	1	9	8	1	0	1	host	gene-PA4649
gene-PA1038	25	28	18	23	4	5	2	3	host	gene-PA1038
gene-PA3365	45	33	33	49	4	3	0	0	host	gene-PA3365
gene-PA3375	4	3	3	5	0	0	1	0	host	gene-PA3375
gene-PA1114	35	24	20	23	1	5	1	0	host	gene-PA1114
gene-PA2725	59	84	40	64	16	13	9	8	host	gene-PA2725
gene-PA0423	6775	8819	5780	7720	1271	1399	485	344	host	pasP
gene-PA5346	280	331	113	195	37	40	23	24	host	gene-PA5346
gene-PA2416	19	11	5	14	0	3	0	0	host	treA
gene-PA1003	249	305	254	456	28	38	15	15	host	mvfR
gene-PA2998	103	222	220	307	50	68	38	24	host	nqrB
gene-PA1049	48	60	41	61	9	14	9	1	host	pdxH
gene-PA0814	6	6	8	5	0	3	2	0	host	gene-PA0814
gene-PA1994	39	27	18	32	6	2	5	0	host	gene-PA1994
gene-PA1061	90	59	46	76	8	11	6	10	host	gene-PA1061
gene-PA2886	17	15	3	9	1	0	2	2	host	atuA
gene-PA3172	84	113	118	156	34	31	20	15	host	gene-PA3172
gene-PA2595	12	17	11	15	3	4	3	0	host	gene-PA2595
gene-PA0568	65	61	27	35	4	4	8	5	host	gene-PA0568
gene-PA3916	33	26	26	27	8	10	4	2	host	moaE
gene-PA5114	144	123	64	145	36	55	34	13	host	gene-PA5114
gene-PA0364	23	16	18	26	7	3	4	1	host	gene-PA0364
gene-PA5113	133	141	94	122	25	40	30	8	host	gene-PA5113
gene-PA4663	114	107	72	141	14	36	17	8	host	moeB
gene-PA0340	33	53	17	38	8	6	4	4	host	gene-PA0340
gene-PA3195	212	247	247	399	25	31	17	13	host	gapA
gene-PA0850	39	15	11	13	2	3	0	3	host	gene-PA0850
gene-PA2915	65	27	16	16	0	6	3	2	host	gene-PA2915
gene-PA5367	182	101	59	85	36	44	38	38	host	pstA
gene-PA1464	963	799	766	967	98	96	36	38	host	gene-PA1464
gene-PA1381	8	11	7	7	0	4	2	1	host	gene-PA1381
gene-PA4315	312	308	208	273	24	40	26	14	host	mvaT
gene-PA4812	155	173	129	223	14	22	11	5	host	fdnG
gene-PA2983	256	292	136	272	46	43	18	17	host	gene-PA2983
gene-PA2500	22	35	6	5	0	3	3	0	host	gene-PA2500
gene-PA3425	46	28	21	12	2	2	1	1	host	gene-PA3425
gene-PA4137	7	6	5	10	3	8	2	1	host	gene-PA4137
gene-PA3671	62	76	13	10	2	3	4	3	host	gene-PA3671
gene-PA3531	22	22	966	1271	601	788	384	238	host	bfrB
gene-PA0032a	83	72	41	30	5	7	2	2	host	gene-PA0032a
gene-PA0598	177	129	87	110	17	34	17	8	host	gene-PA0598
gene-PA3229	23	30	12	18	4	2	3	2	host	gene-PA3229
gene-PA2714	25	17	10	11	1	6	3	2	host	gene-PA2714
gene-PA0677	4	4	0	3	0	1	0	2	host	gene-PA0677
gene-PA0066	34	49	9	20	3	13	6	2	host	gene-PA0066
gene-PA4980	9	23	4	7	2	0	0	1	host	gene-PA4980
gene-PA3940	211	238	184	241	77	58	28	29	host	gene-PA3940
gene-PA5058	75	84	32	69	9	15	11	8	host	phaC2
gene-PA1388	22	22	10	21	3	3	1	0	host	gene-PA1388
gene-PA3824	33	60	104	152	26	19	12	11	host	queA
gene-PA3175	5	5	7	7	3	2	4	3	host	gene-PA3175
gene-PA3448	3	3	0	1	0	0	0	0	host	gene-PA3448
gene-PA5162	117	131	86	125	25	30	10	8	host	rmlD
gene-PA3778	39	27	14	37	2	4	5	2	host	gene-PA3778
gene-PA5076	194	291	130	194	39	58	48	43	host	gene-PA5076
gene-PA1813	38	28	18	26	8	9	4	0	host	gene-PA1813
gene-PA2334	5	3	2	1	0	1	1	0	host	gene-PA2334
gene-PA4446	96	116	99	127	29	33	21	13	host	algW
gene-PA2688	49	43	16	19	4	3	7	5	host	pfeA
gene-PA5536	2	2	0	4	1	1	0	0	host	gene-PA5536
gene-PA1039	29	26	15	29	5	5	3	3	host	gene-PA1039
gene-PA3841	4653	1073	1345	417	272	71	19	71	host	exoS
gene-PA1341	172	29	299	106	22	12	6	8	host	gene-PA1341
gene-PA0979	15	13	2	9	0	2	1	0	host	gene-PA0979
gene-PA4531	82	70	48	69	10	17	9	4	host	gene-PA4531
gene-PA4131	7	14	11	13	8	12	11	11	host	gene-PA4131
gene-PA4691	40	35	26	29	4	13	8	8	host	gene-PA4691
gene-PA0355	15	6	10	4	1	2	2	1	host	pfpI
gene-PA2743	9949	14330	9850	17336	3000	4774	2071	1271	host	infC
gene-PA1342	792	155	792	337	63	43	9	29	host	gene-PA1342
gene-PA4827	46	33	18	20	3	5	2	5	host	gene-PA4827
gene-PA1399	24	28	13	12	4	4	4	3	host	gene-PA1399
gene-PA3145	109	310	171	394	38	70	27	11	host	wbpL
gene-PA1887	42	24	10	15	2	3	0	1	host	gene-PA1887
gene-PA1361	37	47	47	88	16	23	5	7	host	gene-PA1361
gene-PA4367	124	114	42	66	11	18	11	8	host	bifA
gene-PA4726.1	18	21	10	11	8	7	3	2	host	gene-PA4726.1
gene-PA0291	276	308	853	862	251	276	54	48	host	oprE
gene-PA4528	249	273	188	287	28	24	12	18	host	pilD
gene-PA1252	57	38	11	17	6	2	0	1	host	gene-PA1252
gene-PA0024	69	90	55	81	20	28	14	6	host	hemF
gene-PA4658	28	19	11	17	2	7	2	1	host	gene-PA4658
gene-PA4311	49	39	29	32	9	14	10	9	host	gene-PA4311
gene-PA5262	187	241	78	99	16	23	18	7	host	algZ
gene-PA4373	121	135	109	171	13	12	2	4	host	gene-PA4373
gene-PA2618	30	26	18	26	13	16	3	3	host	gene-PA2618
gene-PA4848	591	775	2240	3167	576	691	215	98	host	accC
gene-PA2600	11	18	4	10	1	1	0	0	host	gene-PA2600
gene-PA1103	312	252	180	270	24	44	14	8	host	gene-PA1103
gene-PA2778	55	17	28	26	8	6	1	2	host	gene-PA2778
gene-PA1178	33	33	38	45	22	17	16	18	host	oprH
gene-PA4579	136	129	82	137	9	27	22	9	host	gene-PA4579
gene-PA3094	603	462	226	429	48	63	15	23	host	gene-PA3094
gene-PA5275	269	201	92	154	26	38	9	12	host	gene-PA5275
gene-PA4550	249	172	180	213	24	17	8	6	host	fimU
gene-PA3059	10	11	8	10	5	3	2	0	host	pelF
gene-PA0006	55	50	32	55	7	21	12	7	host	gene-PA0006
gene-PA1020	43	38	18	30	3	3	5	1	host	gene-PA1020
gene-PA4603	177	124	170	238	27	22	7	11	host	gene-PA4603
gene-PA4041	44	31	15	17	3	6	2	1	host	gene-PA4041
gene-PA2573	223	197	115	153	21	29	18	14	host	gene-PA2573
gene-PA5494	59	60	36	62	11	15	11	9	host	gene-PA5494
gene-PA3695	98	97	83	111	19	18	4	10	host	gene-PA3695
gene-PA3720	4	5	5	8	0	0	0	0	host	gene-PA3720
gene-PA1139	34	28	13	12	6	5	1	0	host	gene-PA1139
gene-PA1746	17	11	11	13	3	5	1	1	host	gene-PA1746
gene-PA5109	133	97	88	124	14	18	9	6	host	gene-PA5109
gene-PA3430	12	12	14	10	3	5	2	1	host	gene-PA3430
gene-PA4464	312	274	89	119	28	21	12	13	host	ptsN
gene-PA3245	419	478	174	257	54	64	42	25	host	minE
gene-PA0601	127	143	56	70	13	15	11	3	host	gene-PA0601
gene-PA3908	32	45	34	75	10	20	12	11	host	gene-PA3908
gene-PA3704	527	384	337	451	46	49	23	17	host	wspE
gene-PA0691	1	2	0	1	1	0	1	1	host	gene-PA0691
gene-PA1602	8	3	12	3	3	1	0	4	host	gene-PA1602
gene-PA4194	3	3	1	3	2	1	0	0	host	gene-PA4194
gene-PA1874	184	130	86	132	31	33	26	16	host	gene-PA1874
gene-PA0668.2	290	633	225	423	160	349	228	127	host	gene-PA0668.2
gene-PA0489	1	2	1	5	0	0	0	0	host	gene-PA0489
gene-PA1960	17	14	9	13	5	3	4	2	host	gene-PA1960
gene-PA0125	16	15	5	6	2	3	3	0	host	gene-PA0125
gene-PA2912	5	1	3	7	1	1	2	0	host	gene-PA2912
gene-PA3391	12	7	3	9	5	1	1	3	host	nosR
gene-PA4105	4	1	1	0	0	0	0	0	host	gene-PA4105
gene-PA4268	1507	4089	2000	4537	961	1693	818	480	host	rpsL
gene-PA5145	58	28	20	20	3	7	2	2	host	gene-PA5145
gene-PA5023	99	65	53	76	6	9	4	4	host	gene-PA5023
gene-PA0182	11	3	3	9	1	2	0	0	host	gene-PA0182
gene-PA3587	33	14	15	14	5	4	0	1	host	metR
gene-PA4334	41	36	21	36	6	3	8	2	host	gene-PA4334
gene-PA2942.1	21	18	4	6	4	2	2	1	host	gene-PA2942.1
gene-PA3700	201	350	472	705	130	171	62	52	host	lysS
gene-PA0413	3333	2676	1861	2948	344	394	138	120	host	chpA
gene-PA2260	5	4	3	3	1	0	0	0	host	gene-PA2260
gene-PA4750	644	641	523	817	54	59	19	14	host	folP
gene-PA2625	26	19	19	20	2	8	5	3	host	gene-PA2625
gene-PA3441	24	27	36	55	5	10	3	2	host	gene-PA3441
gene-PA5351	30	32	15	30	9	15	6	5	host	rubA1
gene-PA4231	568	373	800	798	136	67	20	20	host	pchA
gene-PA3138	317	238	147	196	31	24	19	9	host	uvrB
gene-PA4648	3	3	0	4	0	2	1	0	host	gene-PA4648
gene-PA0644	43	74	38	85	25	58	32	13	host	gene-PA0644
gene-PA5373	57	59	950	516	232	85	36	66	host	betB
gene-PA3084	69	76	84	95	26	26	16	10	host	gene-PA3084
gene-PA2329	4	3	1	2	0	1	0	2	host	gene-PA2329
gene-PA0600	229	218	102	153	23	36	24	14	host	gene-PA0600
gene-PA0789	105	207	241	417	37	37	14	7	host	gene-PA0789
gene-PA5094	27	34	17	28	4	3	2	4	host	gene-PA5094
gene-PA1387	43	43	11	35	4	9	2	1	host	gene-PA1387
gene-PA5013	635	1042	565	832	161	216	144	104	host	ilvE
gene-PA1612	36	20	24	36	10	7	7	5	host	gene-PA1612
gene-PA1021	42	32	17	18	8	5	5	0	host	gene-PA1021
gene-PA1113	29	19	27	42	5	7	2	3	host	gene-PA1113
gene-PA1931	11	4	6	9	3	0	2	1	host	gene-PA1931
gene-PA1967	225	78	43	34	10	5	4	4	host	gene-PA1967
gene-PA5240	1120	1003	443	595	120	141	97	53	host	trxA
gene-PA3988	214	241	240	332	43	40	21	16	host	gene-PA3988
gene-PA3453	116	98	58	83	27	25	20	10	host	gene-PA3453
gene-PA4867	21	20	6	12	2	2	4	1	host	ureB
gene-PA3170	57	80	52	61	13	17	10	7	host	gene-PA3170
gene-PA1344	100	34	32	26	9	4	7	4	host	gene-PA1344
gene-PA2458	94	112	101	240	29	58	21	8	host	gene-PA2458
gene-PA0120	50	20	9	14	1	3	3	1	host	gene-PA0120
gene-PA1096	507	435	245	318	39	25	12	10	host	gene-PA1096
gene-PA1146	15	15	4	12	3	1	1	0	host	gene-PA1146
gene-PA1753	120	127	53	81	19	11	6	6	host	gene-PA1753
gene-PA0620	363	467	427	767	366	450	225	124	host	gene-PA0620
gene-PA2652	124	116	95	94	15	12	10	11	host	gene-PA2652
gene-PA2008	385	319	352	439	24	22	9	14	host	fahA
gene-PA4117	157	176	115	175	23	16	9	8	host	bphP
gene-PA0160	7	12	6	7	2	2	3	1	host	gene-PA0160
gene-PA4288	11	16	5	14	9	3	7	5	host	gene-PA4288
gene-PA5064	48	37	43	35	10	8	4	7	host	gene-PA5064
gene-PA4661	617	549	361	478	136	155	77	61	host	pagL
gene-PA1918	10	11	4	8	0	1	1	0	host	gene-PA1918
gene-PA3031.1	1	4	1	1	0	1	0	0	host	gene-PA3031.1
gene-PA4849	9	12	19	33	5	6	2	1	host	gene-PA4849
gene-PA3574	73	52	29	46	7	13	7	1	host	nalD
gene-PA3326	75	501	101	593	14	114	39	11	host	gene-PA3326
gene-PA3271	192	122	92	185	18	17	7	13	host	gene-PA3271
gene-PA1300	619	474	27	35	4	8	6	2	host	gene-PA1300
gene-PA3064	12	22	7	12	5	2	5	1	host	pelA
gene-PA4219	306	221	492	566	58	39	16	19	host	gene-PA4219
gene-PA4419	56	65	17	42	7	6	4	3	host	ftsL
gene-PA3924	827	611	416	435	51	37	18	20	host	gene-PA3924
gene-PA2498	7	4	2	2	0	0	1	0	host	gene-PA2498
gene-PA3699	99	80	33	54	12	12	8	7	host	gene-PA3699
gene-PA2302	138	269	114	345	17	37	23	11	host	ambE
gene-PA0646	254	356	170	261	112	158	70	56	host	gene-PA0646
gene-PA3312	36	24	7	23	1	5	3	3	host	gene-PA3312
gene-PA4111	42	27	29	25	7	7	2	2	host	gene-PA4111
gene-PA2817	27	27	19	28	9	6	6	8	host	gene-PA2817
gene-PA3735	164	235	159	255	37	44	27	14	host	thrC
gene-PA3379	2	0	0	3	1	0	0	0	host	gene-PA3379
gene-PA1060	33	26	25	39	5	9	8	3	host	gene-PA1060
gene-PA5190	55	52	36	29	12	5	2	4	host	gene-PA5190
gene-PA3876	17	12	1	9	2	4	1	0	host	narK2
gene-PA0854	47	29	28	24	2	3	8	2	host	fumC2
gene-PA2615	581	537	546	810	111	130	69	43	host	ftsK
gene-PA4820	7	0	0	1	1	1	0	0	host	gene-PA4820
gene-PA5251	71	80	86	121	8	7	7	7	host	gene-PA5251
gene-PA2143	5	0	0	3	0	1	0	1	host	gene-PA2143
gene-PA1435	5	9	4	7	2	4	0	0	host	gene-PA1435
gene-PA1488	14	10	0	9	2	2	2	1	host	gene-PA1488
gene-PA3999	419	553	477	684	97	105	62	51	host	dacC
gene-PA2813	112	81	31	44	17	5	6	4	host	gene-PA2813
gene-PA4707	475	443	190	241	20	20	13	11	host	gene-PA4707
gene-PA3447	4	3	2	1	1	0	0	0	host	gene-PA3447
gene-PA4747	1499	2267	1093	2203	384	605	284	155	host	secG
gene-PA2018	165	204	160	272	52	49	24	24	host	gene-PA2018
gene-PA2978	124	165	152	204	31	24	11	8	host	ptpA
gene-PA1137	10	17	6	9	1	2	1	0	host	gene-PA1137
gene-PA2517	1	3	1	1	0	0	1	0	host	xylY
gene-PA4909	51	35	35	73	11	9	3	3	host	gene-PA4909
