Geneid	5_R1	5_R2	15_R1	15_R2	35_R1	35_R2	Entity	Symbol
gene-PA0928	27	15	7	12	6	19	host	gacS
gene-PA1395	4	3	0	2	0	2	host	gene-PA1395
gene-PHIKZ_p34	573	479	154	108	25	111	phage	gene-PHIKZ_p34
gene-PA3257	56	44	30	29	20	28	host	prc
gene-PA1049	9	12	2	4	1	5	host	pdxH
gene-PA0155	29	14	4	12	3	9	host	pcaR
gene-PA3735	19	13	7	13	4	8	host	thrC
gene-PHIKZ216	409	346	1412	806	178	423	phage	gene-PHIKZ216
gene-PA5093	7	14	0	11	4	7	host	gene-PA5093
gene-PA1767	34	29	12	11	6	10	host	gene-PA1767
gene-PA2948	12	9	2	1	0	3	host	cobM
gene-PA1170	3	7	0	5	5	7	host	gene-PA1170
gene-PA1183	81	51	26	20	1	12	host	dctA
gene-PA1431	25	19	24	9	2	4	host	rsaL
gene-PA0559	18	13	8	7	1	7	host	gene-PA0559
gene-PA3643	30	15	4	8	3	4	host	lpxB
gene-PHIKZ210	56	60	569	269	36	140	phage	gene-PHIKZ210
gene-PA2565	3	1	2	0	0	0	host	gene-PA2565
gene-PA2608	5	2	1	2	1	0	host	gene-PA2608
gene-PA2873	11	11	3	8	0	12	host	gene-PA2873
gene-PA2442	5	2	0	2	1	6	host	gcvT2
gene-PHIKZ_p69	3	3	8	6	4	24	phage	gene-PHIKZ_p69
gene-PA0987	1	4	1	2	0	1	host	gene-PA0987
gene-PA4067	58	47	10	15	1	9	host	oprG
gene-PA5021	26	18	5	13	5	11	host	gene-PA5021
gene-PHIKZ007	98	113	50	34	4	51	phage	gene-PHIKZ007
gene-PA1026	7	2	1	1	2	5	host	gene-PA1026
gene-PA4923	5	7	2	6	3	4	host	gene-PA4923
gene-PA1411	3	13	0	4	2	5	host	gene-PA1411
gene-PA4934	43	38	19	22	7	6	host	rpsR
gene-PA0521	4	5	1	2	0	4	host	gene-PA0521
gene-PA3656	270	226	92	87	28	36	host	rpsB
gene-PA5366	15	14	6	3	8	13	host	pstB
gene-PA1833a	7	5	2	5	0	3	host	gene-PA1833a
gene-PA3176	2	2	2	3	0	0	host	gltS
gene-PA2603	4	4	5	10	4	8	host	gene-PA2603
gene-PA5534	11	6	2	2	2	5	host	gene-PA5534
gene-PA1107	5	15	4	7	1	9	host	gene-PA1107
gene-PA4277.1	230	381	78	59	6	11	host	gene-PA4277.1
gene-PA0012	5	6	5	5	1	4	host	gene-PA0012
gene-PA3822	18	9	6	5	0	3	host	gene-PA3822
gene-PA1569	5	4	0	6	0	5	host	gene-PA1569
gene-PA4795	5	3	0	4	3	5	host	gene-PA4795
gene-PA5113	9	9	4	8	0	13	host	gene-PA5113
gene-PA4439	32	21	9	10	3	6	host	trpS
gene-PA2395	7	3	2	1	1	3	host	pvdO
gene-PA4900	11	9	1	6	1	6	host	gene-PA4900
gene-PA2359	6	3	2	1	1	2	host	gene-PA2359
gene-PA1855	2	0	0	2	2	3	host	gene-PA1855
gene-PA2149	6	2	1	2	0	0	host	gene-PA2149
gene-PA1817	6	1	3	0	2	3	host	gene-PA1817
gene-PA0230	17	15	5	10	1	12	host	pcaB
gene-PA2878	6	5	3	6	0	2	host	gene-PA2878
gene-PA5536	3	2	1	2	1	3	host	gene-PA5536
gene-PA0005	21	20	5	13	1	5	host	lptA
gene-PA1809	10	7	2	7	1	4	host	gene-PA1809
gene-PA2193	3	1	0	1	1	1	host	hcnA
gene-PA3262.1	1673	1402	737	492	112	120	host	gene-PA3262.1
gene-PA4547	16	17	4	8	4	1	host	pilR
gene-PA5210	24	30	15	24	7	18	host	gene-PA5210
gene-PA4849	11	10	3	3	0	2	host	gene-PA4849
gene-PA1319	6	5	1	6	1	7	host	cyoC
gene-PA4746.1	11436	10904	5910	3832	1051	484	host	gene-PA4746.1
gene-PA5477	30	12	6	17	1	13	host	gene-PA5477
gene-PA2468	4	2	0	2	5	3	host	foxI
gene-PA3354	7	5	1	5	1	5	host	gene-PA3354
gene-PA2797	10	9	2	1	4	2	host	gene-PA2797
gene-PA3482	74	47	38	33	8	22	host	metG
gene-PA2385	6	11	2	7	1	11	host	pvdQ
gene-PHIKZ012	120	85	58	28	6	43	phage	gene-PHIKZ012
gene-PA3062	2	4	1	5	1	2	host	pelC
gene-PA2837	10	4	2	4	2	8	host	gene-PA2837
gene-PA2196	6	6	4	2	2	2	host	gene-PA2196
gene-PA5219	18	20	12	8	3	18	host	gene-PA5219
gene-PA1332	4	2	0	6	3	0	host	gene-PA1332
gene-PA2396	6	7	3	4	1	4	host	pvdF
gene-PA1915	14	14	4	4	3	8	host	gene-PA1915
gene-PA4108	15	10	4	8	4	8	host	gene-PA4108
gene-PA4274	97	65	37	31	230	17	host	rplK
gene-PA2763	0	1	0	1	0	1	host	gene-PA2763
gene-PA3857	14	8	5	5	2	6	host	pcs
gene-PA0669	38	18	8	24	11	42	host	gene-PA0669
gene-PA0196	18	21	13	16	2	17	host	pntB
gene-PA0266	35	22	13	11	9	15	host	gene-PA0266
gene-PA0820	13	7	4	3	2	9	host	gene-PA0820
gene-PA0604	15	11	8	3	1	7	host	gene-PA0604
gene-PA4267	140	120	38	47	14	19	host	rpsG
gene-PA3145	28	25	5	9	0	3	host	wbpL
gene-PA3302	12	3	2	8	1	2	host	gene-PA3302
gene-PA2485	4	1	3	2	1	2	host	gene-PA2485
gene-PA3360	12	5	2	11	1	2	host	gene-PA3360
gene-PA1424a	1	4	1	1	0	1	host	gene-PA1424a
gene-PA4319	9	7	3	5	1	4	host	gene-PA4319
gene-PA4423	40	24	15	26	12	14	host	gene-PA4423
gene-PA1954	5	7	3	7	1	2	host	gene-PA1954
gene-PA1054	33	30	12	16	8	14	host	gene-PA1054
gene-PA0516	18	6	6	4	5	8	host	nirF
gene-PA2861	2	1	2	1	1	5	host	ligT
gene-PA2357	5	3	0	3	0	1	host	msuE
gene-PHIKZ297	4	6	93	75	16	128	phage	gene-PHIKZ297
gene-PA4806	8	11	3	3	1	4	host	gene-PA4806
gene-PA3242	14	10	5	8	1	7	host	gene-PA3242
gene-PA4704	7	8	2	2	0	1	host	cbpA
gene-PA3080	10	5	5	6	2	8	host	gene-PA3080
gene-PA2518	8	3	0	6	0	8	host	xylX
gene-PA0935	18	5	5	7	0	4	host	gene-PA0935
gene-PA4740	111	101	21	26	11	18	host	pnp
gene-PA4838	11	15	3	6	1	19	host	gene-PA4838
gene-PA4256	81	71	16	20	8	16	host	rplP
gene-PA5197	10	9	2	6	1	10	host	rimK
gene-PA2138	8	17	1	13	0	15	host	gene-PA2138
gene-PA3495	11	11	1	5	0	2	host	nth
gene-PA4192	4	15	2	1	0	7	host	gene-PA4192
gene-PA4406	136	86	51	47	19	21	host	lpxC
gene-PA0970	9	8	3	4	2	7	host	tolR
gene-PA2071	20	16	3	14	4	7	host	fusA2
gene-PA2652	17	10	4	7	2	5	host	gene-PA2652
gene-PA2938	12	12	7	8	1	6	host	gene-PA2938
gene-PA0168	11	3	3	5	1	3	host	gene-PA0168
gene-PA0582	2	7	0	1	0	2	host	folB
gene-PA2842	10	5	1	7	2	6	host	gene-PA2842
gene-PA3969a	5	4	2	6	2	4	host	gene-PA3969a
gene-PA2767	8	2	2	3	3	1	host	gene-PA2767
gene-PA1626	4	3	0	7	0	5	host	gene-PA1626
gene-PA4082	36	31	14	29	0	31	host	cupB5
gene-PA2934	3	2	2	3	0	8	host	cif
gene-PA0760	2	3	2	1	0	5	host	gene-PA0760
gene-PHIKZ003	4	2	94	81	11	106	phage	gene-PHIKZ003
gene-PA3442	5	2	1	3	0	4	host	gene-PA3442
gene-PA3784	4	7	3	5	0	3	host	gene-PA3784
gene-PA5516	11	9	6	9	4	5	host	pdxY
gene-PA1293	21	12	8	11	2	9	host	gene-PA1293
gene-PA4854	43	36	7	18	5	16	host	purH
gene-PA2244	7	3	5	6	0	3	host	pslN
gene-PA4313a	2	1	0	2	0	2	host	gene-PA4313a
gene-PA5357	8	11	2	3	0	4	host	gene-PA5357
gene-PA1843	50	39	7	28	8	19	host	metH
gene-PA2381	9	7	1	3	2	1	host	gene-PA2381
gene-PA0166	26	11	5	8	2	7	host	gene-PA0166
gene-PA1515	8	5	1	4	4	5	host	alc
gene-PA3710	13	13	6	13	0	8	host	gene-PA3710
gene-PA2177	12	11	4	4	4	11	host	gene-PA2177
gene-PA1066	3	6	0	1	0	2	host	gene-PA1066
gene-PA3688	1	1	2	4	1	1	host	gene-PA3688
gene-PHIKZ203	35	41	279	208	164	750	phage	gene-PHIKZ203
gene-PA0415	10	3	1	3	2	4	host	chpC
gene-PA3928	2	2	0	1	0	0	host	gene-PA3928
gene-PA2673	3	1	0	2	1	0	host	gene-PA2673
gene-PA0951	18	9	4	6	2	8	host	gene-PA0951
gene-PA4747	223	521	102	74	34	31	host	secG
gene-PA2172	3	4	2	2	0	3	host	gene-PA2172
gene-PA3548	17	11	6	9	2	5	host	algI
gene-PA1961	9	5	3	4	0	9	host	gene-PA1961
gene-PHIKZ_p90	5	3	66	37	11	35	phage	gene-PHIKZ_p90
gene-PA2017	11	4	2	3	1	3	host	gene-PA2017
gene-PA1475	5	10	5	12	3	3	host	ccmA
gene-PA2577	6	6	1	4	0	3	host	gene-PA2577
gene-PA2471	5	0	1	4	3	1	host	gene-PA2471
gene-PA4945	75	65	51	41	17	21	host	miaA
gene-PA4692	6	9	2	4	1	6	host	gene-PA4692
gene-PA1386	9	9	1	2	0	5	host	gene-PA1386
gene-PA2001	5	9	3	4	0	1	host	atoB
gene-PA5440a	4	2	0	1	1	0	host	gene-PA5440a
gene-PA5378	12	13	7	5	1	8	host	gene-PA5378
gene-PA4361	9	9	7	12	0	3	host	gene-PA4361
gene-PA1792	13	10	5	4	0	2	host	gene-PA1792
gene-PA2721	4	0	1	0	1	4	host	gene-PA2721
gene-PHIKZ025	34	23	77	38	229	864	phage	gene-PHIKZ025
gene-PA4727	23	17	6	22	4	11	host	pcnB
gene-PA1413	15	9	2	3	1	6	host	gene-PA1413
gene-PA1826	4	8	2	1	1	6	host	gene-PA1826
gene-PA0034	8	11	4	1	1	10	host	gene-PA0034
gene-PA0207	11	9	4	4	0	4	host	gene-PA0207
gene-PA3025	6	8	2	5	2	7	host	gene-PA3025
gene-PA0610	7	6	4	4	5	3	host	prtN
gene-PA3522	26	27	0	20	4	23	host	gene-PA3522
gene-PA3263	21	15	7	6	2	11	host	gene-PA3263
gene-PA4983	9	5	0	2	1	4	host	gene-PA4983
gene-PA3142	8	5	1	1	2	4	host	gene-PA3142
gene-PA1013.1	492	676	195	168	49	50	host	gene-PA1013.1
gene-PA0753	6	0	2	2	0	2	host	gene-PA0753
gene-PHIKZ298	23	15	191	108	133	491	phage	gene-PHIKZ298
gene-PA1561	20	17	12	9	5	6	host	aer
gene-PA3745	225	190	70	54	8	11	host	rpsP
gene-PA3615	11	16	4	8	4	7	host	gene-PA3615
gene-PA3443	14	6	3	5	0	4	host	gene-PA3443
gene-PA2907	9	9	4	13	0	4	host	cobL
gene-PA1960	8	8	1	3	0	2	host	gene-PA1960
gene-PA2922	4	6	2	5	0	5	host	gene-PA2922
gene-PA3462	20	25	5	13	2	11	host	gene-PA3462
gene-PA0628	5	10	1	4	2	3	host	gene-PA0628
gene-PHIKZ051	49	43	388	288	74	245	phage	gene-PHIKZ051
gene-PA0370	4	7	3	4	1	3	host	gene-PA0370
gene-PA1437	5	4	4	3	2	6	host	gene-PA1437
gene-PA3802	29	28	7	13	2	6	host	hisS
gene-PA3950	17	25	12	9	4	15	host	gene-PA3950
gene-PA1854	5	10	3	9	3	6	host	gene-PA1854
gene-PA3951	12	2	8	6	1	0	host	gene-PA3951
gene-PA1580	90	62	32	23	12	34	host	gltA
gene-PHIKZ_p27	7	13	67	64	53	268	phage	gene-PHIKZ_p27
gene-PA4185	6	11	3	3	1	2	host	gene-PA4185
gene-PA4885	12	11	1	5	0	7	host	irlR
gene-PA4550	6	4	3	1	2	4	host	fimU
gene-PA0664	8	5	3	2	0	1	host	gene-PA0664
gene-PA4984	7	9	3	3	2	5	host	gene-PA4984
gene-PA2472	9	8	4	5	0	6	host	gene-PA2472
gene-PA5267	4	6	0	3	4	6	host	hcpB
gene-PA5064	6	8	2	2	0	1	host	gene-PA5064
gene-PA5302	7	7	2	5	1	8	host	dadX
gene-PA1967	9	8	0	2	2	3	host	gene-PA1967
gene-PA2879	5	9	2	5	0	4	host	gene-PA2879
gene-PA4948	25	15	6	11	2	6	host	gene-PA4948
gene-PA3262	49	42	20	21	6	6	host	gene-PA3262
gene-PA0668	56	53	430	14	13	14	host	tyrZ
gene-PA0608	9	4	2	5	2	4	host	gene-PA0608
gene-PA4090	11	5	3	2	1	3	host	gene-PA4090
gene-PHIKZ202	10	9	81	48	42	161	phage	gene-PHIKZ202
gene-PA4164	4	4	1	5	1	2	host	gene-PA4164
gene-PA1250	5	1	3	8	1	3	host	aprI
gene-PA3992	17	24	14	17	7	12	host	gene-PA3992
gene-PA1217	11	9	3	10	2	4	host	gene-PA1217
gene-PA2142	4	4	1	2	0	3	host	gene-PA2142
gene-PA0890	8	11	1	6	1	6	host	aotM
gene-PHIKZ087	28	30	236	144	262	1201	phage	gene-PHIKZ087
gene-PA2378	26	15	3	13	2	10	host	gene-PA2378
gene-PA0113	13	12	4	11	2	4	host	gene-PA0113
gene-PA1325	8	1	1	3	0	3	host	gene-PA1325
gene-PA5495	17	13	6	8	2	9	host	thrB
gene-PA4628	21	17	4	7	3	14	host	lysP
gene-PA3746	62	55	30	22	8	16	host	ffh
gene-PA1469	4	3	2	5	0	2	host	gene-PA1469
gene-PA0306	15	15	2	10	3	6	host	gene-PA0306
gene-PA4302	8	9	1	3	1	4	host	tadA
gene-PA0560	6	7	5	4	2	2	host	gene-PA0560
gene-PA0188	21	11	3	8	3	8	host	gene-PA0188
gene-PA5206	7	15	4	7	2	4	host	argE
gene-PA4492	21	19	11	5	2	2	host	gene-PA4492
gene-PA5525	1	8	7	8	6	10	host	gene-PA5525
gene-PHIKZ_p60	11	11	59	34	8	53	phage	gene-PHIKZ_p60
gene-PA5313	25	17	15	11	3	12	host	gene-PA5313
gene-PHIKZ_t07	2	5	67	26	13	42	phage	gene-PHIKZ_t07
gene-PA1241	6	6	1	4	2	2	host	gene-PA1241
gene-PA4669.1	1554	1473	400	234	48	48	host	gene-PA4669.1
gene-PA5515	10	4	5	5	4	6	host	gene-PA5515
gene-PA4590	5	1	1	7	3	7	host	pra
gene-PA5429	89	53	39	45	42	34	host	aspA
gene-PA5181	37	29	10	144	7	21	host	gene-PA5181
gene-PA0021	6	7	3	1	0	3	host	gene-PA0021
gene-PA2800	26	32	11	9	4	13	host	gene-PA2800
gene-PA0689	17	10	1	5	5	11	host	gene-PA0689
gene-PA1631	6	4	2	7	1	7	host	gene-PA1631
gene-PA2963	14	11	6	8	2	5	host	gene-PA2963
gene-PA4367	14	19	11	7	3	7	host	bifA
gene-PHIKZ022	241	205	164	71	29	105	phage	gene-PHIKZ022
gene-PA5304	19	25	22	20	17	29	host	dadA
gene-PA0526	3	1	0	2	0	3	host	gene-PA0526
gene-PA4198	21	18	9	12	3	21	host	gene-PA4198
gene-PA3545	19	10	2	6	5	12	host	algG
gene-PA2942.1	8	4	3	4	1	2	host	gene-PA2942.1
gene-PA1105	5	5	1	2	0	4	host	fliJ
gene-PA3564	5	1	2	5	1	2	host	gene-PA3564
gene-PA2957	16	14	6	7	3	1	host	gene-PA2957
gene-PA0942	7	2	0	6	1	3	host	gene-PA0942
gene-PA5369.4	302	260	282	70	13	14	host	gene-PA5369.4
gene-PA2338	13	14	1	9	3	6	host	gene-PA2338
gene-PA2410	2	5	0	4	1	4	host	gene-PA2410
gene-PHIKZ_p32	6	5	19	6	3	27	phage	gene-PHIKZ_p32
gene-PA3660	19	5	7	15	3	13	host	gene-PA3660
gene-PA3723	9	9	1	7	0	7	host	gene-PA3723
gene-PA0400	23	10	4	11	6	7	host	gene-PA0400
gene-PA4562	17	7	2	8	5	10	host	gene-PA4562
gene-PA1804	290	202	88	90	16	13	host	hupB
gene-PA2212	3	6	3	3	1	2	host	gene-PA2212
gene-PA2326	6	10	1	10	0	2	host	gene-PA2326
gene-PA0668.3	190	117	63	37	13	10	host	gene-PA0668.3
gene-PA0747	15	20	3	14	2	113	host	gene-PA0747
gene-PA5117	90	69	17	26	8	21	host	typA
gene-PA5262	14	10	12	7	6	7	host	algZ
gene-PA2301	1	7	2	4	0	2	host	gene-PA2301
gene-PA1229	6	6	3	3	2	7	host	gene-PA1229
gene-PA4939	28	20	14	14	9	8	host	gene-PA4939
gene-PA2530	16	10	2	8	2	3	host	gene-PA2530
gene-PA2311	3	2	1	0	0	1	host	gene-PA2311
gene-PA4587	7	5	3	8	1	3	host	ccpR
gene-PA3287	4	1	0	1	0	5	host	gene-PA3287
gene-PA1216	7	9	3	6	0	3	host	gene-PA1216
gene-PA3291	4	2	2	1	0	4	host	gene-PA3291
gene-PA2309	6	7	4	8	0	7	host	gene-PA2309
gene-PA0318	12	11	5	8	0	8	host	gene-PA0318
gene-PA2183	1	0	0	2	0	1	host	gene-PA2183
gene-PA1080	27	21	8	17	5	13	host	flgE
gene-PA1680	5	3	1	3	0	7	host	gene-PA1680
gene-PA5052	18	10	10	5	0	3	host	gene-PA5052
gene-PA4699	11	8	3	3	1	6	host	gene-PA4699
gene-PA5538	3	8	3	2	1	10	host	amiA
gene-PA1030	611	3	2	1	2	3	host	gene-PA1030
gene-PA1756	13	7	4	10	5	11	host	cysH
gene-PA1963	7	4	0	2	0	0	host	gene-PA1963
gene-PHIKZ034	10	7	29	28	46	299	phage	gene-PHIKZ034
gene-PA0814	1	2	1	1	0	1	host	gene-PA0814
gene-PA2012	20	12	8	11	1	10	host	liuD
gene-PA3645	34	20	7	7	3	3	host	fabZ
gene-PA0459	21	15	8	16	0	16	host	gene-PA0459
gene-PA4195	9	12	1	5	0	2	host	gene-PA4195
gene-PA1040	3	4	1	1	1	0	host	gene-PA1040
gene-PA2995	14	13	1	6	3	8	host	nqrE
gene-PA0772	3	3	3	0	1	5	host	recO
gene-PA1994	5	3	2	2	0	3	host	gene-PA1994
gene-PA4277.2	108	109	39	23	2	8	host	gene-PA4277.2
gene-PA4765	44	31	12	11	3	7	host	omlA
gene-PA1368	12	12	2	8	2	5	host	gene-PA1368
gene-PA4468	3	3	1	5	1	3	host	sodM
gene-PHIKZ156	7	5	28	5	19	114	phage	gene-PHIKZ156
gene-PA4180	22	18	8	16	0	11	host	gene-PA4180
gene-PA4768	28	23	12	14	4	3	host	smpB
gene-PHIKZ131	65	48	200	102	824	2435	phage	gene-PHIKZ131
gene-PA0268	6	10	4	9	2	12	host	gene-PA0268
gene-PA1535	8	9	6	7	0	9	host	gene-PA1535
gene-PA5418	26	17	7	17	4	26	host	soxA
gene-PHIKZ_p51	10	16	24	17	31	246	phage	gene-PHIKZ_p51
gene-PA3344	41	37	17	29	2	16	host	recQ
gene-PHIKZ_t05	3	5	25	29	5	36	phage	gene-PHIKZ_t05
gene-PA0143	15	8	4	12	2	14	host	nuh
gene-PA3512	14	8	0	6	3	8	host	gene-PA3512
gene-PA2803	2	2	1	3	0	2	host	gene-PA2803
gene-PA1988	1	4	1	1	0	0	host	pqqD
gene-PA2751	8	5	2	3	0	5	host	gene-PA2751
gene-PA1454	27	30	4	12	6	8	host	fleN
gene-PA4880	6	9	5	12	3	5	host	gene-PA4880
gene-PA3498	6	3	1	7	0	1	host	gene-PA3498
gene-PA5354	3	6	3	8	2	9	host	glcE
gene-PA0464	22	19	2	12	3	8	host	creC
gene-PA2538	3	4	1	4	0	3	host	gene-PA2538
gene-PA4826	7	9	5	5	2	3	host	gene-PA4826
gene-PA2858	15	11	3	13	1	7	host	gene-PA2858
gene-PHIKZ209	106	102	466	235	31	184	phage	gene-PHIKZ209
gene-PA2370	11	10	2	2	0	4	host	gene-PA2370
gene-PA4481	51	25	19	20	9	9	host	mreB
gene-PA3041	2	1	0	6	1	1	host	gene-PA3041
gene-PA5271	3	5	2	2	1	1	host	gene-PA5271
gene-PA2018	20	12	3	11	0	10	host	gene-PA2018
gene-PA3604	14	18	5	7	1	3	host	erdR
gene-PA1313	14	7	3	7	2	9	host	gene-PA1313
gene-PA0712	5	0	0	0	0	3	host	gene-PA0712
gene-PA1777	474	372	162	154	63	80	host	oprF
gene-PA3372	10	5	3	7	1	6	host	gene-PA3372
gene-PHIKZ183	3	4	87	60	25	112	phage	gene-PHIKZ183
gene-PA1596	80	53	33	45	21	32	host	htpG
gene-PA2419	5	2	2	2	0	2	host	gene-PA2419
gene-PA5509	5	8	4	9	1	6	host	gene-PA5509
gene-PA1498	6	8	3	8	1	4	host	pykF
gene-PA2397	12	12	0	9	3	10	host	pvdE
gene-PA3182	20	13	0	7	4	5	host	pgl
gene-PA4812	60	62	27	32	11	28	host	fdnG
gene-PA4471	3	5	1	1	1	1	host	gene-PA4471
gene-PA0023	16	14	4	8	0	7	host	qor
gene-PA3986	9	9	3	9	2	4	host	gene-PA3986
gene-PA2008	9	9	0	7	0	6	host	fahA
gene-PA2613	29	21	9	7	2	6	host	gene-PA2613
gene-PA3800	33	32	8	7	4	6	host	gene-PA3800
gene-PA5493	47	43	17	33	13	23	host	polA
gene-PHIKZ301	3	3	76	70	10	65	phage	gene-PHIKZ301
gene-PA5382	11	6	3	3	3	4	host	gene-PA5382
gene-PA4336	7	8	2	4	0	5	host	gene-PA4336
gene-PA1449	11	7	3	9	2	3	host	flhB
gene-PA4857	5	6	2	5	2	5	host	gene-PA4857
gene-PA1298	1	1	1	1	0	2	host	gene-PA1298
gene-PA2962	7	5	2	2	3	2	host	tmk
gene-PA2844	8	9	2	4	0	1	host	gene-PA2844
gene-PA2093	3	3	0	0	1	1	host	gene-PA2093
gene-PHIKZ228	93	58	1520	732	228	632	phage	gene-PHIKZ228
gene-PA2268	7	3	0	6	2	4	host	gene-PA2268
gene-PHIKZ038	23	32	89	66	9	89	phage	gene-PHIKZ038
gene-PA0718	4	4	1	4	1	4	host	gene-PA0718
gene-PA1301	9	3	2	8	0	5	host	gene-PA1301
gene-PA5089	26	22	7	21	2	13	host	gene-PA5089
gene-PA2578	6	3	0	4	1	1	host	gene-PA2578
gene-PA5055	5	1	3	2	2	1	host	gene-PA5055
gene-PA2610	4	5	1	1	0	8	host	gene-PA2610
gene-PA2974	13	8	6	5	2	3	host	gene-PA2974
gene-PA3187	12	3	3	5	0	4	host	gene-PA3187
gene-PA1196	11	12	1	5	1	9	host	gene-PA1196
gene-PA2037	15	17	4	13	0	9	host	gene-PA2037
gene-PA0395	22	21	10	17	3	11	host	pilT
gene-PA3306	14	8	3	5	2	5	host	gene-PA3306
gene-PA0305	36	23	11	20	6	16	host	gene-PA0305
gene-PA4281	409	10	19	2	10	5	host	sbcD
gene-PA1582	16	11	3	6	1	6	host	sdhD
gene-PA2700	3	2	1	1	1	8	host	opdB
gene-PA3647	40	25	7	8	0	6	host	gene-PA3647
gene-PA0862	14	2	2	7	0	2	host	gene-PA0862
gene-PA1622	6	4	0	5	1	2	host	gene-PA1622
gene-PA2776	12	12	7	7	4	6	host	gene-PA2776
gene-PA4295	0	2	0	2	0	2	host	fppA
gene-PA4789	5	4	0	0	1	3	host	gene-PA4789
gene-PA0259	33	33	16	22	5	19	host	gene-PA0259
gene-PA2246	3	3	0	1	0	0	host	bkdR
gene-PA3824	23	26	9	19	2	4	host	queA
gene-PA5252	35	31	11	10	3	18	host	gene-PA5252
gene-PA3792	25	24	10	13	2	17	host	leuA
gene-PHIKZ215	8	7	26	16	6	36	phage	gene-PHIKZ215
gene-PA4455	22	15	7	19	4	13	host	gene-PA4455
gene-PA1816	9	12	3	5	0	4	host	dnaQ
gene-PA4326	5	3	3	6	4	2	host	gene-PA4326
gene-PA2711	9	6	1	2	3	5	host	gene-PA2711
gene-PA2064	3	6	2	1	1	1	host	pcoB
gene-PA3079	24	22	5	20	4	15	host	gene-PA3079
gene-PA5339	35	21	11	11	2	9	host	gene-PA5339
gene-PA1973	10	12	5	12	2	3	host	pqqF
gene-PA5452	9	13	8	7	0	16	host	wbpW
gene-PA1795	32	28	11	10	4	8	host	cysS
gene-PA3612	9	6	0	1	1	1	host	gene-PA3612
gene-PA5184	11	3	2	9	1	4	host	gene-PA5184
gene-PA5561	45	20	15	15	4	10	host	atpI
gene-PHIKZ_p43	25	23	887	520	137	427	phage	gene-PHIKZ_p43
gene-PA0989	7	0	2	2	1	2	host	gene-PA0989
gene-PA4340	9	7	7	2	0	6	host	gene-PA4340
gene-PA4362	8	9	3	7	3	6	host	gene-PA4362
gene-PHIKZ075	92	113	686	437	134	559	phage	gene-PHIKZ075
gene-PA5020	193	9	5	19	4	790	host	gene-PA5020
gene-PHIKZ_p28	1	0	123	62	18	63	phage	gene-PHIKZ_p28
gene-PA0057	16	16	2	11	2	9	host	gene-PA0057
gene-PA0519	24	19	7	10	3	10	host	nirS
gene-PHIKZ287	48	65	657	330	50	181	phage	gene-PHIKZ287
gene-PA5015	176	142	57	75	27	52	host	aceE
gene-PA0601	5	1	2	2	1	0	host	gene-PA0601
gene-PA2738	126	99	58	31	16	20	host	himA
gene-PHIKZ223	13	12	64	41	8	106	phage	gene-PHIKZ223
gene-PA0167	17	15	3	8	2	9	host	gene-PA0167
gene-PA2253	16	16	5	5	0	5	host	ansA
gene-PA3639	29	32	8	12	3	11	host	accA
gene-PA0111	4	3	1	2	0	1	host	gene-PA0111
gene-PA0008	41	37	8	20	6	14	host	glyS
gene-PA0504	9	3	2	4	3	1	host	bioD
gene-PA2345	11	7	4	3	4	3	host	gene-PA2345
gene-PA5296	43	35	30	24	9	31	host	rep
gene-PA3168	75	66	32	51	22	28	host	gyrA
gene-PA4253	134	94	22	21	5	17	host	rplN
gene-PA1398	7	3	3	1	1	1	host	gene-PA1398
gene-PHIKZ_p29	14	12	351	218	222	712	phage	gene-PHIKZ_p29
gene-PA0613	3	2	2	4	0	0	host	gene-PA0613
gene-PA2759	4	1	0	0	0	5	host	gene-PA2759
gene-PA2557	12	9	6	12	4	3	host	gene-PA2557
gene-PA4710	20	14	3	17	3	16	host	phuR
gene-PA5317	20	20	9	18	6	20	host	gene-PA5317
gene-PA5479	59	57	24	23	3	14	host	gltP
gene-PA0702	5	5	0	4	2	7	host	gene-PA0702
gene-PA4080	7	7	1	6	1	5	host	gene-PA4080
gene-PA3805	34	24	14	16	3	6	host	pilF
gene-PA3234	16	7	2	4	6	6	host	gene-PA3234
gene-PA4797	8	10	2	7	0	8	host	gene-PA4797
gene-PA3130	6	3	1	2	1	1	host	gene-PA3130
gene-PA3342	9	7	2	10	0	6	host	gene-PA3342
gene-PA1522	3	12	0	1	0	3	host	gene-PA1522
gene-PA5552	25	33	9	5	4	12	host	glmU
gene-PA3449	11	8	1	5	1	1	host	gene-PA3449
gene-PHIKZ116	99	94	89	45	9	97	phage	gene-PHIKZ116
gene-PA2106	3	6	3	6	2	5	host	gene-PA2106
gene-PA2714	10	7	2	4	2	13	host	gene-PA2714
gene-PA3411	1	3	2	2	0	1	host	gene-PA3411
gene-PA4327	10	7	0	2	2	5	host	gene-PA4327
gene-PA2658	10	3	1	2	0	0	host	gene-PA2658
gene-PA2851	111	120	42	29	11	14	host	efp
gene-PA1193	13	5	7	8	1	3	host	gene-PA1193
gene-PA0212	10	8	3	6	1	7	host	mdcE
gene-PA4118	18	6	4	7	5	8	host	gene-PA4118
gene-PHIKZ_p19	25	27	1783	1032	367	988	phage	gene-PHIKZ_p19
gene-PA1791	13	20	1	14	5	7	host	gene-PA1791
gene-PA4602	71	62	37	39	15	290	host	glyA3
gene-PA3884	5	2	1	2	1	1	host	gene-PA3884
gene-PA0047	6	4	1	6	1	4	host	gene-PA0047
