Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b2937	9712	9386	6703	6310	8338	10110	5794	6681	3124	3405	2257	2447	host	speB
gene-b3071	760	771	494	610	412	524	332	381	155	235	272	300	host	nfeR
gene-b2840	595	664	356	512	367	418	323	352	130	172	158	254	host	ygeA
gene-b4002	65	88	35	58	26	53	46	39	21	22	22	41	host	zraP
gene-b3159	100	113	76	80	52	94	55	77	42	31	27	72	host	ubiV
gene-b3215	31	26	29	65	22	35	30	24	25	21	9	40	host	yhcA
gene-b2911	820971	779608	934095	1908844	683914	704752	1706357	1628773	428093	563561	435568	634126	host	ssrS
gene-b3214	666	730	584	712	772	906	727	787	269	285	258	301	host	gltF
gene-b4769	204	218	167	240	123	167	117	141	58	55	63	76	host	ybiE
gene-b2492	291	290	225	248	166	274	226	199	128	124	90	124	host	focB
gene-b1675	592	517	424	798	369	507	494	404	90	113	168	174	host	fumD
gene-b0702	9	10	12	14	6	12	25	16	12	9	4	7	host	ybfB
gene-b2959	7073	6869	4389	4871	4438	6206	2999	3253	1776	1811	1803	1706	host	yggL
gene-b1068	2449	2642	1352	1397	950	1083	741	776	622	814	676	901	host	yceM
gene-b3683	44	55	25	42	20	14	35	41	45	13	23	79	host	glvC
gene-b1693	856	1073	440	572	389	474	285	330	178	272	243	350	host	aroD
gene-b2384	37	66	35	37	25	41	33	31	21	23	13	35	host	ypdE
gene-b2472	4534	4451	2685	2885	2687	3158	1937	2016	955	1160	1064	1264	host	dapE
gene-b3154	207	285	161	227	101	157	138	125	58	73	89	144	host	yhbP
gene-b2491	148	171	72	109	76	97	72	116	77	58	58	123	host	hyfR
gene-b3596	19	25	19	43	15	28	31	13	13	1	13	16	host	yibG
gene-b0123	2803	3948	2058	2875	2001	3085	1304	1535	727	927	867	1094	host	cueO
gene-b3700	2453	2365	2275	2643	3174	3954	1732	1918	548	540	405	761	host	recF
gene-b4147	25897	26106	21028	22526	23176	25601	19614	21531	7909	8923	5876	6156	host	efp
gene-b3343	134	126	119	181	111	96	107	122	56	53	48	121	host	tusB
gene-b2963	533	550	443	453	351	409	305	289	151	158	109	273	host	mltC
gene-b1688	1476	1550	985	1053	1049	992	692	646	324	340	274	550	host	ydiK
gene-b3617	6075	6061	3886	4178	4544	4986	2802	3195	1880	2078	1758	1959	host	kbl
gene-b4817	297	312	265	532	213	220	306	376	68	80	72	134	host	ynhH
gene-b3878	104	99	28	68	44	57	73	56	50	26	44	155	host	yihQ
gene-b3367	273	263	263	369	202	231	277	276	107	109	70	142	host	nirC
gene-b3797	41903	37393	45634	60384	39980	45399	37278	34522	10394	11666	11120	9862	host	hisR
gene-b2034	4306	4230	4425	5403	3537	5479	4248	5070	1045	1151	903	919	host	wbbI
gene-b2156	4603	4229	3410	3506	3118	3629	2664	2822	963	1125	779	1236	host	lysP
gene-b1536	74	84	52	66	34	65	31	47	15	11	29	39	host	ydeI
gene-b4832	58	51	39	57	41	50	37	35	20	16	32	35	host	bhsB
gene-b3807	1840	2014	1390	1672	1326	1728	1320	1190	488	583	526	494	host	cyaY
gene-b1153	37	46	27	32	27	34	28	33	16	24	22	70	host	ymfQ
gene-b1637	20751	21559	12910	13393	14419	18664	8834	10105	5364	6280	4871	4747	host	tyrS
gene-b3088	91	123	79	200	71	109	114	100	34	33	13	66	host	alx
gene-b3509	6576	7676	5249	6492	3440	4896	2186	2531	859	959	1824	2152	host	hdeB
gene-b3705	20787	18972	18328	17606	23363	24082	14401	16094	4915	5503	3353	4756	host	yidC
gene-b1753	229	246	113	177	104	153	121	106	44	67	68	90	host	ynjA
gene-b0708	1093	1138	795	891	539	678	432	415	217	223	302	466	host	phr
gene-b2592	15654	14096	23046	41202	15183	13399	56102	32005	6437	8429	8325	15713	host	clpB
gene-b1605	860	798	1143	1333	1232	1586	849	936	238	232	122	216	host	ydgI
gene-b2662	4606	6116	2758	3951	2754	4702	1396	2132	581	855	501	931	host	gabT
gene-b1784	753	848	467	672	169	257	95	128	55	90	178	428	host	yeaH
gene-b0088	5659	5868	4189	3987	4580	5501	2933	3291	1579	2016	1403	1922	host	murD
gene-b1564	626	664	438	540	417	542	311	367	190	207	228	249	host	relB
gene-b3926	335	342	213	223	185	250	174	160	111	105	103	259	host	glpK
gene-b2985	36	40	23	26	14	32	21	17	11	7	8	33	host	yghS
gene-b3674	298	282	307	302	229	277	196	179	71	73	62	97	host	yidF
gene-b4432	3890	5127	2932	5673	1869	2675	5038	4458	1126	1456	1379	1451	host	ryeA
gene-b0264	310	330	270	344	320	336	180	191	88	87	73	137	host	insB2
gene-b4031	196	194	112	115	68	81	97	84	72	69	76	173	host	xylE
gene-b4335	39	42	30	50	22	32	42	31	26	17	21	74	host	yjiM
gene-b2131	1142	1326	655	815	444	662	212	254	148	200	389	546	host	osmF
gene-b4093	335	436	218	219	194	204	121	138	97	87	113	179	host	phnO
gene-b1883	57	55	40	50	41	60	35	49	27	20	10	49	host	cheB
gene-b3002	872	918	730	1042	796	881	923	950	366	358	248	439	host	yqhA
gene-b4347	39	38	23	47	32	19	36	27	21	19	11	34	host	symE
gene-b4367	1264	233	993	218	136	59	75	55	29	21	45	70	host	fhuF
gene-b4506	28	23	23	42	15	27	35	28	12	13	5	11	host	ykgO
gene-b3078	25	28	25	34	16	23	27	39	20	10	22	40	host	ygjI
gene-b2016	846	945	556	678	339	445	394	400	188	284	267	585	host	yeeZ
gene-b3808	1663	1816	1273	1543	1171	1571	1192	1093	451	516	479	433	host	yzcX
gene-b2175	6018	6591	4608	5812	4180	5413	3519	4321	1403	1705	1475	2133	host	mepS
gene-b1517	67	66	31	56	23	38	24	29	15	18	10	59	host	lsrF
gene-b0891	2491	2614	1797	1888	1641	1826	1131	1180	693	772	618	875	host	lolA
gene-b3927	63	56	36	53	27	39	41	39	24	12	19	63	host	glpF
gene-b1806	3032	2856	2574	2702	3030	3861	1995	2243	708	756	615	653	host	yeaY
gene-b2129	922	1044	590	678	497	712	218	242	107	120	212	321	host	yehX
gene-b0145	16953	15850	10976	12726	10491	14052	8060	9496	4356	5389	5055	5756	host	dksA
gene-b1763	7115	7725	4724	4425	4918	6256	3146	3487	2178	2671	1958	2424	host	topB
gene-b2035	3370	3618	4168	6038	2689	4843	5053	5718	780	873	724	559	host	wbbH
gene-b0219	1101	1346	585	631	447	511	426	448	306	407	416	543	host	yafV
gene-b4605	9	4	6	11	8	8	6	7	4	4	5	4	host	ypaB
gene-b4466	1942	1561	1167	1086	986	1134	776	774	406	376	340	526	host	yghJ
gene-b0789	1244	1451	592	687	402	567	158	189	117	143	377	468	host	clsB
gene-b4151	517	509	411	505	349	505	251	320	154	145	143	252	host	frdD
gene-b2877	22	26	26	76	22	46	31	33	15	5	17	16	host	mocA
gene-b1670	77	110	57	74	36	53	34	60	33	19	25	42	host	ydhU
gene-b3605	1672	1884	802	960	763	976	626	685	460	580	410	663	host	lldD
gene-b4255	9214	9072	5897	6943	6373	8106	5290	5461	2622	2967	2592	2581	host	rraB
gene-b4313	223	221	266	274	197	238	196	165	61	51	40	89	host	fimE
gene-b3412	977	881	524	639	526	586	528	508	300	341	305	395	host	bioH
gene-b0070	318	345	272	350	226	291	263	250	85	99	109	177	host	setA
gene-b4149	395	376	559	672	389	550	280	305	105	98	94	152	host	blc
gene-b2719	65	72	49	54	47	44	53	57	32	37	31	50	host	hycG
gene-b2141	35	31	27	46	18	18	23	26	15	9	10	26	host	yohJ
gene-b1050	2441	2715	1413	2239	1054	1482	718	691	331	369	604	734	host	yceK
gene-b4736	8084	9088	8795	13562	6704	9650	16151	16949	4038	4255	3296	3203	host	yliM
gene-b2232	2396	2615	1635	2106	1494	2001	1182	1333	556	772	502	704	host	ubiG
gene-b0383	1146	995	745	925	584	606	427	436	221	273	235	388	host	phoA
gene-b4032	44	55	38	58	36	46	48	46	36	27	21	86	host	malG
gene-b1064	349	400	269	323	114	189	160	194	94	124	117	197	host	grxB
gene-b1374	112	99	102	155	86	133	58	77	30	22	33	51	host	pinR
gene-b4061	201	205	123	164	84	99	109	112	67	52	70	136	host	pdeC
gene-b3327	186	221	117	132	102	114	127	136	71	66	62	124	host	gspF
gene-b0659	1536	1436	1176	1181	1024	1517	649	667	396	402	574	703	host	ybeY
gene-b0055	2790	2732	2115	2319	2111	2822	1745	1761	660	791	668	701	host	djlA
gene-b1963	1238	1312	674	938	556	697	513	491	270	291	360	418	host	drpB
gene-b0583	573	59	1005	80	602	60	95	37	21	17	19	40	host	entD
gene-b1451	1016	969	826	839	684	796	666	653	307	315	258	316	host	pqqU
gene-b4472	3987	3952	2822	3260	2316	2671	2254	2266	1159	1381	1113	1552	host	yhdP
gene-b0607	117	120	87	155	73	88	118	106	67	62	37	96	host	uspG
gene-b0584	9819	380	9459	446	6268	344	1583	149	177	77	77	148	host	fepA
gene-b0008	6052	6292	5156	4410	3423	5171	2738	3035	1363	1903	1707	2314	host	talB
gene-b0059	5252	4819	5630	5288	9233	10992	3191	3757	799	827	679	1083	host	rapA
gene-b3425	1275	1362	851	1178	832	1139	813	841	465	466	431	497	host	glpE
gene-b4128	27	35	22	33	8	8	8	11	12	3	20	20	host	ghoS
gene-b1567	8	14	6	13	6	8	6	8	0	3	1	15	host	ydfW
gene-b2047	52	71	32	54	35	53	39	36	38	25	21	58	host	wcaJ
gene-b4080	85	78	47	63	42	42	66	60	52	25	32	98	host	mdtP
gene-b2729	577	580	329	422	310	436	211	245	172	178	171	267	host	hypD
gene-b0333	36	47	22	26	14	22	45	24	11	11	9	44	host	prpC
gene-b0043	57	64	36	31	38	63	48	35	23	17	18	91	host	fixC
gene-b2252	52	58	63	105	54	77	38	52	11	19	23	24	host	ais
gene-b1054	362	380	302	331	264	293	268	240	143	133	89	218	host	lpxL
gene-b2459	56	39	21	31	36	45	21	18	20	11	17	47	host	eutT
gene-b1193	1912	1889	1287	1445	1286	1520	983	1075	533	581	380	490	host	emtA
gene-b4129	1083	1039	620	696	571	681	364	431	250	298	326	436	host	lysU
gene-b2538	499	517	305	317	241	282	274	259	155	190	166	243	host	hcaE
gene-b0740	17192	16620	12983	13047	13349	15198	10094	10102	4818	5464	3720	5336	host	tolB
gene-b2523	7508	5517	4222	3483	4328	4326	2819	2935	2058	2438	1730	2699	host	pepB
gene-b2286	24540	26474	17126	16461	17128	21388	10840	12321	6989	8069	5445	7674	host	nuoC
gene-b3055	648	565	423	490	335	376	408	422	215	219	182	308	host	ygiM
gene-b0849	356	422	225	372	174	253	227	217	104	99	101	94	host	grxA
gene-b1581	40	36	31	36	27	24	32	43	16	21	17	44	host	rspA
gene-b3889	12	14	7	18	5	17	5	2	2	3	3	11	host	yiiE
gene-b4187	1922	2251	1033	1497	674	1114	374	370	246	270	600	919	host	aidB
gene-b1840	1943	1720	1472	1520	1265	1497	1237	1185	670	691	560	882	host	yebZ
gene-T7p38	43	17	52	19	11	121	70482	101732	274873	367559	130832	187093	phage	gene-T7p38
gene-b3429	3646	3185	2334	2355	2297	2575	868	886	646	700	886	2058	host	glgA
gene-b1940	39	45	21	28	26	27	27	19	19	13	16	34	host	fliH
gene-b0130	841	929	606	746	547	589	525	493	243	271	188	290	host	yadE
gene-b1075	64	79	38	56	63	43	54	53	26	38	23	53	host	flgD
gene-b0460	1371	1552	1397	1959	942	1278	1100	1243	348	409	441	556	host	hha
gene-b0326	30	23	29	49	25	27	27	40	9	14	15	17	host	yahL
gene-b3542	5087	6947	4466	5295	3244	4784	1254	1525	584	787	1077	1864	host	dppC
gene-b0531	16	29	23	29	21	14	20	41	18	7	15	22	host	sfmC
gene-b3454	3646	4418	2421	2827	2357	3298	939	986	879	1035	1294	1520	host	livF
gene-b1111	461	537	285	324	256	257	327	287	188	249	128	223	host	comR
gene-b1756	144	132	83	112	82	86	85	82	46	50	44	56	host	ynjD
gene-b2394	652	687	644	732	629	756	482	536	196	191	215	376	host	insL3
gene-b3120	21	11	14	40	10	13	27	34	15	16	13	28	host	yhaB
gene-b2890	4505	3732	3717	3234	3848	4922	2681	2856	1063	1286	792	1637	host	lysS
gene-b2637	106	126	57	78	58	61	41	34	29	23	41	73	host	yfjT
gene-b4719	233	265	265	512	146	190	356	251	72	63	65	68	host	sdsN
gene-b0722	1248	1842	1067	1938	1338	1874	1863	2699	860	1226	567	1339	host	sdhD
gene-b0030	276	274	312	292	381	434	168	185	112	87	78	132	host	rihC
gene-b2381	657	662	319	410	301	352	249	274	174	181	224	235	host	pyrR
gene-b0769	23	20	15	18	16	24	23	24	15	11	13	31	host	ybhH
gene-b3810	2329	2415	1487	1427	970	1032	850	800	466	595	546	978	host	yigA
gene-b1164	423	367	287	367	178	212	223	196	103	126	176	177	host	ycgZ
gene-b2518	9026	8973	7905	8792	9534	10963	7387	7885	3155	3302	1914	2486	host	ndk
gene-b1656	7313	8921	5285	7529	5672	8343	5759	8499	4172	6083	3589	6373	host	sodB
gene-b0700	620	662	440	577	522	665	593	587	344	349	263	533	host	rhsC
gene-b3307	84004	62807	71577	52866	86067	106476	58684	63843	20876	21838	13094	20428	host	rpsN
gene-b0683	11314	11970	10693	11726	8747	11104	8763	8857	3686	4060	3538	3178	host	fur
gene-b1719	61227	57814	45640	53736	49611	61787	38758	41989	17905	21183	16646	17240	host	thrS
gene-b0413	342	280	215	276	209	258	207	205	106	103	87	219	host	nrdR
gene-b0569	247	276	201	280	162	261	218	273	88	109	110	163	host	nfrB
gene-b2568	9620	8917	7933	6873	9287	11792	5195	5650	2195	2467	1929	1997	host	lepB
gene-b2747	3365	2602	1951	1906	2004	2281	1485	1626	825	855	619	865	host	ispD
gene-b2309	1785	1948	1140	1285	947	1111	795	847	486	546	388	752	host	hisJ
gene-b2179	227	302	194	260	137	146	132	138	72	91	74	125	host	yejE
gene-b1270	519	593	535	705	432	531	400	521	154	157	96	217	host	btuR
gene-b3292	458	421	333	389	330	461	347	347	190	181	161	251	host	zntR
gene-b0662	3181	3285	1667	1887	1594	1832	1197	1286	809	951	901	1112	host	ubiF
gene-b3320	299309	264936	230505	192934	396199	431319	192416	227545	86280	100800	50263	63417	host	rplC
gene-b2224	66	64	20	58	25	33	47	38	35	16	27	64	host	atoB
gene-b4355	420	378	241	313	213	320	214	226	131	133	108	185	host	tsr
gene-b1001	52	46	46	77	23	39	40	40	17	19	13	15	host	yccE
gene-b4289	268	149	220	153	265	149	144	102	59	49	47	114	host	fecC
gene-b3867	2400	2397	1701	1947	1756	1767	1433	7025	789	902	614	978	host	hemN
gene-b3552	1165	1196	825	925	1082	1403	1014	1111	435	484	353	368	host	yiaD
gene-b1086	1672	1444	1519	1654	1688	2077	1149	1169	380	420	311	481	host	rluC
gene-b2267	1255	1368	861	1071	709	932	555	575	230	307	321	405	host	elaA
gene-b0094	12018	11209	8184	8983	7706	10255	5726	6318	3347	3964	3588	3890	host	ftsA
gene-b1830	24262	24411	19067	19969	19062	22332	13010	13530	5213	5936	4692	5616	host	prc
gene-b2619	1416	1352	1141	1256	1088	1250	970	1007	488	525	373	458	host	ratA
gene-b1827	3167	3139	2106	2392	2063	2565	1782	1806	820	974	815	732	host	kdgR
gene-b2757	176	172	119	130	91	117	88	102	38	56	69	91	host	casD
gene-b3562	37	52	32	40	33	45	42	31	16	16	22	25	host	yiaA
gene-b3574	949	997	584	752	556	614	557	529	299	337	284	391	host	plaR
gene-b0939	20	25	8	33	12	25	24	17	15	8	12	24	host	elfD
gene-b1697	17	24	9	19	17	16	23	18	9	10	17	23	host	ydiQ
gene-b0223	2989	3409	1876	2198	1892	2083	1275	1644	853	1106	754	1085	host	yafJ
gene-b2099	437	506	268	296	256	359	167	178	98	131	108	171	host	yegU
gene-b3812	1602	1710	1132	1015	665	850	565	494	348	396	375	638	host	yigB
gene-b4131	143	165	128	158	104	104	120	117	83	59	52	131	host	cadA
gene-b1337	78	92	50	76	46	50	60	41	32	24	28	63	host	abgB
gene-b2791	243	286	439	413	371	542	158	170	66	62	46	126	host	truC
gene-b3384	18538	19315	11642	11835	11332	13595	8098	8616	5456	6406	4747	4863	host	trpS
gene-b0221	683	772	488	517	488	642	283	317	264	282	271	583	host	fadE
gene-b2780	20145	17209	16389	12990	15054	16687	10683	10912	6418	6860	4480	6299	host	pyrG
gene-b0141	15	18	34	24	24	30	23	28	12	12	5	20	host	yadN
gene-b1786	555	564	771	947	596	770	498	547	163	223	130	185	host	dgcJ
gene-b1291	1016	1028	772	931	670	728	539	582	214	271	197	324	host	sapD
gene-b4393	1547	1681	283	390	234	263	243	253	114	140	370	174	host	trpR
gene-b2872	50	36	16	30	14	25	25	21	27	10	15	48	host	ygeY
gene-b1295	55	52	45	88	40	39	53	47	22	26	12	39	host	ymjA
gene-b0120	3134	3032	2630	2697	2878	2784	3037	3320	1581	1566	867	1230	host	speD
gene-b1101	9909	10131	8428	9116	10886	12913	8498	11350	4469	5583	2458	4602	host	ptsG
gene-b3059	698	772	469	572	546	516	502	507	243	258	236	318	host	plsY
gene-b4683	7	7	10	24	2	8	7	23	2	2	2	6	host	yqeL
gene-b2341	734	906	449	567	481	762	262	333	194	233	267	388	host	fadJ
gene-b0864	2689	2652	1609	2068	2027	1990	1851	1807	746	752	526	760	host	artP
gene-b2788	100	106	52	79	57	71	68	54	45	39	34	77	host	gudX
gene-b0327	109	106	156	336	106	139	344	299	67	53	24	64	host	yahM
gene-b3969	24881	21398	42246	65949	38790	30781	42156	44882	9440	10187	22707	10948	host	gltT
gene-b1681	1196	755	791	442	593	545	152	140	48	60	131	265	host	sufD
gene-b4476	301	325	224	337	232	313	204	230	111	109	70	164	host	gntU
gene-b1376	267	284	226	291	148	199	132	166	75	104	84	142	host	uspF
gene-b2724	11	11	6	15	3	8	11	13	14	9	4	21	host	hycB
gene-b4655	16	20	27	32	10	21	9	25	10	6	9	7	host	ythA
gene-b4756	154	157	194	403	150	253	152	151	37	41	42	63	host	yqiD
gene-b0057	125	125	226	347	182	217	247	262	48	60	38	81	host	yabQ
gene-b4181	29	13	15	36	17	35	25	35	11	10	3	13	host	yjfI
gene-b1042	68	69	49	66	40	44	37	29	19	18	20	43	host	csgA
gene-b3242	147	211	110	170	89	141	116	123	43	77	63	70	host	aaeX
gene-b1007	63	152	39	57	27	89	26	40	15	8	16	37	host	rutF
gene-b0648	34	39	24	24	27	38	22	18	11	9	13	23	host	ybeU
gene-b0515	367	438	320	376	236	330	195	213	95	115	111	167	host	allE
gene-b1951	145	106	153	252	88	118	115	127	72	69	93	114	host	rcsA
gene-b1676	8641	9003	5937	6211	5917	7111	3713	4950	2118	2791	1560	3147	host	pykF
gene-b1265	3005	4350	1067	1662	107	134	55	59	18	16	326	18	host	trpL
gene-b1223	45	46	28	59	23	20	42	49	16	22	26	59	host	narK
gene-b1497	23	22	24	35	19	23	26	29	11	5	5	24	host	ydeM
gene-b4784	1271	1159	1110	1569	1204	1086	1347	1288	603	583	337	612	host	yqgG
gene-b3074	50	61	28	41	18	15	25	26	11	19	18	33	host	ygjH
gene-b4191	608	613	324	365	317	349	312	330	176	221	190	228	host	ulaR
gene-b2842	120	121	72	116	55	83	64	66	35	30	48	91	host	kduD
gene-b3221	368	422	239	279	183	262	115	118	52	70	124	166	host	nanQ
gene-b3267	88	109	83	156	77	133	97	121	30	38	24	40	host	yhdV
gene-b0614	64	62	50	58	40	35	48	60	30	32	27	46	host	citX
gene-b2235	5244	4898	3223	2663	4341	4682	2938	3204	1201	1390	1182	1509	host	nrdB
gene-b1254	1229	1364	1058	1282	1123	1342	895	1102	303	393	219	347	host	yciB
gene-b0618	35	38	45	73	19	27	40	44	14	6	8	48	host	citC
gene-b2387	1	11	5	4	5	9	3	8	5	6	0	12	host	fryB
gene-b2638	190	229	193	232	101	130	174	169	57	58	77	70	host	yfjU
gene-b0596	5813	427	4305	343	5105	488	705	135	100	69	75	111	host	entA
gene-b1476	162	150	129	149	134	153	102	133	53	80	56	83	host	fdnI
gene-b1653	968	1082	566	638	407	478	426	446	380	426	306	577	host	lhr
gene-b4598	661	882	1356	3145	332	624	1683	1054	101	113	223	181	host	yncL
gene-b2018	1437	1966	1223	2498	771	780	2361	1894	265	353	373	444	host	hisL
gene-b3688	2402	2899	1764	2618	1372	2133	1117	1353	612	701	842	930	host	yidQ
gene-b1422	2141	2259	1492	1783	1511	1678	1373	1468	714	813	602	945	host	ydcI
gene-b0206	12079	8693	16171	12884	24544	11112	15393	15401	3306	5660	5597	8159	host	aspU
gene-b4675	296	327	282	449	225	301	275	298	53	57	70	86	host	yoaJ
gene-b2114	6684	6422	4910	4727	5211	5779	3063	3717	1871	2271	1237	2380	host	metG
gene-b3802	8091	8163	5609	4986	4943	5949	2570	2751	1706	1946	2036	2341	host	hemY
gene-b2222	16	11	5	5	6	4	11	14	12	1	3	29	host	atoA
gene-b4538	109	123	129	149	95	123	76	89	24	35	31	40	host	yoeF
gene-b0200	2330	2503	1821	1902	1484	2196	1315	1388	571	720	698	760	host	gmhB
gene-b0624	715	785	522	838	512	645	570	594	177	183	170	213	host	crcB
gene-b1530	296	332	422	439	280	401	307	376	175	201	117	151	host	marR
gene-b3026	614	599	280	348	273	268	202	232	194	167	193	273	host	qseC
gene-b3185	64003	58954	62095	66501	71901	84183	54243	60658	15554	16289	11291	12864	host	rpmA
gene-b2493	1033	1064	719	760	639	805	688	653	335	429	270	425	host	yfgO
gene-b2356	4	4	0	4	3	4	7	2	3	3	2	29	host	yfdM
gene-b0840	1010	1214	727	1017	829	1059	994	1053	441	494	324	493	host	deoR
gene-b4337	193	215	168	197	139	171	104	119	56	61	57	132	host	mdtM
gene-b4173	16744	16578	11548	10756	9905	12063	6357	6507	3551	4260	4421	5287	host	hflX
gene-b0529	2436	2202	1685	1569	1041	1315	1331	1330	714	809	538	873	host	folD
gene-b4206	2020	2066	1212	1428	1080	1243	1040	1155	566	682	571	818	host	ytfB
gene-b1572	24	17	15	28	11	23	21	20	10	8	8	14	host	ydfB
gene-b3671	1128	1461	1132	1393	1200	2093	468	801	221	275	258	520	host	ilvB
gene-b4086	48	53	32	44	31	40	37	28	35	14	20	51	host	alsC
gene-b1442	119	152	72	127	64	110	66	68	19	40	18	73	host	ydcU
gene-b2432	1903	1901	1422	1431	1139	1489	932	1036	482	554	507	581	host	yfeY
gene-b0449	882	884	708	674	633	741	469	450	238	223	226	330	host	mdlB
gene-b2810	1708	1604	1184	1182	1216	1433	896	938	504	576	488	647	host	csdA
gene-b2709	659	662	357	376	384	477	330	349	233	268	283	321	host	norR
gene-b2068	470	578	235	312	203	249	179	199	140	157	179	230	host	alkA
gene-b2477	24225	24146	15910	14755	14493	17037	8276	8921	7136	8416	7148	8011	host	bamC
gene-b0024	3590	3894	6022	11078	3505	5171	8122	9015	1202	1155	1114	822	host	yaaY
gene-b1123	4552	3953	3366	3167	4504	4777	3462	3362	1002	1050	695	1180	host	potD
gene-b2735	543	593	331	471	412	443	397	473	224	253	202	225	host	ygbI
gene-b3662	725	763	1101	1192	939	1010	440	473	178	224	155	328	host	nepI
gene-b1029	31	31	46	78	28	44	61	47	19	18	16	26	host	ycdU
gene-b4094	133	206	100	136	63	91	59	89	43	41	61	85	host	phnN
gene-b4030	127	147	42	82	36	43	62	55	41	43	73	84	host	psiE
gene-b0334	38	58	18	34	22	35	48	30	18	17	26	66	host	prpD
gene-b2576	1445	1460	1584	1478	1553	2355	987	1122	359	413	314	386	host	srmB
gene-b0429	13421	11688	12300	8397	10001	12865	8895	9904	4909	5540	3832	4611	host	cyoD
gene-b2883	144	172	82	103	74	87	79	63	42	43	39	90	host	guaD
gene-b3559	38417	36350	25298	22853	31895	36204	18311	21167	8107	9343	6130	8540	host	glyS
gene-b0605	56091	57604	35891	36321	32938	39770	23391	28836	14133	16077	12860	14303	host	ahpC
gene-b2176	472	511	378	507	291	352	380	348	154	158	130	171	host	pdeN
gene-b3137	28	29	14	28	14	26	30	25	15	9	19	49	host	kbaY
gene-b1191	790	888	401	529	360	426	414	396	251	273	253	357	host	cvrA
gene-b0770	29	32	12	38	16	17	25	33	17	12	8	36	host	ybhI
gene-b1953	474	602	310	615	201	261	124	128	75	80	197	235	host	yodD
gene-b3401	1386	1376	1126	1269	1194	1435	736	817	427	427	414	737	host	hslO
gene-b4787	315	375	241	467	225	320	443	406	91	106	108	122	host	yqiM
gene-b1340	479	509	359	571	332	500	331	366	161	170	119	196	host	smrA
gene-b2017	35	45	34	68	28	31	40	31	17	14	16	25	host	yefM
gene-b0291	138	147	122	151	74	141	109	114	80	63	62	156	host	ecpC
gene-b4334	34	31	13	43	20	27	37	25	22	8	9	53	host	yjiL
gene-b1607	689	825	431	588	374	471	442	480	161	193	165	209	host	ydgC
gene-b4827	285	311	323	485	202	269	389	318	89	139	110	137	host	fliX
gene-b1483	326	575	169	310	82	208	69	81	33	44	42	133	host	ddpF
gene-b1275	2001	1868	1053	1327	826	895	1035	1111	779	967	467	736	host	cysB
gene-b1962	2865	3048	1605	1722	1374	1700	1002	1116	681	785	787	839	host	yedJ
gene-b0481	1419	1532	994	1317	704	932	676	673	436	541	434	535	host	ybaK
gene-b4536	873	888	841	1208	563	781	940	879	209	265	298	257	host	yobH
gene-b4529	2700	3389	1852	3287	1369	2107	1533	1686	719	1019	998	1082	host	ydbJ
