Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	15_R1	15_R2	15_R3	Entity	Symbol
gene-PA0032a	83	72	34	41	30	99	5	7	4	2	2	228	host	gene-PA0032a
gene-PA0598	177	129	53	87	110	164	17	34	20	17	8	175	host	gene-PA0598
gene-PA3229	23	30	10	12	18	63	4	2	10	3	2	72	host	gene-PA3229
gene-PA2714	25	17	34	10	11	299	1	6	26	3	2	566	host	gene-PA2714
gene-PA0677	4	4	6	0	3	60	0	1	5	0	2	90	host	gene-PA0677
gene-PA0066	34	49	43	9	20	251	3	13	27	6	2	323	host	gene-PA0066
gene-PA4980	9	23	11	4	7	88	2	0	12	0	1	139	host	gene-PA4980
gene-PA3940	211	238	116	184	241	144	77	58	23	28	29	77	host	gene-PA3940
gene-PA5058	75	84	365	32	69	446	9	15	1408	11	8	918	host	phaC2
gene-PA1388	22	22	31	10	21	149	3	3	20	1	0	51	host	gene-PA1388
gene-PA3824	33	60	56	104	152	249	26	19	29	12	11	266	host	queA
gene-PA3175	5	5	12	7	7	93	3	2	11	4	3	131	host	gene-PA3175
gene-PA3448	3	3	16	0	1	90	0	0	10	0	0	108	host	gene-PA3448
gene-PA5162	117	131	103	86	125	199	25	30	17	10	8	226	host	rmlD
gene-PA3778	39	27	12	14	37	114	2	4	17	5	2	305	host	gene-PA3778
gene-PA5076	194	291	122	130	194	318	39	58	44	48	43	195	host	gene-PA5076
gene-PA1813	38	28	22	18	26	87	8	9	14	4	0	192	host	gene-PA1813
gene-PA2334	5	3	19	2	1	124	0	1	16	1	0	124	host	gene-PA2334
gene-PA4446	96	116	43	99	127	250	29	33	27	21	13	213	host	algW
gene-PA2688	49	43	46	16	19	353	4	3	39	7	5	283	host	pfeA
gene-PA5536	2	2	15	0	4	92	1	1	19	0	0	169	host	gene-PA5536
gene-PA1039	29	26	60	15	29	96	5	5	11	3	3	148	host	gene-PA1039
gene-PA3841	4653	1073	163	1345	417	385	272	71	234	19	71	536	host	exoS
gene-PA1341	172	29	51	299	106	134	22	12	20	6	8	77	host	gene-PA1341
gene-PA0979	15	13	14	2	9	69	0	2	9	1	0	20	host	gene-PA0979
gene-PA4531	82	70	50	48	69	63	10	17	6	9	4	36	host	gene-PA4531
gene-PA4131	7	14	150	11	13	454	8	12	42	11	11	545	host	gene-PA4131
gene-PA4691	40	35	33	26	29	138	4	13	26	8	8	101	host	gene-PA4691
gene-PA0355	15	6	12	10	4	163	1	2	16	2	1	194	host	pfpI
gene-PA2743	9949	14330	5508	9850	17336	9571	3000	4774	1230	2071	1271	921	host	infC
gene-PA1342	792	155	212	792	337	295	63	43	54	9	29	88	host	gene-PA1342
gene-PA4827	46	33	13	18	20	179	3	5	12	2	5	198	host	gene-PA4827
gene-PA1399	24	28	10	13	12	74	4	4	9	4	3	84	host	gene-PA1399
gene-PA3145	109	310	181	171	394	542	38	70	59	27	11	214	host	wbpL
gene-PA1887	42	24	21	10	15	100	2	3	6	0	1	97	host	gene-PA1887
gene-PA1361	37	47	28	47	88	124	16	23	17	5	7	107	host	gene-PA1361
gene-PA4367	124	114	9975	42	66	311	11	18	380	11	8	273	host	bifA
gene-PA4726.1	18	21	11	10	11	33	8	7	5	3	2	27	host	gene-PA4726.1
gene-PA0291	276	308	529	853	862	1026	251	276	93	54	48	176	host	oprE
gene-PA4528	249	273	6974	188	287	191	28	24	88	12	18	147	host	pilD
gene-PA1252	57	38	22	11	17	148	6	2	12	0	1	280	host	gene-PA1252
gene-PA0024	69	90	112	55	81	300	20	28	36	14	6	361	host	hemF
gene-PA4658	28	19	120	11	17	134	2	7	351	2	1	350	host	gene-PA4658
gene-PA4311	49	39	50	29	32	220	9	14	28	10	9	216	host	gene-PA4311
gene-PA5262	187	241	269	78	99	214	16	23	404	18	7	361	host	algZ
gene-PA4373	121	135	52	109	171	173	13	12	13	2	4	312	host	gene-PA4373
gene-PA2618	30	26	25	18	26	114	13	16	15	3	3	61	host	gene-PA2618
gene-PA4848	591	775	622	2240	3167	1210	576	691	45	215	98	333	host	accC
gene-PA2600	11	18	15	4	10	131	1	1	10	0	0	129	host	gene-PA2600
gene-PA1103	312	252	15123	180	270	154	24	44	17	14	8	146	host	gene-PA1103
gene-PA2778	55	17	27	28	26	110	8	6	14	1	2	107	host	gene-PA2778
gene-PA1178	33	33	29	38	45	103	22	17	22	16	18	91	host	oprH
gene-PA4579	136	129	552	82	137	387	9	27	52	22	9	775	host	gene-PA4579
gene-PA3094	603	462	54	226	429	140	48	63	10	15	23	213	host	gene-PA3094
gene-PA5275	269	201	3843	92	154	163	26	38	91	9	12	217	host	gene-PA5275
gene-PA4550	249	172	80	180	213	160	24	17	74	8	6	90	host	fimU
gene-PA3059	10	11	24	8	10	221	5	3	27	2	0	435	host	pelF
gene-PA0006	55	50	37	32	55	186	7	21	20	12	7	184	host	gene-PA0006
gene-PA1020	43	38	15	18	30	99	3	3	13	5	1	7420	host	gene-PA1020
gene-PA4603	177	124	787	170	238	590	27	22	61	7	11	220	host	gene-PA4603
gene-PA4041	44	31	21	15	17	164	3	6	22	2	1	220	host	gene-PA4041
gene-PA2573	223	197	107	115	153	193	21	29	28	18	14	130	host	gene-PA2573
gene-PA5494	59	60	167	36	62	120	11	15	12	11	9	45	host	gene-PA5494
gene-PA3695	98	97	42	83	111	160	19	18	15	4	10	232	host	gene-PA3695
gene-PA3720	4	5	15	5	8	138	0	0	15	0	0	121	host	gene-PA3720
gene-PA1139	34	28	10	13	12	79	6	5	10	1	0	89	host	gene-PA1139
gene-PA1746	17	11	262	11	13	368	3	5	17	1	1	144	host	gene-PA1746
gene-PA5109	133	97	69	88	124	158	14	18	13	9	6	136	host	gene-PA5109
gene-PA3430	12	12	25	14	10	174	3	5	22	2	1	125	host	gene-PA3430
gene-PA4464	312	274	470	89	119	158	28	21	63	12	13	64	host	ptsN
gene-PA3245	419	478	141	174	257	193	54	64	17	42	25	53	host	minE
gene-PA0601	127	143	35	56	70	172	13	15	13	11	3	148	host	gene-PA0601
gene-PA3908	32	45	84	34	75	285	10	20	41	12	11	142	host	gene-PA3908
gene-PA3704	527	384	123	337	451	314	46	49	30	23	17	460	host	wspE
gene-PA0691	1	2	14	0	1	172	1	0	23	1	1	129	host	gene-PA0691
gene-PA1602	8	3	9	12	3	101	3	1	7	0	4	135	host	gene-PA1602
gene-PA4194	3	3	104	1	3	138	2	1	12	0	0	207	host	gene-PA4194
gene-PA1874	184	130	206	86	132	857	31	33	84	26	16	1220	host	gene-PA1874
gene-PA0668.2	290	633	354	225	423	1178	160	349	160	228	127	479	host	gene-PA0668.2
gene-PA0489	1	2	6	1	5	44	0	0	6	0	0	70	host	gene-PA0489
gene-PA1960	17	14	18	9	13	67	5	3	11	4	2	62	host	gene-PA1960
gene-PA0125	16	15	14	5	6	81	2	3	7	3	0	72	host	gene-PA0125
gene-PA2912	5	1	10	3	7	80	1	1	10	2	0	75	host	gene-PA2912
gene-PA3391	12	7	36	3	9	338	5	1	46	1	3	373	host	nosR
gene-PA4105	4	1	16	1	0	107	0	0	12	0	0	222	host	gene-PA4105
gene-PA4268	1507	4089	1650	2000	4537	3219	961	1693	287	818	480	358	host	rpsL
gene-PA5145	58	28	476	20	20	196	3	7	399	2	2	260	host	gene-PA5145
gene-PA5023	99	65	2106	53	76	384	6	9	4838	4	4	3909	host	gene-PA5023
gene-PA0182	11	3	24	3	9	148	1	2	10	0	0	206	host	gene-PA0182
gene-PA3587	33	14	25	15	14	108	5	4	13	0	1	207	host	metR
gene-PA4334	41	36	25	21	36	217	6	3	34	8	2	958	host	gene-PA4334
gene-PA2942.1	21	18	29	4	6	96	4	2	20	2	1	55	host	gene-PA2942.1
gene-PA3700	201	350	288	472	705	802	130	171	62	62	52	230	host	lysS
gene-PA0413	3333	2676	819	1861	2948	1521	344	394	112	138	120	1848	host	chpA
gene-PA2260	5	4	6	3	3	104	1	0	8	0	0	225	host	gene-PA2260
gene-PA4750	644	641	244	523	817	288	54	59	32	19	14	235	host	folP
gene-PA2625	26	19	19	19	20	70	2	8	15	5	3	81	host	gene-PA2625
gene-PA3441	24	27	29	36	55	88	5	10	7	3	2	108	host	gene-PA3441
gene-PA5351	30	32	212	15	30	234	9	15	227	6	5	212	host	rubA1
gene-PA4231	568	373	450	800	798	287	136	67	26	20	20	315	host	pchA
gene-PA3138	317	238	138	147	196	405	31	24	36	19	9	218	host	uvrB
gene-PA4648	3	3	823	0	4	290	0	2	281	1	0	205	host	gene-PA4648
gene-PA0644	43	74	58	38	85	237	25	58	30	32	13	117	host	gene-PA0644
gene-PA5373	57	59	94	950	516	302	232	85	41	36	66	295	host	betB
gene-PA3084	69	76	60	84	95	229	26	26	24	16	10	177	host	gene-PA3084
gene-PA2329	4	3	9	1	2	36	0	1	2	0	2	64	host	gene-PA2329
gene-PA0600	229	218	77	102	153	336	23	36	59	24	14	617	host	gene-PA0600
gene-PA0789	105	207	88	241	417	358	37	37	50	14	7	228	host	gene-PA0789
gene-PA5094	27	34	38	17	28	253	4	3	18	2	4	296	host	gene-PA5094
gene-PA1387	43	43	61	11	35	275	4	9	29	2	1	127	host	gene-PA1387
gene-PA5013	635	1042	339	565	832	504	161	216	68	144	104	181	host	ilvE
gene-PA1612	36	20	6	24	36	64	10	7	7	7	5	98	host	gene-PA1612
gene-PA1021	42	32	13	17	18	82	8	5	14	5	0	153	host	gene-PA1021
gene-PA1113	29	19	127	27	42	148	5	7	16	2	3	286	host	gene-PA1113
gene-PA1931	11	4	3	6	9	58	3	0	0	2	1	94	host	gene-PA1931
gene-PA1967	225	78	38	43	34	37	10	5	6	4	4	52	host	gene-PA1967
gene-PA5240	1120	1003	622	443	595	575	120	141	51	97	53	68	host	trxA
gene-PA3988	214	241	74	240	332	124	43	40	4634	21	16	75	host	gene-PA3988
gene-PA3453	116	98	26	58	83	125	27	25	13	20	10	84	host	gene-PA3453
gene-PA4867	21	20	20	6	12	109	2	2	12	4	1	345	host	ureB
gene-PA3170	57	80	42	52	61	220	13	17	25	10	7	237	host	gene-PA3170
gene-PA1344	100	34	21	32	26	65	9	4	9	7	4	61	host	gene-PA1344
gene-PA2458	94	112	86	101	240	229	29	58	20	21	8	294	host	gene-PA2458
gene-PA0120	50	20	43	9	14	149	1	3	11	3	1	360	host	gene-PA0120
gene-PA1096	507	435	249	245	318	178	39	25	12	12	10	68	host	gene-PA1096
gene-PA1146	15	15	13	4	12	89	3	1	13	1	0	211	host	gene-PA1146
gene-PA1753	120	127	55	53	81	78	19	11	13	6	6	25	host	gene-PA1753
gene-PA0620	363	467	322	427	767	811	366	450	122	225	124	162	host	gene-PA0620
gene-PA2652	124	116	71	95	94	208	15	12	17	10	11	161	host	gene-PA2652
gene-PA2008	385	319	273	352	439	164	24	22	28	9	14	278	host	fahA
gene-PA4117	157	176	145	115	175	548	23	16	3555	9	8	615	host	bphP
gene-PA0160	7	12	22	6	7	96	2	2	12	3	1	44	host	gene-PA0160
gene-PA4288	11	16	263	5	14	2575	9	3	25	7	5	610	host	gene-PA4288
gene-PA5064	48	37	14	43	35	119	10	8	11	4	7	132	host	gene-PA5064
gene-PA4661	617	549	2346	361	478	200	136	155	119	77	61	136	host	pagL
gene-PA1918	10	11	20	4	8	215	0	1	21	1	0	441	host	gene-PA1918
gene-PA3031.1	1	4	10	1	1	61	0	1	13	0	0	19	host	gene-PA3031.1
gene-PA4849	9	12	22	19	33	156	5	6	17	2	1	280	host	gene-PA4849
gene-PA3574	73	52	29	29	46	129	7	13	13	7	1	155	host	nalD
gene-PA3326	75	501	319	101	593	325	14	114	45	39	11	98	host	gene-PA3326
gene-PA3271	192	122	69	92	185	448	18	17	43	7	13	794	host	gene-PA3271
gene-PA1300	619	474	26	27	35	57	4	8	16	6	2	64	host	gene-PA1300
gene-PA3064	12	22	29	7	12	296	5	2	51	5	1	466	host	pelA
gene-PA4219	306	221	292	492	566	134	58	39	268	16	19	198	host	gene-PA4219
gene-PA4419	56	65	29	17	42	57	7	6	8	4	3	46	host	ftsL
gene-PA3924	827	611	64	416	435	301	51	37	28	18	20	349	host	gene-PA3924
gene-PA2498	7	4	5	2	2	27	0	0	4	1	0	62	host	gene-PA2498
gene-PA3699	99	80	17	33	54	99	12	12	10	8	7	166	host	gene-PA3699
gene-PA2302	138	269	117	114	345	399	17	37	42	23	11	557	host	ambE
gene-PA0646	254	356	177	170	261	466	112	158	61	70	56	170	host	gene-PA0646
gene-PA3312	36	24	12	7	23	83	1	5	7	3	3	170	host	gene-PA3312
gene-PA4111	42	27	17	29	25	69	7	7	110	2	2	96	host	gene-PA4111
gene-PA2817	27	27	21	19	28	71	9	6	13	6	8	54	host	gene-PA2817
gene-PA3735	164	235	129	159	255	321	37	44	39	27	14	278	host	thrC
gene-PA3379	2	0	6	0	3	82	1	0	4	0	0	133	host	gene-PA3379
gene-PA1060	33	26	29	25	39	162	5	9	20	8	3	312	host	gene-PA1060
gene-PA5190	55	52	21	36	29	159	12	5	21	2	4	284	host	gene-PA5190
gene-PA3876	17	12	120	1	9	240	2	4	19	1	0	234	host	narK2
gene-PA0854	47	29	33	28	24	161	2	3	18	8	2	435	host	fumC2
gene-PA2615	581	537	195	546	810	330	111	130	41	69	43	353	host	ftsK
gene-PA4820	7	0	9	0	1	109	1	1	11	0	0	164	host	gene-PA4820
gene-PA5251	71	80	77	86	121	226	8	7	34	7	7	85	host	gene-PA5251
gene-PA2143	5	0	10	0	3	109	0	1	10	0	1	199	host	gene-PA2143
gene-PA1435	5	9	21	4	7	58	2	4	21	0	0	135	host	gene-PA1435
gene-PA1488	14	10	9	0	9	83	2	2	17	2	1	130	host	gene-PA1488
gene-PA3999	419	553	802	477	684	325	97	105	2116	62	51	110	host	dacC
gene-PA2813	112	81	20	31	44	137	17	5	20	6	4	217	host	gene-PA2813
gene-PA4707	475	443	51	190	241	116	20	20	17	13	11	269	host	gene-PA4707
gene-PA3447	4	3	14	2	1	120	1	0	6	0	0	230	host	gene-PA3447
gene-PA4747	1499	2267	757	1093	2203	414	384	605	62	284	155	145	host	secG
gene-PA2018	165	204	66	160	272	314	52	49	26	24	24	556	host	gene-PA2018
gene-PA2978	124	165	37	152	204	85	31	24	8	11	8	131	host	ptpA
gene-PA1137	10	17	13	6	9	88	1	2	12	1	0	126	host	gene-PA1137
gene-PA2517	1	3	7	1	1	67	0	0	4	1	0	94	host	xylY
gene-PA4909	51	35	22	35	73	188	11	9	16	3	3	216	host	gene-PA4909
gene-PA2672	8	7	13	4	13	104	0	1	12	1	2	89	host	gene-PA2672
gene-PA5516	99	108	87	67	14505	399	13	26	54	19	7	201	host	pdxY
gene-PA3548	18	12	44	3	5	416	2	3	32	1	0	259	host	algI
gene-PA2503	42	39	18	21	40	119	10	13	12	7	3	207	host	gene-PA2503
gene-PA1135	21	11	31	11	11	211	1	1	20	0	2	184	host	gene-PA1135
gene-PA2187	4	4	14	0	3	59	0	4	7	0	0	91	host	gene-PA2187
gene-PA1987	57	32	24	23	36	79	4	3	19	1	1	111	host	pqqC
gene-PA4262	3667	5941	3656	4344	8105	6059	1999	2666	393	1330	714	522	host	rplD
gene-PA3364	56	40	30	40	50	185	6	5	22	2	2	268	host	amiC
gene-PA1921	1	1	9	2	2	51	0	1	9	0	0	79	host	gene-PA1921
gene-PA5227	90	77	79	47	69	143	12	17	13	8	7	167	host	gene-PA5227
gene-PA2529	41	64	39	32	48	178	7	7	29	2	3	148	host	gene-PA2529
gene-PA5481	119	75	32	44	47	145	14	20	16	14	16	76	host	gene-PA5481
gene-PA1537	6	4	20	2	5	121	1	1	17	0	2	112	host	gene-PA1537
gene-PA4841	60	57	30	29	34	123	4	9	14	4	1	118	host	gene-PA4841
gene-PA5062	226	146	63	49	69	138	13	11	12	9	1	80	host	gene-PA5062
gene-PA4082	34	44	188	14	25	513	5	7	3190	5	4	769	host	cupB5
gene-PA2510	6	6	13	4	11	114	0	2	9	2	0	196	host	catR
gene-PA2835	5	10	27	3	6	221	2	0	26	0	1	215	host	gene-PA2835
gene-PA2284	17	19	21	8	13	83	3	3	7	5	2	120	host	gene-PA2284
gene-PA0931	316	393	141	113	148	352	16	11	273	12	2	289	host	pirA
gene-PA0406	73	70	59	24	48	226	11	7	42	2	5	323	host	tonB3
gene-PA3758	2	4	25	2	6	167	1	1	21	2	0	351	host	gene-PA3758
gene-PA5467	9	10	14	3	6	64	3	1	6	4	2	202	host	gene-PA5467
gene-PA3054	47	36	65	40	54	396	11	8	29	3	2	426	host	gene-PA3054
gene-PA2911	21	27	40	9	24	282	4	4	44	3	3	484	host	gene-PA2911
gene-PA1153	20	18	34	10	18	155	3	7	22	3	0	185	host	gene-PA1153
gene-PA2746	13	20	16	9	30	80	1	7	9	2	2	104	host	gene-PA2746
gene-PA1416	40	23	24	46	24	97	6	3	20	0	2	159	host	gene-PA1416
gene-PA5057	27	30	32	13	28	165	4	4	673	6	2	214	host	phaD
gene-PA1538	16	23	39	13	10	222	2	5	32	2	3	176	host	gene-PA1538
gene-PA1925	2	5	12	2	6	74	0	1	7	0	0	57	host	gene-PA1925
gene-PA0169	69	74	52	33	70	157	1	7	14	4	0	269	host	gene-PA0169
gene-PA4133	16	27	2701	22	41	633	5	10	212	5	3	853	host	gene-PA4133
gene-PA3683	34	40	19	29	50	166	4	8	20	6	4	206	host	gene-PA3683
gene-PA3823	120	182	120	250	436	371	65	71	29	42	16	169	host	tgt
gene-PA5201	192	224	144	174	218	457	86	91	161	53	41	521	host	gene-PA5201
gene-PA0625	791	583	456	577	920	1307	675	828	367	537	306	663	host	gene-PA0625
gene-PA4241	852	2331	976	1364	2741	2162	646	968	171	434	274	223	host	rpsM
gene-PA0864	15	5	34	5	3	140	2	2	17	0	0	203	host	gene-PA0864
gene-PA1236	6	9	19	5	7	152	1	0	20	2	2	323	host	gene-PA1236
gene-PA0466	4	2	10	6	4	78	0	0	10	0	0	131	host	gene-PA0466
gene-PA3284	181	142	48	70	145	109	26	32	17	14	10	37	host	gene-PA3284
gene-PA0214	6	8	18	3	9	91	7	3	15	1	1	63	host	gene-PA0214
gene-PA2024	26	3	18	12	17	123	2	6	17	0	3	88	host	gene-PA2024
gene-PA0187	2	4	28	0	5	193	0	1	15	2	0	205	host	gene-PA0187
gene-PA1752	383	298	50	102	163	105	36	56	14	22	16	97	host	gene-PA1752
gene-PA4709	1584	1223	111	105	124	143	29	16	27	20	15	153	host	gene-PA4709
gene-PA5530	42	57	62	45	64	390	7	14	44	12	6	172	host	gene-PA5530
gene-PA4570	416	340	216	38	44	73	7	12	1440	4	5	1955	host	gene-PA4570
gene-PA2590	13	10	29	6	18	252	1	1	31	3	1	304	host	gene-PA2590
gene-PA2493	8	7	23	4	4	137	2	3	21	0	0	301	host	mexE
gene-PA5203	198	194	81	131	252	365	35	37	33	22	18	292	host	gshA
gene-PA3276	30	29	8	11	26	82	5	7	12	2	1	94	host	gene-PA3276
gene-PA2067	6	9	3	1	8	55	0	5	4	1	2	70	host	gene-PA2067
gene-PA1074	1300	1485	1184	1249	1575	333	119	93	60	43	47	225	host	braC
gene-PA2897	164	220	106	96	172	213	15	19	26	8	9	218	host	gene-PA2897
gene-PA0107	11	5	22	3	4	168	1	0	13	0	1	226	host	gene-PA0107
gene-PA2627	127	83	34	100	153	128	23	37	12	35	9	136	host	gene-PA2627
gene-PA5084	8	6	12	4	3	91	2	0	17	0	0	141	host	gene-PA5084
gene-PA0260	142	166	238	101	180	544	19	22	83	13	7	456	host	gene-PA0260
gene-PA3687	311	203	104	73	99	287	17	22	28	16	5	560	host	ppc
gene-PA4685	25	18	214	33	21	172	15	9	44	6	9	493	host	gene-PA4685
gene-PA1223	17	11	18	5	9	76	2	2	7	1	0	146	host	gene-PA1223
gene-PA1801	684	1155	228	858	1250	357	230	328	22	173	128	61	host	clpP
gene-PA0726	19	33	805	5	15	1032	1	3	64	5	3	408	host	gene-PA0726
gene-PA4441	49	82	55	150	218	181	51	86	10	36	14	100	host	gene-PA4441
gene-PA1676	16	15	11	19	12	20	5	1	2	1	2	32	host	gene-PA1676
gene-PA5414	47	47	45	29	45	268	5	12	17	9	3	402	host	gene-PA5414
gene-PA0165	4	6	54	7	14	195	3	12	19	7	5	155	host	gene-PA0165
gene-PA1701	33	12	0	28	7	14	6	2	2	1	3	14	host	gene-PA1701
gene-PA0195	16	13	30	6	10	137	2	2	18	0	2	158	host	pntAA
gene-PA2861	5	1	13	2	3	122	1	0	16	0	0	93	host	ligT
gene-PA1586	1229	1492	918	2322	2529	988	872	857	82	286	270	116	host	sucB
gene-PA3174	13	12	24	4	6	149	2	1	16	1	2	143	host	gene-PA3174
gene-PA2003	150	106	62	125	117	114	45	37	12	17	10	176	host	bdhA
gene-PPLUZ19_gp15	0	0	127	22	27	42485	188774	191971	74618	84050	75438	98061	phage	gp15
gene-PA0065	32	44	35	13	11	228	4	9	26	3	4	316	host	gene-PA0065
gene-PA3540	17	17	27	7	13	255	3	4	18	8	5	164	host	algD
gene-PA0993	1	2	22	0	0	133	0	0	19	0	0	84	host	cupC2
gene-PA1408	17	10	25	9	12	225	4	2	37	2	2	351	host	gene-PA1408
gene-PA5392	6	5	29	4	4	185	1	3	20	1	1	242	host	gene-PA5392
gene-PA0128	13	31	31	13	17	190	16	9	18	10	4	119	host	gene-PA0128
gene-PA0467	5	7	11	3	8	75	0	1	11	0	1	147	host	gene-PA0467
gene-PA1952	2	3	9	1	3	52	0	0	13	1	1	81	host	gene-PA1952
gene-PA2121	13	16	26	5	13	90	1	0	14	0	0	92	host	gene-PA2121
gene-PA2052	16	5	7	12	12	51	4	4	13	0	0	90	host	cynS
gene-PA2892	12	17	16	9	5	101	1	0	10	0	0	124	host	atuG
gene-PA1549	36	54	49	37	65	233	20	15	30	17	14	324	host	gene-PA1549
gene-PA0618	167	161	71	187	280	270	125	177	43	86	56	103	host	gene-PA0618
gene-PA3980	68	54	42	76	131	291	34	33	28	27	15	160	host	gene-PA3980
gene-PA1691	20	9	18	18	8	154	3	4	10	2	1	100	host	pscT
gene-PA3366	95	72	44	55	65	218	13	14	24	7	7	171	host	amiE
gene-PA2036	2	2	35	3	6	297	1	0	24	0	0	191	host	gene-PA2036
gene-PA1018	14	9	12	3	3	138	1	1	10	1	0	193	host	gene-PA1018
gene-PA4229	45	40	95	88	63	51	6	2	666	3	2	415	host	pchC
gene-PA2531	279	153	46	127	129	113	24	24	18	16	8	163	host	gene-PA2531
gene-PA0615	177	94	33	100	169	129	48	59	13	30	13	59	host	gene-PA0615
gene-PA3953	6	8	14	1	2	71	0	2	7	0	1	95	host	gene-PA3953
gene-PA4674	27	40	126	10	19	191	9	8	18	2	2	74	host	gene-PA4674
gene-PA5229	75	54	110	20	60	275	10	11	60	5	4	195	host	gene-PA5229
gene-PA1850	18	16	13	6	12	85	2	2	6	0	0	153	host	gene-PA1850
gene-PA0183	39	39	95	16	16	403	14	8	38	2	3	587	host	atsA
gene-PA1251	25	19	35	6	26	181	1	8	22	0	1	271	host	gene-PA1251
gene-PA3333	12	147	168	15	162	229	1	44	14	12	0	230	host	fabH2
gene-PA2583	416	397	149	295	434	448	50	72	57	39	24	193	host	gene-PA2583
gene-PA4907	82	66	43	36	40	183	14	21	22	5	0	291	host	gene-PA4907
gene-PA1629	3	9	9	2	1	85	0	1	7	2	1	165	host	gene-PA1629
gene-PA4203	5	8	105	1	6	209	0	1	501	0	0	201	host	gene-PA4203
gene-PA5264	43	88	140	39	49	436	9	14	119	7	6	316	host	gene-PA5264
gene-PA4786	39	36	32	36	43	174	3	6	31	3	3	198	host	gene-PA4786
gene-PA3721	50	73	70	69	133	178	31	38	18	27	11	214	host	nalC
gene-PA4094	33	29	35	17	23	201	4	6	21	4	4	150	host	gene-PA4094
gene-PA4862	3	9	10	3	4	140	1	1	12	2	0	340	host	gene-PA4862
gene-PA5507	27	9	24	22	16	155	9	7	19	5	4	250	host	gene-PA5507
gene-PA2223	35	51	65	22	45	205	6	7	28	5	0	172	host	gene-PA2223
gene-PA1101	360	265	95	183	271	239	38	37	34	17	19	270	host	fliF
gene-PA5090	46	33	68	26	55	436	7	4	1527	3	2	857	host	gene-PA5090
gene-PA2138	9	7	22	6	9	194	1	0	25	1	3	453	host	gene-PA2138
gene-PA3123	242	137	53	46	58	90	5	5	8	6	2	147	host	gene-PA3123
gene-PA3992	98	115	349	80	120	235	21	14	1335	12	4	354	host	gene-PA3992
gene-PA4851	112	85	38	56	85	143	19	20	20	11	10	172	host	gene-PA4851
gene-PA0288	8	10	27	12	11	186	1	3	22	0	1	260	host	gpuA
gene-PA2636	3	11	21	2	18	59	3	2	10	2	0	145	host	gene-PA2636
gene-PA2527	91	96	75	32	68	377	10	13	47	18	9	591	host	gene-PA2527
gene-PA5510	41	49	65	27	57	233	10	5	40	10	2	353	host	gene-PA5510
gene-PA0937	528	550	189	195	280	277	49	68	36	24	33	92	host	gene-PA0937
gene-PA1916	14	19	28	3	12	162	2	5	19	1	0	237	host	gene-PA1916
gene-PA3334	7	102	127	9	123	200	1	32	17	9	0	87	host	gene-PA3334
gene-PA1317	17	24	32	12	19	180	12	12	16	10	11	103	host	cyoA
gene-PA4634	54	53	16	43	49	94	14	8	28	8	2	137	host	gene-PA4634
gene-PA3858	189	209	46	96	148	169	11	17	16	5	4	231	host	gene-PA3858
gene-PA1999	706	245	204	524	579	112	93	90	20	33	26	110	host	dhcA
gene-PA5508	24	14	41	16	15	180	6	8	32	3	2	251	host	gene-PA5508
gene-PA1626	11	4	15	10	6	118	0	1	14	4	2	316	host	gene-PA1626
gene-PA5068	233	253	115	181	227	148	44	43	14	25	21	83	host	tatA
gene-PA2197	33	27	25	21	22	85	5	3	12	4	2	92	host	gene-PA2197
gene-PA2432	10	9	12	15	15	124	5	3	15	3	0	151	host	bexR
gene-PA3827	120	199	63	156	229	234	29	32	20	26	12	261	host	gene-PA3827
gene-PA4074	43	25	27	10	38	117	3	6	7	4	0	173	host	gene-PA4074
gene-PA5059	42	35	25	27	40	133	5	4	32	3	3	126	host	gene-PA5059
gene-PA5045	583	650	357	348	496	560	81	99	76	64	44	432	host	ponA
gene-PA3445	3	4	21	4	4	179	2	1	13	2	0	261	host	gene-PA3445
gene-PA0397	72	72	39	64	106	283	11	10	26	4	8	231	host	gene-PA0397
gene-PA0985	240	363	258	238	337	523	48	60	54	9	11	306	host	pyoS5
gene-PA3351	434	361	252	259	304	126	40	58	16	17	12	78	host	flgM
gene-PA4122	3	4	35	2	3	237	0	0	17	0	0	423	host	gene-PA4122
gene-PA0758	119	156	63	125	167	217	19	20	9	10	12	316	host	gene-PA0758
gene-PA5132	10	14	2919	7	18	134	4	3	546	1	1	72	host	gene-PA5132
gene-PA3958	49	55	1056	27	43	255	10	11	17	8	0	238	host	gene-PA3958
gene-PA4936	299	340	179	406	501	354	92	87	19	18	14	220	host	gene-PA4936
gene-PA0518	3	1	22	0	0	82	0	0	6	0	1	225	host	nirM
gene-PA4545	402	503	155	314	470	391	64	93	42	38	40	348	host	comL
gene-PA0562	9	22	22	20	20	78	1	1	6	1	4	71	host	gene-PA0562
gene-PPLUZ19_gp39	0	0	1	83	86	24691	23	50	6905	15128	9714	81717	phage	gp39
gene-PA0429	156	156	116	130	200	296	36	32	29	14	11	249	host	gene-PA0429
gene-PA0514	2	0	9	0	0	83	0	0	10	0	0	231	host	nirL
gene-PA4645	33	49	35	26	25	247	13	27	19	21	11	146	host	gene-PA4645
gene-PA4803	26	18	19	10	13	109	3	0	10	0	1	229	host	gene-PA4803
gene-PA2084	46	29	11	20	35	130	5	3	18	1	2	228	host	gene-PA2084
gene-PA2082	32	26	20	13	17	90	2	1	7	0	0	54	host	gene-PA2082
gene-PA2593	5	5	10	11	11	89	1	3	10	3	1	52	host	qteE
